,Frequency,Voltage
0,30.0,"0.0522158
"
1,30.0,"0.0522578
"
2,30.0,"0.0521166
"
3,30.0,"0.0524142
"
4,30.0,"0.0525668
"
5,30.0,"0.052048
"
6,30.0,"0.0521281
"
7,30.0,"0.0520327
"
8,30.0,"0.0524523
"
9,30.0,"0.0521853
"
10,2070.0,"0.0513384
"
11,2070.0,"0.0517008
"
12,2070.0,"0.0512927
"
13,2070.0,"0.0514834
"
14,2070.0,"0.0513651
"
15,2070.0,"0.0516589
"
16,2070.0,"0.0515063
"
17,2070.0,"0.0516245
"
18,2070.0,"0.0511782
"
19,2070.0,"0.0514262
"
20,4110.0,"0.051491
"
21,4110.0,"0.0515368
"
22,4110.0,"0.0515101
"
23,4110.0,"0.0514452
"
24,4110.0,"0.0516779
"
25,4110.0,"0.0516436
"
26,4110.0,"0.0513613
"
27,4110.0,"0.0516131
"
28,4110.0,"0.0516016
"
29,4110.0,"0.0513422
"
30,6150.0,"0.0515711
"
31,6150.0,"0.0515826
"
32,6150.0,"0.0514605
"
33,6150.0,"0.05143
"
34,6150.0,"0.0515826
"
35,6150.0,"0.0515749
"
36,6150.0,"0.0516093
"
37,6150.0,"0.0516207
"
38,6150.0,"0.0514719
"
39,6150.0,"0.0517161
"
40,8190.0,"0.0515444
"
41,8190.0,"0.0514872
"
42,8190.0,"0.0514605
"
43,8190.0,"0.0513651
"
44,8190.0,"0.0515788
"
45,8190.0,"0.0516436
"
46,8190.0,"0.0515406
"
47,8190.0,"0.051327
"
48,8190.0,"0.0514376
"
49,8190.0,"0.0514948
"
50,10231.0,"0.0517237
"
51,10231.0,"0.0515826
"
52,10231.0,"0.0515444
"
53,10231.0,"0.0512812
"
54,10231.0,"0.0516665
"
55,10231.0,"0.0514872
"
56,10231.0,"0.0514987
"
57,10231.0,"0.0515635
"
58,10231.0,"0.0514948
"
59,10231.0,"0.0515559
"
60,12271.0,"0.0513461
"
61,12271.0,"0.0514185
"
62,12271.0,"0.0515139
"
63,12271.0,"0.0514185
"
64,12271.0,"0.0514948
"
65,12271.0,"0.0515254
"
66,12271.0,"0.0514681
"
67,12271.0,"0.0514948
"
68,12271.0,"0.0515177
"
69,12271.0,"0.0516589
"
70,14311.0,"0.0513117
"
71,14311.0,"0.0515101
"
72,14311.0,"0.0514262
"
73,14311.0,"0.0515406
"
74,14311.0,"0.0515444
"
