,Frequency,Voltage
0,30.0,"0.0523455
"
1,30.0,"0.05246
"
2,30.0,"0.0525591
"
3,30.0,"0.05246
"
4,30.0,"0.052418
"
5,30.0,"0.0522616
"
6,30.0,"0.0524104
"
7,30.0,"0.0526125
"
8,30.0,"0.0523989
"
9,30.0,"0.0524752
"
10,2070.0,"0.0518115
"
11,2070.0,"0.0518229
"
12,2070.0,"0.0516512
"
13,2070.0,"0.0518496
"
14,2070.0,"0.0517085
"
15,2070.0,"0.051842
"
16,2070.0,"0.0517046
"
17,2070.0,"0.0515749
"
18,2070.0,"0.0516398
"
19,2070.0,"0.0516665
"
20,4110.0,"0.0519679
"
21,4110.0,"0.0517313
"
22,4110.0,"0.0516932
"
23,4110.0,"0.0517237
"
24,4110.0,"0.0516856
"
25,4110.0,"0.0517085
"
26,4110.0,"0.0516894
"
27,4110.0,"0.0518229
"
28,4110.0,"0.051861
"
29,4110.0,"0.0516932
"
30,6150.0,"0.0517123
"
31,6150.0,"0.0517733
"
32,6150.0,"0.0518115
"
33,6150.0,"0.0516436
"
34,6150.0,"0.0517123
"
35,6150.0,"0.0517275
"
36,6150.0,"0.0517542
"
37,6150.0,"0.0517428
"
38,6150.0,"0.0518229
"
39,6150.0,"0.0516474
"
40,8190.0,"0.0517695
"
41,8190.0,"0.0516436
"
42,8190.0,"0.051594
"
43,8190.0,"0.0515711
"
44,8190.0,"0.0515559
"
45,8190.0,"0.0516779
"
46,8190.0,"0.0516589
"
47,8190.0,"0.0515826
"
48,8190.0,"0.0518
"
49,8190.0,"0.0516055
"
50,10231.0,"0.0516055
"
51,10231.0,"0.051739
"
52,10231.0,"0.051739
"
53,10231.0,"0.0515101
"
54,10231.0,"0.0514948
"
55,10231.0,"0.0516589
"
56,10231.0,"0.0517848
"
57,10231.0,"0.0517581
"
58,10231.0,"0.0516551
"
59,10231.0,"0.0517962
"
60,12271.0,"0.0516932
"
61,12271.0,"0.0518038
"
62,12271.0,"0.0517275
"
63,12271.0,"0.0516131
"
64,12271.0,"0.0515711
"
65,12271.0,"0.0516589
"
66,12271.0,"0.0516741
"
67,12271.0,"0.0516245
"
68,12271.0,"0.0515788
"
69,12271.0,"0.0517085
"
70,14311.0,"0.0517313
"
71,14311.0,"0.0516779
"
72,14311.0,"0.0518954
"
73,14311.0,"0.0517161
"
74,14311.0,"0.0515978
"
75,14311.0,"0.0517199
"
76,14311.0,"0.0516665
"
77,14311.0,"0.0517008
"
78,14311.0,"0.0515673
"
79,14311.0,"0.0515559
"
80,16351.0,"0.0518801
"
81,16351.0,"0.0515826
"
82,16351.0,"0.0515902
"
83,16351.0,"0.0516436
"
84,16351.0,"0.0516703
"
85,16351.0,"0.0517313
"
86,16351.0,"0.0515711
"
87,16351.0,"0.0516779
"
88,16351.0,"0.0515254
"
89,16351.0,"0.0514681
"
90,18391.0,"0.0515978
"
91,18391.0,"0.0516436
"
92,18391.0,"0.0516016
"
93,18391.0,"0.0516589
"
94,18391.0,"0.0516512
"
95,18391.0,"0.0516818
"
96,18391.0,"0.0515597
"
97,18391.0,"0.0516512
"
98,18391.0,"0.0517581
"
99,18391.0,"0.0517619
"
100,20432.0,"0.0516741
"
101,20432.0,"0.0516818
"
102,20432.0,"0.051533
"
103,20432.0,"0.0516436
"
104,20432.0,"0.0515177
"
105,20432.0,"0.051594
"
106,20432.0,"0.0515788
"
107,20432.0,"0.051636
"
108,20432.0,"0.0515406
"
109,20432.0,"0.0516436
"
110,22472.0,"0.0516856
"
111,22472.0,"0.0515902
"
112,22472.0,"0.0516589
"
113,22472.0,"0.0515711
"
114,22472.0,"0.0516779
"
115,22472.0,"0.0515902
"
116,22472.0,"0.0516131
"
117,22472.0,"0.0516093
"
118,22472.0,"0.0516779
"
119,22472.0,"0.0514758
"
120,24512.0,"0.0516551
"
121,24512.0,"0.0516131
"
122,24512.0,"0.0516512
"
123,24512.0,"0.0516055
"
124,24512.0,"0.0516894
"
125,24512.0,"0.0516474
"
126,24512.0,"0.0515711
"
127,24512.0,"0.0516131
"
128,24512.0,"0.0515673
"
129,24512.0,"0.0514719
"
130,26552.0,"0.051697
"
131,26552.0,"0.0516551
"
132,26552.0,"0.0515597
"
133,26552.0,"0.0516016
"
134,26552.0,"0.051636
"
135,26552.0,"0.0516779
"
136,26552.0,"0.0516665
"
137,26552.0,"0.0517046
"
138,26552.0,"0.0516932
"
139,26552.0,"0.0515063
"
140,28592.0,"0.0517581
"
141,28592.0,"0.0514414
"
142,28592.0,"0.051533
"
143,28592.0,"0.0514605
"
144,28592.0,"0.0515788
"
145,28592.0,"0.0516169
"
146,28592.0,"0.0514529
"
147,28592.0,"0.0514491
"
148,28592.0,"0.0515978
"
149,28592.0,"0.0517275
"
150,30633.0,"0.0515749
"
151,30633.0,"0.0515368
"
152,30633.0,"0.0515978
"
153,30633.0,"0.051533
"
154,30633.0,"0.0515215
"
155,30633.0,"0.0516131
"
156,30633.0,"0.0516016
"
157,30633.0,"0.0515711
"
158,30633.0,"0.0515025
"
159,30633.0,"0.051388
"
160,32673.0,"0.0517237
"
161,32673.0,"0.0516436
"
162,32673.0,"0.0514529
"
163,32673.0,"0.0516818
"
164,32673.0,"0.0515978
"
165,32673.0,"0.0517581
"
166,32673.0,"0.0515559
"
167,32673.0,"0.0516932
"
168,32673.0,"0.0515444
"
169,32673.0,"0.0514224
"
170,34713.0,"0.0517886
"
171,34713.0,"0.0514948
"
172,34713.0,"0.0515444
"
173,34713.0,"0.0514262
"
174,34713.0,"0.0517352
"
175,34713.0,"0.0516207
"
176,34713.0,"0.051594
"
177,34713.0,"0.0517008
"
178,34713.0,"0.0517733
"
179,34713.0,"0.051491
"
180,36753.0,"0.0514643
"
