,Frequency,Voltage
0,10.0,"0.0535662
"
1,10.0,"0.0540392
"
2,10.0,"0.0540392
"
3,10.0,"0.0541613
"
4,16.0,"0.0538561
"
5,16.0,"0.0539248
"
6,16.0,"0.0539095
"
7,16.0,"0.0540087
"
8,26.0,"0.0542758
"
9,26.0,"0.0541079
"
10,26.0,"0.0541232
"
11,26.0,"0.0541689
"
12,42.0,"0.0547335
"
13,42.0,"0.0532458
"
14,42.0,"0.054764
"
15,42.0,"0.0534518
"
16,69.0,"0.0546267
"
17,69.0,"0.0518572
"
18,69.0,"0.05423
"
19,69.0,"0.0561373
"
20,112.0,"0.0539782
"
21,112.0,"0.0543444
"
22,112.0,"0.0541308
"
23,112.0,"0.0536959
"
24,183.0,"0.0489352
"
25,183.0,"0.0568087
"
26,183.0,"0.0561373
"
27,183.0,"0.0497897
"
28,297.0,"0.0517275
"
29,297.0,"0.0560381
"
30,297.0,"0.0519488
"
31,297.0,"0.0567095
"
32,483.0,"0.0534899
"
33,483.0,"0.053818
"
34,483.0,"0.0543292
"
35,483.0,"0.0539019
"
36,784.0,"0.0535662
"
37,784.0,"0.054352
"
38,784.0,"0.0538867
"
39,784.0,"0.0532534
"
40,1274.0,"0.0538332
"
41,1274.0,"0.053818
"
42,1274.0,"0.0539858
"
43,1274.0,"0.0538867
"
44,2069.0,"0.0538638
"
45,2069.0,"0.0537035
"
46,2069.0,"0.0540621
"
47,2069.0,"0.0537112
"
48,3359.0,"0.0539477
"
49,3359.0,"0.0536578
"
50,3359.0,"0.0538638
"
51,3359.0,"0.0538027
"
52,5455.0,"0.0539019
"
53,5455.0,"0.0537417
"
54,5455.0,"0.0538256
"
55,5455.0,"0.0537417
"
56,8858.0,"0.0537035
"
57,8858.0,"0.0538714
"
58,8858.0,"0.0537646
"
59,8858.0,"0.053673
"
60,14384.0,"0.053757
"
61,14384.0,"0.0536196
"
62,14384.0,"0.0536196
"
63,14384.0,"0.0535433
"
64,23357.0,"0.0534976
"
65,23357.0,"0.0535967
"
66,23357.0,"0.0535738
"
67,23357.0,"0.0536578
"
68,37926.0,"0.0534136
"
69,37926.0,"0.0534213
"
70,37926.0,"0.0533679
"
71,37926.0,"0.0535357
"
72,61584.0,"0.0534747
"
73,61584.0,"0.0533526
"
74,61584.0,"0.0533907
"
75,61584.0,"0.0534441
"
76,100000.0,"0.0530856
"
77,100000.0,"0.0530245
"
78,100000.0,"0.0530245
"
79,100000.0,"0.0530245
"
