,Frequency,Voltage
0,10.0,"0.000179292
"
1,10.0,"0.000183106
"
2,10.0,"0.000171662
"
3,10.0,"0.000179292
"
4,10.0,"0.000179292
"
5,10.0,"0.000183106
"
6,10.0,"0.000175477
"
7,10.0,"0.000175477
"
8,10.0,"0.000179292
"
9,10.0,"0.000171662
"
10,2050.0,"0.0278398
"
11,2050.0,"0.0288011
"
12,2050.0,"0.0287935
"
13,2050.0,"0.0289041
"
14,2050.0,"0.0289193
"
15,2050.0,"0.0287515
"
16,2050.0,"0.0288507
"
17,2050.0,"0.0288087
"
18,2050.0,"0.0287973
"
19,2050.0,"0.0288087
"
20,4091.0,"0.0388072
"
21,4091.0,"0.0392497
"
22,4091.0,"0.0394747
"
23,4091.0,"0.0392153
"
24,4091.0,"0.0392077
"
25,4091.0,"0.0393412
"
26,4091.0,"0.039326
"
27,4091.0,"0.0391085
"
28,4091.0,"0.0392878
"
29,4091.0,"0.039242
"
30,6131.0,"0.0405848
"
31,6131.0,"0.0408328
"
32,6131.0,"0.0407717
"
33,6131.0,"0.0407069
"
34,6131.0,"0.0407526
"
35,6131.0,"0.0408175
"
36,6131.0,"0.0409052
"
37,6131.0,"0.0407031
"
38,6131.0,"0.0407717
"
39,6131.0,"0.0408671
"
40,8172.0,"0.0391161
"
41,8172.0,"0.0391772
"
42,8172.0,"0.0391085
"
43,8172.0,"0.0391085
"
44,8172.0,"0.03912
"
45,8172.0,"0.0390437
"
46,8172.0,"0.0392649
"
47,8172.0,"0.0392115
"
48,8172.0,"0.0390818
"
49,8172.0,"0.0390818
"
50,10213.0,"0.0366786
"
51,10213.0,"0.0364726
"
52,10213.0,"0.0364535
"
53,10213.0,"0.0364916
"
54,10213.0,"0.0364954
"
55,10213.0,"0.036423
"
56,10213.0,"0.0365908
"
57,10213.0,"0.0363123
"
58,10213.0,"0.0364382
"
59,10213.0,"0.0366251
"
60,12253.0,"0.0337756
"
61,12253.0,"0.0336077
"
62,12253.0,"0.0335352
"
63,12253.0,"0.0336001
"
64,12253.0,"0.0335696
"
65,12253.0,"0.0337679
"
66,12253.0,"0.033684
"
67,12253.0,"0.0336154
"
68,12253.0,"0.0336535
"
69,12253.0,"0.0337412
"
70,14294.0,"0.0310022
"
71,14294.0,"0.0310556
"
72,14294.0,"0.0309182
"
73,14294.0,"0.0309983
"
74,14294.0,"0.0309526
"
75,14294.0,"0.0310098
"
76,14294.0,"0.0310441
"
77,14294.0,"0.0309259
"
78,14294.0,"0.0309411
"
79,14294.0,"0.0309488
"
80,16334.0,"0.028679
"
81,16334.0,"0.0284044
"
82,16334.0,"0.0285035
"
83,16334.0,"0.0284654
"
84,16334.0,"0.0285188
"
85,16334.0,"0.0285836
"
86,16334.0,"0.0286371
"
87,16334.0,"0.028473
"
88,16334.0,"0.0284997
"
89,16334.0,"0.0284997
"
90,18375.0,"0.0263444
"
91,18375.0,"0.0263406
"
92,18375.0,"0.0262605
"
93,18375.0,"0.0263406
"
94,18375.0,"0.0264055
"
95,18375.0,"0.0262796
"
96,18375.0,"0.0262681
"
97,18375.0,"0.0263749
"
98,18375.0,"0.026291
"
99,18375.0,"0.0262567
"
100,20416.0,"0.0243379
"
101,20416.0,"0.024357
"
102,20416.0,"0.0243112
"
103,20416.0,"0.0244256
"
104,20416.0,"0.0243188
"
105,20416.0,"0.0242883
"
106,20416.0,"0.0243417
"
107,20416.0,"0.0243112
"
108,20416.0,"0.0243417
"
109,20416.0,"0.0243303
"
110,22456.0,"0.0226556
"
111,22456.0,"0.022709
"
112,22456.0,"0.0227395
"
113,22456.0,"0.0226136
"
114,22456.0,"0.0226823
"
115,22456.0,"0.0226556
"
116,22456.0,"0.0226556
"
117,22456.0,"0.0225946
"
118,22456.0,"0.0226671
"
119,22456.0,"0.0225984
"
120,24497.0,"0.0212213
"
121,24497.0,"0.0211526
"
122,24497.0,"0.0211107
"
123,24497.0,"0.0210992
"
124,24497.0,"0.0211793
"
125,24497.0,"0.0212022
"
126,24497.0,"0.0211564
"
127,24497.0,"0.0211526
"
128,24497.0,"0.0211068
"
129,24497.0,"0.0211107
"
130,26537.0,"0.0198556
"
131,26537.0,"0.0198976
"
132,26537.0,"0.0197526
"
133,26537.0,"0.0197984
"
134,26537.0,"0.019703
"
135,26537.0,"0.0198098
"
136,26537.0,"0.0198289
"
137,26537.0,"0.0197946
"
138,26537.0,"0.0198327
"
139,26537.0,"0.0198175
"
140,28578.0,"0.0185739
"
141,28578.0,"0.018654
"
142,28578.0,"0.0186235
"
143,28578.0,"0.0185777
"
144,28578.0,"0.0185586
"
145,28578.0,"0.0186197
"
146,28578.0,"0.0185853
"
147,28578.0,"0.0186158
"
148,28578.0,"0.018593
"
149,28578.0,"0.0185739
"
150,30619.0,"0.0175706
"
151,30619.0,"0.01746
"
152,30619.0,"0.0175287
"
153,30619.0,"0.0175515
"
154,30619.0,"0.0175592
"
155,30619.0,"0.0175782
"
156,30619.0,"0.0175058
"
157,30619.0,"0.0174447
"
158,30619.0,"0.017521
"
159,30619.0,"0.0174943
"
160,32659.0,"0.0166475
"
161,32659.0,"0.0165292
"
162,32659.0,"0.0165673
"
163,32659.0,"0.0165712
"
164,32659.0,"0.0165368
"
165,32659.0,"0.0165483
"
166,32659.0,"0.0164911
"
167,32659.0,"0.0165406
"
168,32659.0,"0.0165139
"
169,32659.0,"0.0165979
"
170,34700.0,"0.0156976
"
171,34700.0,"0.0157357
"
172,34700.0,"0.0156709
"
173,34700.0,"0.0156404
"
174,34700.0,"0.0157472
"
175,34700.0,"0.0157624
"
176,34700.0,"0.0156938
"
177,34700.0,"0.0157052
"
178,34700.0,"0.0156938
"
179,34700.0,"0.0157319
"
180,36741.0,"0.0149575
"
181,36741.0,"0.014927
"
182,36741.0,"0.0148583
"
183,36741.0,"0.0148926
"
184,36741.0,"0.0149384
"
185,36741.0,"0.0149079
"
186,36741.0,"0.0149117
"
187,36741.0,"0.0149384
"
188,36741.0,"0.0149842
"
189,36741.0,"0.0148736
"
190,38781.0,"0.0142136
"
191,38781.0,"0.0141907
"
192,38781.0,"0.0142022
"
193,38781.0,"0.0141488
"
194,38781.0,"0.0142213
"
195,38781.0,"0.0141678
"
196,38781.0,"0.014164
"
197,38781.0,"0.0142251
"
198,38781.0,"0.0141526
"
199,38781.0,"0.0141526
"
200,40822.0,"0.0135804
"
201,40822.0,"0.0135575
"
202,40822.0,"0.0135308
"
203,40822.0,"0.0135651
"
204,40822.0,"0.0136147
"
205,40822.0,"0.013527
"
206,40822.0,"0.0135651
"
207,40822.0,"0.0135193
"
208,40822.0,"0.0135346
"
209,40822.0,"0.0135384
"
210,42862.0,"0.0129777
"
211,42862.0,"0.012951
"
212,42862.0,"0.01297
"
213,42862.0,"0.0130005
"
214,42862.0,"0.0129433
"
215,42862.0,"0.0129662
"
216,42862.0,"0.0130005
"
217,42862.0,"0.0129929
"
218,42862.0,"0.0129586
"
219,42862.0,"0.01297
"
220,44903.0,"0.0124856
"
221,44903.0,"0.0124245
"
222,44903.0,"0.0124093
"
