time,desired temp,current,tc_temp
1677895931.2007487,38.17859064827423,0.5502047926213736,38.1168899
1677895936.1989949,38.26215786228637,0.5477571611846015,38.2080574
1677895941.2148626,38.345470842620344,0.5559783612925062,38.2782974
1677895946.219026,38.42899247100016,0.5625997997574148,38.3524055
1677895951.2298207,38.51237489074529,0.5686307780604225,38.4279594
1677895956.2379978,38.59583991855443,0.5728717874288536,38.5073661
1677895961.2398498,38.679282467465214,0.5701110877922719,38.6002922
1677895966.245378,38.762792317967225,0.5684621634924574,38.6907043
1677895971.2438056,38.846071617703245,0.5697059213030502,38.7750473
1677895976.2510488,38.929632366598256,0.5697341288855065,38.8619461
1677895981.318497,39.01405567814967,0.5688006030390718,38.9514083
1677895986.2550542,39.096395457685595,0.5710233093280038,39.0324592
1677895991.2591155,39.179793744187165,0.5798802536834682,39.1020317
1677895996.2774343,39.263172369103245,0.5861434409386171,39.1771965
1677896001.2745907,39.3467464813596,0.5775031491007862,39.2813224
1677896006.297134,39.43028734614512,0.577853477454867,39.367321
1677896011.3001378,39.513676660160826,0.5773828734667373,39.4546051
1677896016.3120883,39.597042803864284,0.5772455720978645,39.5410537
1677896021.311575,39.68041999826889,0.5812685117568878,39.6194343
1677896026.3139966,39.76390742152989,0.5906493039833618,39.6879692
1677896031.3227797,39.84733156452637,0.589864402094758,39.7765045
1677896036.3183377,39.93081361542205,0.5843218029281506,39.8739166
1677896041.3375144,40.014119371673075,0.5861215639032222,39.9565124
1677896046.393321,40.09856314748586,0.5897918133556845,40.0367355
1677896051.354173,40.181321999331914,0.5896836615681132,40.1226272
1677896056.3723493,40.26478992790044,0.5934244027841169,40.2017745
1677896061.3713386,40.34801200717747,0.5954956675254955,40.2840423
1677896066.3694434,40.43148813734513,0.5905557090419411,40.3799819
1677896071.3869824,40.514921193222804,0.5987816893113488,40.4501991
1677896076.3839214,40.59835277487895,0.5963086336145089,40.5414314
1677896081.3900213,40.681842594246675,0.6016416681545416,40.6174736
1677896086.398624,40.765209270418296,0.6008766299984417,40.7053718
1677896091.4010067,40.848691273630266,0.6081249934451837,40.7778968
1677896096.4201634,40.93211334635875,0.6086338015321032,40.8637313
1677896101.4060912,41.015609416266884,0.6118753918928428,40.9443092
1677896106.42837,41.09898068994344,0.616205644143952,41.0228385
1677896111.4804597,41.18351572444102,0.6115169119109687,41.1199684
1677896116.4426258,41.26588485727768,0.6104507317106979,41.2073593
1677896121.4443765,41.34946876853765,0.6112295486236032,41.2922554
1677896126.4567223,41.43310414244792,0.6190731526233342,41.3636856
