,Frequency,Voltage
0,30.0,"0.0524943
"
1,30.0,"0.0526927
"
2,30.0,"0.05246
"
3,30.0,"0.0524256
"
4,30.0,"0.0525744
"
5,30.0,"0.0525515
"
6,30.0,"0.052788
"
7,30.0,"0.052563
"
8,30.0,"0.0525362
"
9,30.0,"0.0525095
"
10,2070.0,"0.0517046
"
11,2070.0,"0.0518878
"
12,2070.0,"0.0518382
"
13,2070.0,"0.0517962
"
14,2070.0,"0.0517581
"
15,2070.0,"0.0516169
"
16,2070.0,"0.0517008
"
17,2070.0,"0.0516512
"
18,2070.0,"0.0516398
"
19,2070.0,"0.0517657
"
20,4110.0,"0.0515826
"
21,4110.0,"0.0517237
"
22,4110.0,"0.0519946
"
23,4110.0,"0.0517352
"
24,4110.0,"0.0518382
"
25,4110.0,"0.0517848
"
26,4110.0,"0.0516627
"
27,4110.0,"0.0516169
"
28,4110.0,"0.0516741
"
29,4110.0,"0.0518038
"
30,6150.0,"0.0515978
"
31,6150.0,"0.0517809
"
32,6150.0,"0.0515902
"
33,6150.0,"0.0516093
"
34,6150.0,"0.0518382
"
35,6150.0,"0.0517046
"
36,6150.0,"0.051697
"
37,6150.0,"0.0515368
"
38,6150.0,"0.051739
"
39,6150.0,"0.0515978
"
40,8190.0,"0.0516169
"
41,8190.0,"0.0516894
"
42,8190.0,"0.0518572
"
43,8190.0,"0.0516055
"
44,8190.0,"0.0517428
"
45,8190.0,"0.0517504
"
46,8190.0,"0.0517466
"
47,8190.0,"0.0517733
"
48,8190.0,"0.0516055
"
49,8190.0,"0.0517581
"
50,10231.0,"0.0517962
"
51,10231.0,"0.0516894
"
52,10231.0,"0.0517313
"
53,10231.0,"0.051842
"
54,10231.0,"0.0516741
"
55,10231.0,"0.0514643
"
56,10231.0,"0.0515406
"
57,10231.0,"0.0517352
"
58,10231.0,"0.0516055
"
59,10231.0,"0.0517313
"
60,12271.0,"0.0516741
"
61,12271.0,"0.0516512
"
62,12271.0,"0.0517542
"
63,12271.0,"0.0515215
"
64,12271.0,"0.0517886
"
65,12271.0,"0.0517581
"
66,12271.0,"0.0517657
"
67,12271.0,"0.0516589
"
68,12271.0,"0.0518115
"
69,12271.0,"0.0516016
"
70,14311.0,"0.0516551
"
71,14311.0,"0.0516169
"
72,14311.0,"0.0516169
"
73,14311.0,"0.0516665
"
74,14311.0,"0.0518382
"
75,14311.0,"0.0516551
"
76,14311.0,"0.0516245
"
77,14311.0,"0.0515406
"
78,14311.0,"0.0516055
"
79,14311.0,"0.0517962
"
80,16351.0,"0.0516741
"
81,16351.0,"0.0517771
"
82,16351.0,"0.0516894
"
83,16351.0,"0.0515444
"
84,16351.0,"0.0514185
"
85,16351.0,"0.0517504
"
86,16351.0,"0.0515559
"
87,16351.0,"0.0515711
"
88,16351.0,"0.0517428
"
89,16351.0,"0.0518153
"
90,18391.0,"0.0517619
"
91,18391.0,"0.0516512
"
92,18391.0,"0.051533
"
93,18391.0,"0.0515215
"
94,18391.0,"0.0515749
"
95,18391.0,"0.0515673
"
96,18391.0,"0.0515978
"
