,Frequency,Voltage
0,10.0,"0.000171662
"
1,10.0,"0.000175477
"
2,10.0,"0.000167848
"
3,10.0,"0.000167848
"
4,10.0,"0.000179292
"
5,10.0,"0.000183106
"
6,10.0,"0.000183106
"
7,10.0,"0.000179292
"
8,10.0,"0.000183106
"
9,10.0,"0.000179292
"
10,2050.0,"0.027939
"
11,2050.0,"0.028988
"
12,2050.0,"0.0288965
"
13,2050.0,"0.0289804
"
14,2050.0,"0.0289918
"
15,2050.0,"0.0288697
"
16,2050.0,"0.0288545
"
17,2050.0,"0.0290071
"
18,2050.0,"0.0288507
"
19,2050.0,"0.028946
"
20,4091.0,"0.0388072
"
21,4091.0,"0.0393412
"
22,4091.0,"0.0393717
"
23,4091.0,"0.0393679
"
24,4091.0,"0.0395052
"
25,4091.0,"0.0394747
"
26,4091.0,"0.0393832
"
27,4091.0,"0.0394442
"
28,4091.0,"0.0394938
"
29,4091.0,"0.0394671
"
30,6131.0,"0.0407946
"
31,6131.0,"0.0408785
"
32,6131.0,"0.0409625
"
33,6131.0,"0.0408862
"
34,6131.0,"0.0410044
"
35,6131.0,"0.0408823
"
36,6131.0,"0.04089
"
37,6131.0,"0.0409739
"
38,6131.0,"0.0408785
"
39,6131.0,"0.0409243
"
40,8172.0,"0.0392649
"
41,8172.0,"0.0391963
"
42,8172.0,"0.0392497
"
43,8172.0,"0.0391123
"
44,8172.0,"0.0393183
"
45,8172.0,"0.039326
"
46,8172.0,"0.039242
"
47,8172.0,"0.039181
"
48,8172.0,"0.0391734
"
49,8172.0,"0.0393717
"
50,10213.0,"0.0366251
"
51,10213.0,"0.0365641
"
52,10213.0,"0.0364573
"
53,10213.0,"0.0367358
"
54,10213.0,"0.0366747
"
55,10213.0,"0.036648
"
56,10213.0,"0.0365679
"
57,10213.0,"0.0365641
"
58,10213.0,"0.0365679
"
59,10213.0,"0.0366251
"
60,12253.0,"0.0339358
"
61,12253.0,"0.0338442
"
62,12253.0,"0.0336955
"
63,12253.0,"0.0338023
"
64,12253.0,"0.0338252
"
65,12253.0,"0.0336764
"
66,12253.0,"0.0338023
"
67,12253.0,"0.0336993
"
68,12253.0,"0.0337374
"
69,12253.0,"0.0337069
"
70,14294.0,"0.0310136
"
71,14294.0,"0.0309716
"
72,14294.0,"0.0310708
"
73,14294.0,"0.0310518
"
74,14294.0,"0.0311548
"
75,14294.0,"0.031006
"
76,14294.0,"0.0311891
"
77,14294.0,"0.0311052
"
78,14294.0,"0.0310479
"
79,14294.0,"0.0310975
"
80,16334.0,"0.0285569
"
81,16334.0,"0.0285875
"
82,16334.0,"0.0286828
"
83,16334.0,"0.0285684
"
84,16334.0,"0.0285379
"
85,16334.0,"0.0286332
"
86,16334.0,"0.0285455
"
87,16334.0,"0.0285531
"
88,16334.0,"0.0285264
"
89,16334.0,"0.0285074
"
90,18375.0,"0.026558
"
91,18375.0,"0.0264283
"
92,18375.0,"0.0264016
"
93,18375.0,"0.0264627
"
94,18375.0,"0.0263978
"
95,18375.0,"0.0263902
"
96,18375.0,"0.0264245
"
97,18375.0,"0.0263902
"
98,18375.0,"0.0263826
"
99,18375.0,"0.0264398
"
100,20416.0,"0.0244676
"
101,20416.0,"0.0244066
"
102,20416.0,"0.0244409
"
103,20416.0,"0.0244981
"
104,20416.0,"0.0244905
"
105,20416.0,"0.0244561
"
106,20416.0,"0.0244485
"
107,20416.0,"0.0244447
"
108,20416.0,"0.0245172
"
109,20416.0,"0.0244142
"
110,22456.0,"0.0227319
"
111,22456.0,"0.0226823
"
112,22456.0,"0.022751
"
113,22456.0,"0.0227433
"
114,22456.0,"0.0227395
"
115,22456.0,"0.0226785
"
116,22456.0,"0.0227319
"
117,22456.0,"0.0226823
"
118,22456.0,"0.0226556
"
119,22456.0,"0.0227319
"
120,24497.0,"0.021309
"
121,24497.0,"0.021248
"
122,24497.0,"0.0211564
"
123,24497.0,"0.0212022
"
124,24497.0,"0.0212175
"
125,24497.0,"0.0211374
"
126,24497.0,"0.0212594
"
127,24497.0,"0.0212175
"
128,24497.0,"0.0212442
"
129,24497.0,"0.021206
"
130,26537.0,"0.0199128
"
131,26537.0,"0.0198175
"
132,26537.0,"0.0198556
"
133,26537.0,"0.0198251
"
134,26537.0,"0.0198785
"
135,26537.0,"0.0197564
"
136,26537.0,"0.0198632
"
137,26537.0,"0.0198976
"
138,26537.0,"0.0198327
"
139,26537.0,"0.0198289
"
140,28578.0,"0.0186387
"
141,28578.0,"0.0186616
"
142,28578.0,"0.0186654
"
143,28578.0,"0.0186578
"
144,28578.0,"0.0186464
"
145,28578.0,"0.0187417
"
146,28578.0,"0.0185586
"
147,28578.0,"0.0185891
"
148,28578.0,"0.0185968
"
