,Frequency,Voltage
0,10.0,"9.53679e-005
"
1,10.0,"0.000181199
"
2,10.0,"0.000171662
"
3,10.0,"0.000169755
"
4,16.0,"0.000276567
"
5,16.0,"0.000278475
"
6,16.0,"0.000272753
"
7,16.0,"0.000280382
"
8,26.0,"0.000455858
"
9,26.0,"0.000455858
"
10,26.0,"0.000450136
"
11,26.0,"0.000453951
"
12,42.0,"0.000728611
"
13,42.0,"0.00073624
"
14,42.0,"0.000728611
"
15,42.0,"0.000732426
"
16,69.0,"0.00121117
"
17,69.0,"0.00121117
"
18,69.0,"0.00119782
"
19,69.0,"0.0012188
"
20,112.0,"0.00195123
"
21,112.0,"0.0019436
"
22,112.0,"0.00194741
"
23,112.0,"0.00195695
"
24,183.0,"0.00313379
"
25,183.0,"0.00322725
"
26,183.0,"0.00315095
"
27,183.0,"0.0031891
"
28,297.0,"0.0050793
"
29,297.0,"0.00513652
"
30,297.0,"0.00518611
"
31,297.0,"0.00510409
"
32,483.0,"0.0081864
"
33,483.0,"0.00827986
"
34,483.0,"0.00824362
"
35,483.0,"0.0083161
"
36,784.0,"0.0130902
"
37,784.0,"0.013054
"
38,784.0,"0.0130501
"
39,784.0,"0.0130311
"
40,1274.0,"0.0200521
"
41,1274.0,"0.0201226
"
42,1274.0,"0.0200616
"
43,1274.0,"0.0201017
"
44,2069.0,"0.0287439
"
45,2069.0,"0.0288221
"
46,2069.0,"0.0288907
"
47,2069.0,"0.0288221
"
48,3359.0,"0.0369036
"
49,3359.0,"0.036896
"
50,3359.0,"0.0367987
"
51,3359.0,"0.0368865
"
52,5455.0,"0.0405924
"
53,5455.0,"0.0406153
"
54,5455.0,"0.0406668
"
55,5455.0,"0.0406687
"
56,8858.0,"0.0380366
"
57,8858.0,"0.0381815
"
58,8858.0,"0.0381052
"
59,8858.0,"0.038151
"
60,14384.0,"0.0307447
"
61,14384.0,"0.0306722
"
62,14384.0,"0.0306894
"
63,14384.0,"0.0307122
"
64,23357.0,"0.0219003
"
65,23357.0,"0.0218335
"
66,23357.0,"0.0218507
"
67,23357.0,"0.0218335
"
68,37926.0,"0.0144215
"
69,37926.0,"0.0143777
"
70,37926.0,"0.0144177
"
71,37926.0,"0.0143986
"
72,61584.0,"0.00920111
"
73,61584.0,"0.00916296
"
74,61584.0,"0.00915152
"
75,61584.0,"0.00912291
"
76,100000.0,"0.00568965
"
77,100000.0,"0.00566486
"
78,100000.0,"0.00566104
"
79,100000.0,"0.0056763
"
