t,i,x,y,r,theta,x2,y2,r2,theta2,xK,tc,therm,dc
1689206297.0040858, 0, 0.01461446, -0.0001054566, 0.01460046, 359.5288, 0, 0, 0, 0, 0, 0, 0
1689206301.5718863, 0, 0.01461446, -0.0001200733, 0.01461484, 359.4714, 0, 0, 0, 0, 0, 0, 0
1689206306.1469865, 0, 0.01458522, -0.0001200733, 0.01460022, 359.5862, 0, 0, 0, 0, 0, 0, 0
1689206310.7108257, 0, 0.01459984, -0.0001200733, 0.01461484, 359.5288, 0, 0, 0, 0, 0, 0, 0
1689206315.2820048, 0, 0.01462909, -0.0001346899, 0.01461484, 359.4714, 0, 0, 0, 0, 0, 0, 0
1689206319.8447633, 0, 0.01461446, -0.0001200733, 0.01460033, 359.5293, 0, 0, 0, 0, 0, 0, 0
1689206324.4153154, 0, 0.01459984, -0.0001200733, 0.01461508, 359.5293, 0, 0, 0, 0, 0, 0, 0
1689206328.9707267, 0, 0.01462909, -0.0001200733, 0.01461508, 359.5288, 0, 0, 0, 0, 0, 0, 0
1689206333.5565097, 0, 0.01459984, -0.0001200733, 0.01461508, 359.5283, 0, 0, 0, 0, 0, 0, 0
1689206338.1087136, 0, 0.01461446, -0.0001200733, 0.01460046, 359.472, 0, 0, 0, 0, 0, 0, 0
1689206342.6642282, 0, 0.01458522, -0.0001200733, 0.01461522, 359.472, 0, 0, 0, 0, 0, 0, 0
1689206347.2167447, 0, 0.01461446, -0.0001346899, 0.01461508, 359.4714, 0, 0, 0, 0, 0, 0, 0
1689206351.7659109, 0, 0.01459984, -0.0001493065, 0.01460046, 359.5288, 0, 0, 0, 0, 0, 0, 0
1689206356.3314085, 0, 0.01459984, -0.0001200733, 0.01461496, 359.5288, 0, 0, 0, 0, 0, 0, 0
1689206360.9213176, 0, 0.01461446, -0.0001346899, 0.01460022, 359.4714, 0, 0, 0, 0, 0, 0, 0
1689206365.4883425, 0, 0.01459984, -0.0001054566, 0.01460033, 359.5288, 0, 0, 0, 0, 0, 0, 0
1689206370.0592806, 0, 0.01459984, -0.0001200733, 0.01460033, 359.5857, 0, 0, 0, 0, 0, 0, 0
1689206374.6306274, 0, 0.01459984, -0.0001200733, 0.01460046, 359.5293, 0, 0, 0, 0, 0, 0, 0
1689206379.2042072, 0, 0.01459984, -0.0001346899, 0.01461496, 359.5293, 0, 0, 0, 0, 0, 0, 0
1689206383.7922006, 0, 0.01461446, -0.0001200733, 0.01460046, 359.4714, 0, 0, 0, 0, 0, 0, 0
1689206388.349256, 0, 0.01458522, -0.0001346899, 0.01461496, 359.4709, 0, 0, 0, 0, 0, 0, 0
1689206392.9388177, 0, 0.01459984, -9.084001e-05, 0.01460022, 359.4714, 0, 0, 0, 0, 0, 0, 0
1689206397.503179, 0, 0.01459984, -0.0001200733, 0.01461496, 359.5862, 0, 0, 0, 0, 0, 0, 0
1689206402.0642798, 0, 0.01461446, -0.0001346899, 0.01460046, 359.5283, 0, 0, 0, 0, 0, 0, 0
1689206406.6336143, 0, 0.01459984, -0.0001200733, 0.01460046, 359.5293, 0, 0, 0, 0, 0, 0, 0
1689206411.2100656, 0, 0.01459984, -0.0001346899, 0.01461508, 359.5288, 0, 0, 0, 0, 0, 0, 0
1689206415.776426, 0, 0.01459984, -0.0001200733, 0.01460033, 359.4714, 0, 0, 0, 0, 0, 0, 0
1689206420.3265295, 0, 0.01458522, -0.0001200733, 0.01458571, 359.4714, 0, 0, 0, 0, 0, 0, 0
1689206424.8763213, 0, 0.01459984, -0.0001200733, 0.01461496, 359.5862, 0, 0, 0, 0, 0, 0, 0
1689206429.4441984, 0, 0.01459984, -0.0001346899, 0.01458571, 359.4709, 0, 0, 0, 0, 0, 0, 0
1689206434.0091138, 0, 0.01458522, -0.0001200733, 0.01460046, 359.5283, 0, 0, 0, 0, 0, 0, 0
1689206438.579785, 0, 0.01459984, -0.0001346899, 0.01461496, 359.5857, 0, 0, 0, 0, 0, 0, 0
1689206443.1414108, 0, 0.01458522, -0.0001346899, 0.01458571, 359.5283, 0, 0, 0, 0, 0, 0, 0
1689206447.7067325, 0, 0.01459984, -0.0001200733, 0.01460033, 359.5288, 0, 0, 0, 0, 0, 0, 0
