t,i,x,y,r,theta,x2,y2,r2,theta2,xK,tc,therm,dc
1684195623.4828858, 0, 0.001950017, -1.174754e-05, 0.001950077, 359.6548, 0, 0, 0, 0, 0, 0, 0
1684195628.0386932, 0, 0.001946361, -1.174754e-05, 0.001946454, 359.6548, 0, 0, 0, 0, 0, 0, 0
1684195632.6212451, 0, 0.001950017, -1.174754e-05, 0.001950052, 359.6548, 0, 0, 0, 0, 0, 0, 0
1684195637.167779, 0, 0.001950017, -1.174754e-05, 0.001950052, 359.7622, 0, 0, 0, 0, 0, 0, 0
1684195641.721153, 0, 0.001950017, -1.540169e-05, 0.001950077, 359.5475, 0, 0, 0, 0, 0, 0, 0
1684195646.2865264, 0, 0.001950017, -1.540169e-05, 0.001950052, 359.6548, 0, 0, 0, 0, 0, 0, 0
1684195650.8192735, 0, 0.001953672, -1.174754e-05, 0.001946422, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195655.3767724, 0, 0.001950017, -1.174754e-05, 0.001946396, 359.7622, 0, 0, 0, 0, 0, 0, 0
1684195659.9343622, 0, 0.001946361, -8.093381e-06, 0.001946378, 359.5466, 0, 0, 0, 0, 0, 0, 0
1684195664.4852326, 0, 0.001946361, -8.093381e-06, 0.001946422, 359.5466, 0, 0, 0, 0, 0, 0, 0
1684195669.067359, 0, 0.001946361, -8.093381e-06, 0.001942766, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195673.604927, 0, 0.001946361, -1.174754e-05, 0.001946378, 359.7617, 0, 0, 0, 0, 0, 0, 0
1684195678.1822133, 0, 0.001950017, -8.093381e-06, 0.001950052, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195682.7630482, 0, 0.001950017, -1.540169e-05, 0.001950077, 359.7622, 0, 0, 0, 0, 0, 0, 0
1684195687.3389487, 0, 0.001950017, -1.174754e-05, 0.001950052, 359.5475, 0, 0, 0, 0, 0, 0, 0
1684195691.896558, 0, 0.001950017, -1.540169e-05, 0.001946366, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195696.4737594, 0, 0.001946361, -1.540169e-05, 0.001946396, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195701.051083, 0, 0.001942705, -1.174754e-05, 0.001946422, 359.7617, 0, 0, 0, 0, 0, 0, 0
1684195705.6027355, 0, 0.001946361, -1.174754e-05, 0.001942766, 359.6535, 0, 0, 0, 0, 0, 0, 0
1684195710.1747131, 0, 0.001942705, -8.093381e-06, 0.001946422, 359.5466, 0, 0, 0, 0, 0, 0, 0
1684195714.7547083, 0, 0.001946361, -1.540169e-05, 0.001946422, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195719.30765, 0, 0.001946361, -1.540169e-05, 0.001950033, 359.6548, 0, 0, 0, 0, 0, 0, 0
1684195723.862022, 0, 0.001950017, -8.093381e-06, 0.001953708, 359.7617, 0, 0, 0, 0, 0, 0, 0
1684195728.4225464, 0, 0.001950017, -1.174754e-05, 0.001946396, 359.7617, 0, 0, 0, 0, 0, 0, 0
1684195732.9953105, 0, 0.001946361, -1.174754e-05, 0.001946378, 359.7617, 0, 0, 0, 0, 0, 0, 0
1684195737.5685985, 0, 0.001950017, -8.093381e-06, 0.001950052, 359.7617, 0, 0, 0, 0, 0, 0, 0
1684195742.1171398, 0, 0.001946361, -1.174754e-05, 0.001946422, 359.6548, 0, 0, 0, 0, 0, 0, 0
1684195746.699052, 0, 0.001950017, -1.174754e-05, 0.001946378, 359.6548, 0, 0, 0, 0, 0, 0, 0
1684195751.2632954, 0, 0.001946361, -1.174754e-05, 0.001950052, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195755.8306153, 0, 0.001946361, -1.174754e-05, 0.001946378, 359.7622, 0, 0, 0, 0, 0, 0, 0
1684195760.3845801, 0, 0.001950017, -1.174754e-05, 0.001946378, 359.7617, 0, 0, 0, 0, 0, 0, 0
1684195764.9515603, 0, 0.001946361, -1.540169e-05, 0.001946396, 359.6548, 0, 0, 0, 0, 0, 0, 0
1684195769.5063767, 0, 0.001946361, -1.174754e-05, 0.001950033, 359.6535, 0, 0, 0, 0, 0, 0, 0
1684195774.0729573, 0, 0.001950017, -1.174754e-05, 0.001950077, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195778.6350505, 0, 0.001950017, -1.174754e-05, 0.001950052, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195783.198623, 0, 0.001946361, -1.174754e-05, 0.001946396, 359.5475, 0, 0, 0, 0, 0, 0, 0
1684195787.7810907, 0, 0.001950017, -1.174754e-05, 0.001946396, 359.7617, 0, 0, 0, 0, 0, 0, 0
1684195792.3376408, 0, 0.001946361, -1.540169e-05, 0.001946396, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195796.9176428, 0, 0.001942705, -8.093381e-06, 0.001946396, 359.6535, 0, 0, 0, 0, 0, 0, 0
1684195801.478386, 0, 0.001946361, -1.174754e-05, 0.001946396, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195806.043726, 0, 0.001950017, -1.540169e-05, 0.001950052, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195810.6050618, 0, 0.001946361, -1.540169e-05, 0.001946378, 359.5475, 0, 0, 0, 0, 0, 0, 0
1684195815.1620722, 0, 0.001953672, -1.174754e-05, 0.001946396, 359.5466, 0, 0, 0, 0, 0, 0, 0
1684195819.7132306, 0, 0.001950017, -8.093381e-06, 0.001946396, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195824.2773266, 0, 0.001950017, -1.174754e-05, 0.001953708, 359.6548, 0, 0, 0, 0, 0, 0, 0
1684195828.8311403, 0, 0.001946361, -8.093381e-06, 0.001942766, 359.5466, 0, 0, 0, 0, 0, 0, 0
1684195833.3939211, 0, 0.001946361, -1.174754e-05, 0.001946396, 359.7617, 0, 0, 0, 0, 0, 0, 0
1684195837.9481163, 0, 0.001950017, -8.093381e-06, 0.001946396, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195842.4983816, 0, 0.001942705, -8.093381e-06, 0.001942766, 359.5466, 0, 0, 0, 0, 0, 0, 0
1684195847.0762365, 0, 0.001950017, -1.540169e-05, 0.001950033, 359.6542, 0, 0, 0, 0, 0, 0, 0
1684195851.623699, 0, 0.001950017, -1.174754e-05, 0.001946396, 359.7613, 0, 0, 0, 0, 0, 0, 0
1684195856.161736, 0, 0.001950017, -1.540169e-05, 0.001942741, 359.6548, 0, 0, 0, 0, 0, 0, 0
