t,i,x,y,r,theta,xK,tc, therm
1712775031.533398, 3.2, 0.0001172813, 4.958804e-06, 0.0001166889, 2.777397, 0, 0, 0
1712775038.1992903, -3.2, 0.000115819, 5.689635e-06, 0.0001159586, 2.830246, 0, 0, 0
1712775044.2554047, 3.2, 0.0001165501, 4.958804e-06, 0.0001145367, 2.830246, 0, 0, 0
1712775050.3110702, -3.2, 0.0001143566, 4.958804e-06, 0.0001151654, 2.830246, 0, 0, 0
1712775056.418792, 3.2, 0.0001150878, 4.958804e-06, 0.0001159251, 3.193081, 0, 0, 0
1712775062.4651432, -3.2, 0.0001143566, 6.420466e-06, 0.0001159586, 2.090655, 0, 0, 0
1712775068.5270913, 3.2, 0.000115819, 5.689635e-06, 0.0001159251, 2.06461, 0, 0, 0
1712775074.5697105, -3.2, 0.0001172813, 7.151297e-06, 0.0001166889, 2.812408, 0, 0, 0
1712775080.6282275, 3.2, 0.0001136255, 4.227973e-06, 0.0001151654, 2.467185, 0, 0, 0
1712775086.7076795, -3.2, 0.0001165501, 2.766311e-06, 0.0001166026, 2.05183, 0, 0, 0
1712775092.803031, 3.2, 0.0001194748, 3.497142e-06, 0.0001202802, 1.666432, 0, 0, 0
1712775098.9114232, -3.2, 0.000115819, 4.227973e-06, 0.0001166026, 1.351183, 0, 0, 0
1712775105.0268085, 3.2, 0.0001172813, 4.227973e-06, 0.0001166268, 1.718671, 0, 0, 0
1712775111.1427996, -3.2, 0.000115819, 4.227973e-06, 0.000116583, 1.707963, 0, 0, 0
1712775117.2678506, 3.2, 0.0001209371, 3.497142e-06, 0.0001195259, 1.676624, 0, 0, 0
1712775123.389635, -3.2, 0.000115819, 4.227973e-06, 0.0001129485, 2.130977, 0, 0, 0
1712775129.5260196, 3.2, 0.0001128943, 2.766311e-06, 0.0001129282, 1.403668, 0, 0, 0
1712775135.658245, -3.2, 0.0001128943, 2.766311e-06, 0.0001144348, 1.762881, 0, 0, 0
1712775141.7895198, 3.2, 0.0001136255, 2.766311e-06, 0.0001144101, 1.39464, 0, 0, 0
1712775147.8921452, -3.2, 0.0001150878, 2.03548e-06, 0.000115852, 1.368237, 0, 0, 0
1712775154.0382276, 3.2, 0.0001143566, 2.766311e-06, 0.000115121, 1.376926, 0, 0, 0
1712775160.160293, -3.2, 0.0001128943, 2.766311e-06, 0.0001136592, 1.39464, 0, 0, 0
1712775166.3120985, 3.2, 0.0001136255, 2.766311e-06, 0.0001129485, 1.422081, 0, 0, 0
1712775172.4910073, -3.2, 0.0001121632, 3.497142e-06, 0.0001019869, 2.480648, 0, 0, 0
1712775178.6339438, 3.2, 2.442417e-05, 2.766311e-06, 2.322664e-05, 8.148435, 0, 0, 0
1712775184.8117826, -3.2, 2.515533e-05, 2.766311e-06, 2.478741e-05, 6.461851, 0, 0, 0
1712775190.9723554, 3.2, 2.442417e-05, 2.766311e-06, 2.478741e-05, 7.914639, 0, 0, 0
1712775197.11276, -3.2, 2.369301e-05, 2.766311e-06, 2.458033e-05, 6.659497, 0, 0, 0
