t,i,x,y,r,theta,xK,tc, therm
1701732439.9055183, 3.2, -3.795059e-05, -3.140275e-06, 3.808029e-05, 183.4183, 0, 0, 0
1701732446.9451184, -3.2, -8.182009e-05, -3.140275e-06, 6.727026e-05, 194.8022, 0, 0, 0
1701732453.068082, 3.2, -6.719692e-05, -1.77569e-05, 8.188032e-05, 172.0156, 0, 0, 0
1701732459.174591, -3.2, -9.644325e-05, 1.147635e-05, 0.0001111108, 173.2139, 0, 0, 0
1701732465.300707, 3.2, -0.0001110664, -3.140275e-06, 0.0001124769, 181.6196, 0, 0, 0
1701732471.4275005, -3.2, -0.0001110664, -1.77569e-05, 0.0001111108, 190.4323, 0, 0, 0
1701732478.5190547, 3.2, -0.0001110664, -1.77569e-05, 0.0001124769, 189.0834, 0, 0, 0
1701732484.6606274, -3.2, -0.0001110664, -3.140275e-06, 0.0001111108, 181.865, 0, 0, 0
1701732490.8117537, 3.2, -0.0001256896, -3.140275e-06, 9.649436e-05, 189.0834, 0, 0, 0
1701732496.9617188, -3.2, -9.644325e-05, -3.140275e-06, 8.188032e-05, 190.4323, 0, 0, 0
1701732503.0655844, 3.2, -8.182009e-05, 1.147635e-05, 6.727026e-05, 182.198, 0, 0, 0
1701732509.2223718, -3.2, -8.182009e-05, -3.140275e-06, 6.727026e-05, 182.6756, 0, 0, 0
1701732515.3407056, 3.2, -6.719692e-05, -3.140275e-06, 8.188032e-05, 192.2447, 0, 0, 0
1701732521.4670012, -3.2, -6.719692e-05, -3.237352e-05, 6.950348e-05, 194.8022, 0, 0, 0
1701732527.5961196, 3.2, -8.182009e-05, -3.140275e-06, 9.80643e-05, 189.0834, 0, 0, 0
1701732533.7298584, -3.2, -0.0001110664, -1.77569e-05, 9.80643e-05, 189.0834, 0, 0, 0
1701732539.8834574, 3.2, -0.0001256896, -3.140275e-06, 0.0001124769, 181.4312, 0, 0, 0
1701732546.0307665, -3.2, -0.0001256896, -3.237352e-05, 0.0001111108, 181.6196, 0, 0, 0
1701732552.2103627, 3.2, -0.0001256896, -1.77569e-05, 0.0001262124, 196.2503, 0, 0, 0
1701732558.4168985, -3.2, -0.0001256896, -3.140275e-06, 0.0001111108, 181.6196, 0, 0, 0
1701732564.5919714, 3.2, -0.0001256896, -1.77569e-05, 0.0001257288, 196.2503, 0, 0, 0
1701732570.7924495, -3.2, -0.0001110664, -1.77569e-05, 9.80643e-05, 181.6196, 0, 0, 0
1701732576.9807017, 3.2, -9.644325e-05, -1.77569e-05, 9.649436e-05, 173.2139, 0, 0, 0
1701732583.1719003, -3.2, -8.182009e-05, -3.140275e-06, 9.649436e-05, 192.2447, 0, 0, 0
1701732589.3452916, 3.2, -5.257375e-05, -3.140275e-06, 6.950348e-05, 198.6625, 0, 0, 0
1701732595.5318909, -3.2, -8.182009e-05, -1.77569e-05, 6.950348e-05, 182.6756, 0, 0, 0
1701732601.7262259, 3.2, -6.719692e-05, -3.140275e-06, 6.950348e-05, 192.2447, 0, 0, 0
1701732607.9007294, -3.2, -8.182009e-05, -1.77569e-05, 6.950348e-05, 194.8022, 0, 0, 0
1701732614.1136947, 3.2, -6.719692e-05, -3.140275e-06, 6.727026e-05, 183.4183, 0, 0, 0
1701732620.389606, -3.2, -6.719692e-05, 1.147635e-05, 5.266746e-05, 182.6756, 0, 0, 0
1701732626.615587, 3.2, -6.719692e-05, -3.140275e-06, 6.816988e-05, 192.2447, 0, 0, 0
1701732632.854528, -3.2, -6.719692e-05, -1.77569e-05, 6.727026e-05, 194.8022, 0, 0, 0
1701732639.1111088, 3.2, -9.644325e-05, 1.147635e-05, 8.188032e-05, 182.198, 0, 0, 0
1701732645.3633473, -3.2, -6.719692e-05, -3.140275e-06, 6.950348e-05, 183.4183, 0, 0, 0
1701732651.6014442, 3.2, -2.332742e-05, -1.77569e-05, 4.189934e-05, 205.0747, 0, 0, 0
1701732657.8495276, -3.2, -3.795059e-05, -1.77569e-05, 5.266746e-05, 205.0747, 0, 0, 0
1701732664.136847, 3.2, -5.257375e-05, -3.140275e-06, 3.808029e-05, 198.6625, 0, 0, 0
1701732670.4300282, -3.2, -8.704252e-06, -1.77569e-05, 2.353783e-05, 187.6669, 0, 0, 0
1701732676.6736443, 3.2, -2.332742e-05, -1.77569e-05, 4.189934e-05, 187.6669, 0, 0, 0
1701732682.931457, -3.2, -3.795059e-05, -1.77569e-05, 5.549151e-05, 198.6625, 0, 0, 0
1701732689.2417612, 3.2, -5.257375e-05, 1.147635e-05, 5.549151e-05, 205.0747, 0, 0, 0
1701732695.5989223, -3.2, -2.332742e-05, -1.77569e-05, 3.808029e-05, 183.4183, 0, 0, 0
1701732702.1157947, 3.2, -6.719692e-05, -3.140275e-06, 4.189934e-05, 183.4183, 0, 0, 0
1701732708.3970573, -3.2, -5.257375e-05, -3.140275e-06, 5.266746e-05, 183.4183, 0, 0, 0
1701732714.7153785, 3.2, -8.182009e-05, -1.77569e-05, 6.727026e-05, 198.6625, 0, 0, 0
