t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI
1708972953.8905842, 0, -1.422799e-06, 2.766311e-08, 1.452309e-06, 178.3322, 0, 0, 0, 9.0, +9.000312E+00, +1.385739E-08
1708972958.5659697, 0, -1.37893e-06, 2.03548e-08, 1.37908e-06, 179.4579, 0, 0, 0, 9.5, +9.500343E+00, +1.483814E-08
1708972963.2424088, 0, -1.386241e-06, 2.03548e-08, 1.386391e-06, 179.1587, 0, 0, 0, 10.0, +1.000036E+01, +1.584383E-08
1708972967.89782, 0, -1.364307e-06, 2.766311e-08, 1.357277e-06, 178.5316, 0, 0, 0, 10.5, +1.050042E+01, +1.683438E-08
1708972972.5766313, 0, -1.349683e-06, 2.766311e-08, 1.357277e-06, 178.8321, 0, 0, 0, 11.0, +1.100037E+01, +1.782959E-08
1708972977.2534165, 0, -1.371618e-06, 2.03548e-08, 1.364587e-06, 178.8384, 0, 0, 0, 11.5, +1.150034E+01, +1.883287E-08
1708972981.938668, 0, -1.364307e-06, 2.03548e-08, 1.37908e-06, 179.1498, 0, 0, 0, 12.0, +1.200046E+01, +1.982476E-08
1708972986.6307123, 0, -1.371618e-06, 2.03548e-08, 1.379207e-06, 179.1543, 0, 0, 0, 12.5, +1.250042E+01, +2.082305E-08
1708972991.306917, 0, -1.37893e-06, 2.766311e-08, 1.386391e-06, 179.1631, 0, 0, 0, 13.0, +1.300016E+01, +2.183927E-08
1708972995.9827373, 0, -1.386241e-06, 2.766311e-08, 1.386517e-06, 179.1587, 0, 0, 0, 13.5, +1.350012E+01, +2.285217E-08
1708973000.6644, 0, -1.393553e-06, 1.304649e-08, 1.386391e-06, 178.8568, 0, 0, 0, 14.0, +1.400005E+01, +2.387407E-08
1708973005.337452, 0, -1.386241e-06, 1.304649e-08, 1.401301e-06, 178.8687, 0, 0, 0, 14.5, +1.450020E+01, +2.487291E-08
1708973010.0432315, 0, -1.408176e-06, 2.03548e-08, 1.372064e-06, 179.1587, 0, 0, 0, 15.0, +1.500022E+01, +2.587252E-08
1708973014.6989741, 0, -1.415488e-06, 1.304649e-08, 1.415548e-06, 178.8861, 0, 0, 0, 15.5, +1.550015E+01, +2.693118E-08
1708973019.3511794, 0, -1.422799e-06, 2.766311e-08, 1.408323e-06, 179.4636, 0, 0, 0, 16.0, +1.600025E+01, +2.793021E-08
1708973024.0366495, 0, -1.400864e-06, 3.497142e-08, 1.393827e-06, 178.8687, 0, 0, 0, 16.5, +1.650030E+01, +2.895085E-08
1708973028.7493956, 0, -1.393553e-06, 2.03548e-08, 1.393992e-06, 178.5699, 0, 0, 0, 17.0, +1.700028E+01, +2.995022E-08
1708973033.4454143, 0, -1.400864e-06, 3.497142e-08, 1.415758e-06, 178.8804, 0, 0, 0, 17.5, +1.750037E+01, +3.091566E-08
1708973038.1174483, 0, -1.437422e-06, 2.03548e-08, 1.481432e-06, 179.4978, 0, 0, 0, 18.0, +1.800032E+01, +3.195645E-08
1708973042.8036582, 0, -1.481292e-06, 1.304649e-08, 1.496054e-06, 179.2166, 0, 0, 0, 18.5, +1.850008E+01, +3.293676E-08
1708973047.479452, 0, -1.51785e-06, 2.766311e-08, 1.503364e-06, 179.5027, 0, 0, 0, 19.0, +1.900015E+01, +3.391477E-08
1708973052.1616006, 0, -1.481292e-06, 1.304649e-08, 1.503364e-06, 179.5003, 0, 0, 0, 19.5, +1.950014E+01, +3.491080E-08
1708973056.8702352, 0, -1.415488e-06, 2.03548e-08, 1.422859e-06, 179.4826, 0, 0, 0, 20.0, +2.000010E+01, +3.591243E-08
1708973061.5799909, 0, -1.495915e-06, 2.03548e-08, 1.495972e-06, 179.2204, 0, 0, 0, 20.5, +2.050014E+01, +3.690296E-08
1708973066.235541, 0, -1.510538e-06, 2.766311e-08, 1.481432e-06, 179.2049, 0, 0, 0, 21.0, +2.100022E+01, +3.795845E-08
1708973070.9074974, 0, -1.481292e-06, 2.03548e-08, 1.488743e-06, 179.2242, 0, 0, 0, 21.5, +2.150526E+01, +3.905895E-08
1708973075.6039953, 0, -1.51785e-06, 1.304649e-08, 1.496054e-06, 179.2088, 0, 0, 0, 22.0, +2.200694E+01, +3.997702E-08
1708973080.269294, 0, -1.481292e-06, 2.03548e-08, 1.495972e-06, 178.9354, 0, 0, 0, 22.5, +2.250400E+01, +4.091407E-08
1708973084.942099, 0, -1.459357e-06, 2.766311e-08, 1.459619e-06, 178.914, 0, 0, 0, 23.0, +2.300507E+01, +4.193338E-08
1708973089.6446018, 0, -1.444734e-06, 2.766311e-08, 1.459776e-06, 178.9406, 0, 0, 0, 23.5, +2.350586E+01, +4.301057E-08
1708973094.3402495, 0, -1.525161e-06, 1.304649e-08, 1.532608e-06, 178.9707, 0, 0, 0, 24.0, +2.400355E+01, +4.395261E-08
1708973099.004827, 0, -1.532473e-06, 3.497142e-08, 1.532723e-06, 179.2426, 0, 0, 0, 24.5, +2.450458E+01, +4.492956E-08
1708973103.6572964, 0, -1.532473e-06, 1.304649e-08, 1.54723e-06, 178.9707, 0, 0, 0, 25.0, +2.500529E+01, +4.594397E-08
1708973108.343082, 0, -1.525161e-06, 5.738173e-09, 1.532723e-06, 179.2354, 0, 0, 0, 25.5, +2.550704E+01, +4.696782E-08
1708973112.9953833, 0, -1.539785e-06, 2.03548e-08, 1.547151e-06, 178.9756, 0, 0, 0, 26.0, +2.600413E+01, +4.796109E-08
1708973115.2549126, 0, -1.532473e-06, 2.03548e-08, 1.54723e-06, 179.2426, 0, 0, 0, 26.5, +2.650494E+01, +4.898633E-08
1708973119.9207187, 0, -1.525161e-06, 2.03548e-08, 1.525412e-06, 178.9609, 0, 0, 0, 27.0, +2.700556E+01, +4.997739E-08
1708973124.5865276, 0, -1.525161e-06, 1.304649e-08, 1.517986e-06, 178.9609, 0, 0, 0, 27.5, +2.750297E+01, +5.095953E-08
1708973129.2623272, 0, -1.51785e-06, 2.03548e-08, 1.510675e-06, 178.9508, 0, 0, 0, 28.0, +2.800435E+01, +5.199199E-08
1708973133.9212875, 0, -1.510538e-06, 1.304649e-08, 1.517986e-06, 178.6801, 0, 0, 0, 28.5, +2.850488E+01, +5.300984E-08
1708973138.5970812, 0, -1.51785e-06, 1.304649e-08, 1.517986e-06, 179.2242, 0, 0, 0, 29.0, +2.900309E+01, +5.404222E-08
1708973143.2728605, 0, -1.510538e-06, 2.766311e-08, 1.503481e-06, 179.2242, 0, 0, 0, 29.5, +2.950401E+01, +5.510027E-08
1708973147.9253566, 0, -1.510538e-06, 5.738173e-09, 1.510595e-06, 179.2242, 0, 0, 0, 30.0, +3.000457E+01, +5.611091E-08
1708973152.6011765, 0, -1.51785e-06, 2.766311e-08, 1.525217e-06, 179.2354, 0, 0, 0, 30.5, +3.050599E+01, +5.708153E-08
1708973157.2742834, 0, -1.525161e-06, 2.03548e-08, 1.533056e-06, 178.9658, 0, 0, 0, 31.0, +3.100320E+01, +5.805823E-08
1708973161.946017, 0, -1.525161e-06, 1.304649e-08, 1.525217e-06, 179.5122, 0, 0, 0, 31.5, +3.150476E+01, +5.909340E-08
1708973166.641705, 0, -1.532473e-06, 1.304649e-08, 1.53984e-06, 179.2426, 0, 0, 0, 32.0, +3.200537E+01, +6.006793E-08
1708973171.2974975, 0, -1.554408e-06, 2.03548e-08, 1.554541e-06, 179.5191, 0, 0, 0, 32.5, +3.250275E+01, +6.105266E-08
1708973175.9833086, 0, -1.554408e-06, 2.03548e-08, 1.54723e-06, 179.2426, 0, 0, 0, 33.0, +3.300431E+01, +6.211116E-08
1708973180.6357737, 0, -1.554408e-06, 1.304649e-08, 1.547151e-06, 179.7885, 0, 0, 0, 33.5, +3.350495E+01, +6.308434E-08
1708973185.2981353, 0, -1.547096e-06, 2.766311e-08, 1.539919e-06, 178.9756, 0, 0, 0, 34.0, +3.400325E+01, +6.406039E-08
1708973189.960547, 0, -1.547096e-06, 1.304649e-08, 1.554462e-06, 179.2462, 0, 0, 0, 34.5, +3.450342E+01, +6.501318E-08
1708973194.6071277, 0, -1.539785e-06, 1.304649e-08, 1.532484e-06, 179.2426, 0, 0, 0, 35.0, +3.500506E+01, +6.598331E-08
1708973199.2830534, 0, -1.539785e-06, 5.738173e-09, 1.525217e-06, 179.5122, 0, 0, 0, 35.5, +3.550548E+01, +6.694922E-08
1708973203.958437, 0, -1.539785e-06, 1.304649e-08, 1.539919e-06, 179.2462, 0, 0, 0, 36.0, +3.600337E+01, +6.791733E-08
1708973208.6382124, 0, -1.561719e-06, 2.03548e-08, 1.583785e-06, 178.9899, 0, 0, 0, 36.5, +3.650450E+01, +6.885183E-08
1708973213.3341172, 0, -1.561719e-06, 1.304649e-08, 1.554462e-06, 179.2497, 0, 0, 0, 37.0, +3.700560E+01, +6.984823E-08
1708973218.0086184, 0, -1.547096e-06, 5.738173e-09, 1.561774e-06, 178.9804, 0, 0, 0, 37.5, +3.750324E+01, +7.079387E-08
1708973222.6852124, 0, -1.561719e-06, 5.738173e-09, 1.554462e-06, 180.0579, 0, 0, 0, 38.0, +3.800373E+01, +7.173507E-08
1708973227.3474605, 0, -1.561719e-06, 1.304649e-08, 1.561852e-06, 179.2533, 0, 0, 0, 38.5, +3.850512E+01, +7.272465E-08
1708973232.0126793, 0, -1.547096e-06, 1.304649e-08, 1.554541e-06, 179.5191, 0, 0, 0, 39.0, +3.900268E+01, +7.366345E-08
1708973236.706037, 0, -1.561719e-06, 5.738173e-09, 1.554418e-06, 180.0579, 0, 0, 0, 39.5, +3.950355E+01, +7.459347E-08
1708973241.3782916, 0, -1.554408e-06, 1.304649e-08, 1.53984e-06, 179.5122, 0, 0, 0, 40.0, +4.000467E+01, +7.555867E-08
1708973246.0440054, 0, -1.525161e-06, 2.03548e-08, 1.525217e-06, 179.5099, 0, 0, 0, 40.0, +4.000487E+01, +7.516967E-08
1708973250.7195594, 0, -1.525161e-06, 1.304649e-08, 1.525297e-06, 179.239, 0, 0, 0, 39.5, +3.950351E+01, +7.353386E-08
1708973255.3758411, 0, -1.532473e-06, 2.03548e-08, 1.532608e-06, 179.5145, 0, 0, 0, 39.0, +3.900273E+01, +7.194016E-08
1708973260.0543458, 0, -1.532473e-06, 1.304649e-08, 1.532484e-06, 179.5122, 0, 0, 0, 38.5, +3.850514E+01, +7.037256E-08
1708973264.730465, 0, -1.583654e-06, 5.738173e-09, 1.591019e-06, 179.7933, 0, 0, 0, 38.0, +3.800389E+01, +6.878777E-08
1708973269.4225848, 0, -1.547096e-06, 5.738173e-09, 1.56173e-06, 179.7895, 0, 0, 0, 37.5, +3.750300E+01, +6.724139E-08
1708973274.0983975, 0, -1.583654e-06, 1.304649e-08, 1.576474e-06, 179.5258, 0, 0, 0, 37.0, +3.700512E+01, +6.574420E-08
1708973278.7744598, 0, -1.539785e-06, 1.304649e-08, 1.554541e-06, 179.5258, 0, 0, 0, 36.5, +3.650442E+01, +6.425019E-08
1708973283.4500306, 0, -1.547096e-06, 1.304649e-08, 1.525412e-06, 179.2354, 0, 0, 0, 36.0, +3.600330E+01, +6.275963E-08
1708973288.1196065, 0, -1.539785e-06, 1.304649e-08, 1.547343e-06, 179.5122, 0, 0, 0, 35.5, +3.550518E+01, +6.132960E-08
1708973292.8054223, 0, -1.554408e-06, 1.304649e-08, 1.569163e-06, 179.7905, 0, 0, 0, 35.0, +3.500464E+01, +5.987448E-08
1708973297.4707146, 0, -1.576342e-06, 1.304649e-08, 1.569163e-06, 179.2602, 0, 0, 0, 34.5, +3.450330E+01, +5.846189E-08
1708973302.1264768, 0, -1.561719e-06, 1.304649e-08, 1.561774e-06, 179.5213, 0, 0, 0, 34.0, +3.400287E+01, +5.704671E-08
1708973306.8023264, 0, -1.561719e-06, 5.738173e-09, 1.576396e-06, 179.7914, 0, 0, 0, 33.5, +3.350455E+01, +5.569515E-08
1708973311.504607, 0, -1.569031e-06, 5.738173e-09, 1.569041e-06, 179.5236, 0, 0, 0, 33.0, +3.300396E+01, +5.436695E-08
1708973316.1875505, 0, -1.569031e-06, 5.738173e-09, 1.576396e-06, 179.7905, 0, 0, 0, 32.5, +3.250238E+01, +5.306222E-08
1708973320.8733969, 0, -1.547096e-06, -1.570137e-09, 1.554418e-06, 179.7895, 0, 0, 0, 32.0, +3.200466E+01, +5.172171E-08
1708973325.5559065, 0, -1.554408e-06, -8.878449e-09, 1.56173e-06, 179.7885, 0, 0, 0, 31.5, +3.150407E+01, +5.038333E-08
1708973330.2109597, 0, -1.569031e-06, 5.738173e-09, 1.56172e-06, 179.5191, 0, 0, 0, 31.0, +3.100276E+01, +4.907966E-08
1708973334.9067612, 0, -1.561719e-06, -8.878449e-09, 1.56172e-06, 179.7885, 0, 0, 0, 30.5, +3.050571E+01, +4.787920E-08
1708973339.5759726, 0, -1.561719e-06, -1.570137e-09, 1.56173e-06, 179.5236, 0, 0, 0, 30.0, +3.000382E+01, +4.661777E-08
1708973344.2518516, 0, -1.576342e-06, 5.738173e-09, 1.56173e-06, 179.5213, 0, 0, 0, 29.5, +2.950332E+01, +4.539780E-08
1708973348.9170904, 0, -1.547096e-06, 5.738173e-09, 1.539785e-06, 179.7875, 0, 0, 0, 29.0, +2.900282E+01, +4.417965E-08
1708973353.5599825, 0, -1.532473e-06, -1.570137e-09, 1.532499e-06, 180.3335, 0, 0, 0, 28.5, +2.850334E+01, +4.297535E-08
1708973358.2158022, 0, -1.525161e-06, -8.878449e-09, 1.525162e-06, 180.059, 0, 0, 0, 28.0, +2.800349E+01, +4.180659E-08
1708973362.9206965, 0, -1.525161e-06, 5.738173e-09, 1.532474e-06, 180.059, 0, 0, 0, 27.5, +2.750196E+01, +4.066932E-08
1708973367.6003256, 0, -1.525161e-06, 1.304649e-08, 1.517861e-06, 179.7834, 0, 0, 0, 27.0, +2.700468E+01, +3.950282E-08
1708973372.27646, 0, -1.539785e-06, 5.738173e-09, 1.532484e-06, 179.239, 0, 0, 0, 26.5, +2.650398E+01, +3.835136E-08
1708973376.9626443, 0, -1.510538e-06, -1.618676e-08, 1.517906e-06, 179.5099, 0, 0, 0, 26.0, +2.600335E+01, +3.726699E-08
1708973381.6277933, 0, -1.510538e-06, -1.570137e-09, 1.517876e-06, 179.7834, 0, 0, 0, 25.5, +2.550606E+01, +3.620434E-08
1708973386.3136358, 0, -1.532473e-06, -1.570137e-09, 1.532653e-06, 180.3304, 0, 0, 0, 25.0, +2.500453E+01, +3.512297E-08
1708973391.005424, 0, -1.532473e-06, -8.878449e-09, 1.517851e-06, 180.0593, 0, 0, 0, 24.5, +2.450383E+01, +3.407765E-08
1708973395.688241, 0, -1.525161e-06, 5.738173e-09, 1.517851e-06, 179.7834, 0, 0, 0, 24.0, +2.400256E+01, +3.304252E-08
1708973400.3539503, 0, -1.532473e-06, -1.570137e-09, 1.532558e-06, 180.3352, 0, 0, 0, 23.5, +2.350479E+01, +3.199545E-08
1708973405.03724, 0, -1.503227e-06, 5.738173e-09, 1.53984e-06, 180.0584, 0, 0, 0, 23.0, +2.300391E+01, +3.097920E-08
1708973409.7230237, 0, -1.525161e-06, -1.570137e-09, 1.517861e-06, 180.0593, 0, 0, 0, 22.5, +2.250285E+01, +2.999504E-08
1708973414.3983414, 0, -1.525161e-06, -1.570137e-09, 1.525172e-06, 180.059, 0, 0, 0, 22.0, +2.200583E+01, +2.901951E-08
1708973419.0899389, 0, -1.51785e-06, -1.570137e-09, 1.517861e-06, 180.059, 0, 0, 0, 21.5, +2.150394E+01, +2.806302E-08
1708973423.7635658, 0, -1.51785e-06, -1.570137e-09, 1.517851e-06, 180.3335, 0, 0, 0, 21.0, +2.100007E+01, +2.721874E-08
1708973428.4087856, 0, -1.495915e-06, 5.738173e-09, 1.496054e-06, 179.7802, 0, 0, 0, 20.5, +2.049999E+01, +2.616949E-08
1708973433.1017382, 0, -1.503227e-06, -1.570137e-09, 1.48863e-06, 180.3384, 0, 0, 0, 20.0, +1.999997E+01, +2.524494E-08
1708973437.7772563, 0, -1.51785e-06, 5.738173e-09, 1.510549e-06, 179.7802, 0, 0, 0, 19.5, +1.950001E+01, +2.434526E-08
1708973442.473075, 0, -1.495915e-06, -1.570137e-09, 1.510595e-06, 180.0596, 0, 0, 0, 19.0, +1.900001E+01, +2.344988E-08
1708973447.1778681, 0, -1.510538e-06, 5.738173e-09, 1.510539e-06, 180.3384, 0, 0, 0, 18.5, +1.849991E+01, +2.257310E-08
1708973451.8367734, 0, -1.510538e-06, -1.570137e-09, 1.503228e-06, 180.0596, 0, 0, 0, 18.0, +1.800015E+01, +2.170855E-08
1708973456.4739912, 0, -1.51785e-06, -1.570137e-09, 1.510539e-06, 180.0593, 0, 0, 0, 17.5, +1.750020E+01, +2.084791E-08
1708973461.1696873, 0, -1.488604e-06, -1.570137e-09, 1.495926e-06, 179.7802, 0, 0, 0, 17.0, +1.700012E+01, +1.999753E-08
1708973465.8451467, 0, -1.488604e-06, -1.570137e-09, 1.495916e-06, 180.0602, 0, 0, 0, 16.5, +1.650010E+01, +1.917495E-08
1708973470.5165846, 0, -1.47398e-06, 5.738173e-09, 1.48863e-06, 180.3417, 0, 0, 0, 16.0, +1.600005E+01, +1.837669E-08
1708973475.2196047, 0, -1.47398e-06, -1.570137e-09, 1.46667e-06, 180.0611, 0, 0, 0, 15.5, +1.550001E+01, +1.754096E-08
1708973479.885941, 0, -1.47398e-06, -1.570137e-09, 1.46668e-06, 179.4903, 0, 0, 0, 15.0, +1.500005E+01, +1.674609E-08
1708973484.5582728, 0, -1.47398e-06, -1.570137e-09, 1.481293e-06, 180.0607, 0, 0, 0, 14.5, +1.450007E+01, +1.597532E-08
1708973489.2336342, 0, -1.459357e-06, -1.570137e-09, 1.46668e-06, 180.0607, 0, 0, 0, 14.0, +1.399992E+01, +1.521846E-08
1708973493.9300375, 0, -1.47398e-06, 5.738173e-09, 1.474007e-06, 180.0614, 0, 0, 0, 13.5, +1.349992E+01, +1.447781E-08
1708973498.615194, 0, -1.452046e-06, -1.570137e-09, 1.452057e-06, 180.0617, 0, 0, 0, 13.0, +1.299996E+01, +1.373043E-08
1708973503.3244572, 0, -1.459357e-06, -8.878449e-09, 1.444761e-06, 180.0626, 0, 0, 0, 12.5, +1.250027E+01, +1.301442E-08
1708973508.0107746, 0, -1.452046e-06, -1.570137e-09, 1.466758e-06, 180.3486, 0, 0, 0, 12.0, +1.200029E+01, +1.229625E-08
1708973512.6763754, 0, -1.466669e-06, -1.570137e-09, 1.46667e-06, 180.3468, 0, 0, 0, 11.5, +1.150015E+01, +1.158028E-08
1708973517.3289077, 0, -1.459357e-06, -1.570137e-09, 1.459384e-06, 179.4878, 0, 0, 0, 11.0, +1.100019E+01, +1.091672E-08
1708973522.004353, 0, -1.459357e-06, -1.570137e-09, 1.452046e-06, 179.7724, 0, 0, 0, 10.5, +1.050021E+01, +1.022742E-08
1708973526.6797626, 0, -1.452046e-06, -1.570137e-09, 1.452104e-06, 180.062, 0, 0, 0, 10.0, +1.000016E+01, +9.555812E-09
1708973531.3330426, 0, -1.452046e-06, -8.878449e-09, 1.430138e-06, 180.3539, 0, 0, 0, 9.5, +9.500146E+00, +8.912758E-09
1708973535.9848194, 0, -1.452046e-06, 5.738173e-09, 1.444735e-06, 179.7724, 0, 0, 0, 9.0, +9.000110E+00, +8.286662E-09
1708973540.6512825, 0, -1.430111e-06, -1.570137e-09, 1.437423e-06, 179.7736, 0, 0, 0, 8.5, +8.500106E+00, +7.665682E-09
1708973545.3368175, 0, -1.452046e-06, -1.570137e-09, 1.452046e-06, 179.7736, 0, 0, 0, 8.0, +8.000078E+00, +7.052911E-09
1708973550.0221272, 0, -1.430111e-06, -1.570137e-09, 1.43745e-06, 180.6452, 0, 0, 0, 7.5, +7.500006E+00, +6.459703E-09
1708973554.6912653, 0, -1.444734e-06, -1.570137e-09, 1.437423e-06, 180.0626, 0, 0, 0, 7.0, +7.000332E+00, +5.881480E-09
1708973559.3573313, 0, -1.422799e-06, -1.570137e-09, 1.437423e-06, 179.7713, 0, 0, 0, 6.5, +6.500388E+00, +5.325625E-09
1708973564.052876, 0, -1.430111e-06, -1.570137e-09, 1.43745e-06, 180.3557, 0, 0, 0, 6.0, +6.000373E+00, +4.772290E-09
1708973568.725231, 0, -1.422799e-06, -1.570137e-09, 1.444761e-06, 179.7701, 0, 0, 0, 5.5, +5.500308E+00, +4.234641E-09
1708973573.3810546, 0, -1.430111e-06, -1.618676e-08, 1.437514e-06, 180.3521, 0, 0, 0, 5.0, +5.000319E+00, +3.726464E-09
1708973578.0539684, 0, -1.430111e-06, -8.878449e-09, 1.430138e-06, 180.3575, 0, 0, 0, 4.5, +4.500257E+00, +3.215174E-09
1708973582.725748, 0, -1.393553e-06, -1.618676e-08, 1.415515e-06, 180.0639, 0, 0, 0, 4.0, +4.000296E+00, +2.726855E-09
1708973587.4017234, 0, -1.415488e-06, -1.570137e-09, 1.408204e-06, 180.0642, 0, 0, 0, 3.5, +3.500262E+00, +2.259709E-09
1708973592.0579495, 0, -1.408176e-06, -1.570137e-09, 1.400893e-06, 180.0642, 0, 0, 0, 3.0, +3.000193E+00, +1.791305E-09
1708973596.7196884, 0, -1.408176e-06, -8.878449e-09, 1.400893e-06, 180.0639, 0, 0, 0, 2.5, +2.500200E+00, +1.308322E-09
1708973601.4148452, 0, -1.400864e-06, -1.570137e-09, 1.400865e-06, 180.3631, 0, 0, 0, 2.0, +1.999993E+00, +8.482156E-10
1708973606.1077497, 0, -1.415488e-06, -1.618676e-08, 1.408177e-06, 180.3651, 0, 0, 0, 1.5, +1.499988E+00, +3.399379E-10
1708973610.7942839, 0, -1.400864e-06, -1.570137e-09, 1.400865e-06, 180.3651, 0, 0, 0, 1.0, +1.000015E+00, -2.252921E-10
1708973615.456054, 0, -1.408176e-06, -1.570137e-09, 1.400893e-06, 180.3631, 0, 0, 0, 0.5, +5.000224E-01, -9.073591E-10
1708973620.1320555, 0, -1.400864e-06, -8.878449e-09, 1.415515e-06, 180.3613, 0, 0, 0, 0.0, +4.209568E-05, -1.732258E-09
1708973624.787536, 0, -1.415488e-06, -1.570137e-09, 1.415488e-06, 180.3594, 0, 0, 0, 0.0, +4.078726E-05, -1.701881E-09
1708973629.4766824, 0, -1.415488e-06, -8.878449e-09, 1.408188e-06, 180.0636, 0, 0, 0, -0.5, -5.000792E-01, -2.759934E-09
1708973634.1327183, 0, -1.415488e-06, 5.738173e-09, 1.408188e-06, 180.3594, 0, 0, 0, -1.0, -1.000073E+00, -3.883669E-09
1708973638.8188682, 0, -1.408176e-06, -1.570137e-09, 1.400893e-06, 179.7665, 0, 0, 0, -1.5, -1.500052E+00, -5.116787E-09
1708973643.4743326, 0, -1.393553e-06, -1.570137e-09, 1.422827e-06, 180.0642, 0, 0, 0, -2.0, -2.000008E+00, -6.438069E-09
1708973648.1470869, 0, -1.400864e-06, -1.570137e-09, 1.400876e-06, 179.7653, 0, 0, 0, -2.5, -2.500331E+00, -7.830371E-09
1708973652.8364384, 0, -1.400864e-06, -8.878449e-09, 1.393554e-06, 180.3651, 0, 0, 0, -3.0, -3.000489E+00, -9.243229E-09
1708973657.5112703, 0, -1.386241e-06, -1.570137e-09, 1.386242e-06, 180.3689, 0, 0, 0, -3.5, -3.500692E+00, -1.070558E-08
1708973662.1771643, 0, -1.37893e-06, -1.570137e-09, 1.393702e-06, 180.6726, 0, 0, 0, -4.0, -4.000495E+00, -1.218680E-08
1708973666.8532667, 0, -1.371618e-06, -1.570137e-09, 1.378931e-06, 180.0653, 0, 0, 0, -4.5, -4.500551E+00, -1.369315E-08
1708973671.4886177, 0, -1.356995e-06, -1.570137e-09, 1.364308e-06, 180.0659, 0, 0, 0, -5.0, -5.000738E+00, -1.520428E-08
1708973676.174414, 0, -1.364307e-06, -8.878449e-09, 1.371619e-06, 179.759, 0, 0, 0, -5.5, -5.500493E+00, -1.671120E-08
1708973680.864057, 0, -1.37893e-06, 5.738173e-09, 1.364308e-06, 180.0667, 0, 0, 0, -6.0, -6.000643E+00, -1.821764E-08
1708973685.5393147, 0, -1.364307e-06, 5.738173e-09, 1.371619e-06, 180.3709, 0, 0, 0, -6.5, -6.500780E+00, -1.973332E-08
1708973690.2153187, 0, -1.349683e-06, 1.304649e-08, 1.357058e-06, 179.4491, 0, 0, 0, -7.0, -7.000472E+00, -2.121428E-08
1708973694.8977811, 0, -1.342372e-06, -1.618676e-08, 1.342401e-06, 180.6871, 0, 0, 0, -7.5, -7.500608E+00, -2.269921E-08
1708973699.553356, 0, -1.349683e-06, -1.618676e-08, 1.349696e-06, 180.3749, 0, 0, 0, -8.0, -8.000766E+00, -2.417107E-08
1708973704.2692547, 0, -1.356995e-06, -8.878449e-09, 1.349713e-06, 180.0663, 0, 0, 0, -8.5, -8.500594E+00, -2.563782E-08
1708973708.9479191, 0, -1.356995e-06, -1.618676e-08, 1.356996e-06, 180.6834, 0, 0, 0, -9.0, -9.000671E+00, -2.710224E-08
