t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI
1708627873.8503094, 0, 8.190714e-05, -7.850687e-07, 8.556655e-05, 1.769423, 0, 0, 0, -6.0, -6.000721E+00, -3.216902E-11
1708627878.526177, 0, 0.0001074977, 2.869087e-06, 0.0001111905, 3.358654, 0, 0, 0, -8.0, -8.000842E+00, -3.231987E-11
1708627883.2319016, 0, 0.0001111535, -7.850687e-07, 0.0001111905, 1.478587, 0, 0, 0, -10.0, -1.000061E+01, -3.237016E-11
1708627887.9039543, 0, 0.0001148093, 6.523243e-06, 0.0001111905, 1.582644, 0, 0, 0, -12.0, -1.200075E+01, -3.297356E-11
1708627892.586331, 0, 9.653031e-05, -7.850687e-07, 8.581124e-05, 1.841877, 0, 0, 0, -14.0, -1.400072E+01, -3.322499E-11
1708627897.272419, 0, 8.556294e-05, -7.850687e-07, 9.291882e-05, 359.4743, 0, 0, 0, -16.0, -1.600039E+01, -3.337584E-11
1708627901.967785, 0, 8.921873e-05, 2.869087e-06, 8.561103e-05, 359.4508, 0, 0, 0, -18.0, -1.800039E+01, -3.558860E-11
1708627906.6306996, 0, 0.0001001861, -7.850687e-07, 0.0001001892, 359.534, 0, 0, 0, -20.0, -2.000039E+01, -3.513597E-11
1708627911.316454, 0, 8.556294e-05, -7.850687e-07, 8.195738e-05, 1.920516, 0, 0, 0, -20.0, -2.000036E+01, -2.874971E-11
1708627916.00198, 0, 8.556294e-05, -7.850687e-07, 8.561103e-05, 1.920516, 0, 0, 0, -18.0, -1.800039E+01, -2.221278E-11
1708627920.6959805, 0, 8.190714e-05, 2.869087e-06, 7.830394e-05, 2.006166, 0, 0, 0, -16.0, -1.600039E+01, -2.301733E-11
1708627925.3769772, 0, 8.190714e-05, 2.869087e-06, 8.561103e-05, 2.099809, 0, 0, 0, -14.0, -1.400071E+01, -2.266538E-11
1708627930.0633264, 0, 7.459556e-05, -7.850687e-07, 8.202736e-05, 4.765311, 0, 0, 0, -12.0, -1.200074E+01, -1.969862E-11
1708627934.7384834, 0, 7.825135e-05, -7.850687e-07, 8.195738e-05, 2.099809, 0, 0, 0, -10.0, -1.000061E+01, -1.512276E-11
1708627939.4241438, 0, 7.825135e-05, -7.850687e-07, 7.830394e-05, 359.4252, 0, 0, 0, -8.0, -8.000841E+00, -1.597759E-11
1708627944.0966947, 0, 8.190714e-05, 6.523243e-06, 8.195738e-05, 4.765311, 0, 0, 0, -6.0, -6.000711E+00, -1.708383E-11
1708627948.7899246, 0, 8.190714e-05, 2.869087e-06, 8.561103e-05, 359.4252, 0, 0, 0, -4.0, -4.000576E+00, -1.472050E-11
1708627953.4815035, 0, 7.825135e-05, 2.869087e-06, 8.191091e-05, 1.920516, 0, 0, 0, -2.0, -2.000014E+00, -1.758669E-11
1708627958.1773243, 0, 7.825135e-05, -7.850687e-07, 8.195738e-05, 359.4743, 0, 0, 0, 0.0, -4.849075E-05, -1.210574E-11
1708627962.8732505, 0, 8.556294e-05, -7.850687e-07, 8.556655e-05, 2.006166, 0, 0, 0, 0.0, -4.788686E-05, -1.723470E-11
1708627967.5689192, 0, 8.556294e-05, -7.850687e-07, 8.922219e-05, 359.4958, 0, 0, 0, 2.0, +1.999987E+00, -1.054693E-11
1708627972.2512631, 0, 8.921873e-05, 2.869087e-06, 8.945689e-05, 1.841877, 0, 0, 0, 4.0, +4.000203E+00, -1.009437E-11
1708627976.9371145, 0, 8.921873e-05, 2.869087e-06, 9.310333e-05, 1.920516, 0, 0, 0, 6.0, +6.000278E+00, -1.110006E-11
1708627981.6340904, 0, 9.287452e-05, 2.869087e-06, 8.945689e-05, 359.4743, 0, 0, 0, 8.0, +7.999986E+00, -9.088712E-12
1708627986.294231, 0, 8.190714e-05, 6.523243e-06, 8.561103e-05, 359.4508, 0, 0, 0, 10.0, +1.000005E+01, -8.384743E-12
1708627990.96665, 0, 8.556294e-05, 2.869087e-06, 8.922219e-05, 359.4958, 0, 0, 0, 12.0, +1.200018E+01, -1.014468E-11
1708627995.6225464, 0, 8.556294e-05, 2.869087e-06, 8.926485e-05, 4.017694, 0, 0, 0, 14.0, +1.399978E+01, -8.535620E-12
1708628000.2782753, 0, 8.921873e-05, 2.869087e-06, 8.926485e-05, 1.841877, 0, 0, 0, 16.0, +1.599990E+01, -6.473969E-12
1708628004.9372082, 0, 8.921873e-05, -7.850687e-07, 8.926485e-05, 1.841877, 0, 0, 0, 18.0, +1.800001E+01, -5.870566E-12
1708628009.6029696, 0, 9.287452e-05, 2.869087e-06, 9.291882e-05, 1.841877, 0, 0, 0, 20.0, +1.999980E+01, -6.825965E-12
1708628014.2587943, 0, 9.287452e-05, 2.869087e-06, 8.945689e-05, 1.769423, 0, 0, 0, 20.0, +1.999980E+01, -1.014470E-11
1708628018.9113367, 0, 9.653031e-05, 2.869087e-06, 0.0001003982, 1.640364, 0, 0, 0, 18.0, +1.800000E+01, -1.748615E-11
1708628023.5571237, 0, 9.653031e-05, -4.439225e-06, 9.657294e-05, 3.866007, 0, 0, 0, 16.0, +1.599988E+01, -1.849184E-11
1708628028.2093768, 0, 9.287452e-05, 6.523243e-06, 8.945689e-05, 1.769423, 0, 0, 0, 14.0, +1.399981E+01, -2.291680E-11
1708628032.875235, 0, 9.287452e-05, -7.850687e-07, 8.922219e-05, 359.5157, 0, 0, 0, 12.0, +1.200017E+01, -2.216255E-11
1708628037.537626, 0, 9.287452e-05, 2.869087e-06, 8.922219e-05, 1.841877, 0, 0, 0, 10.0, +1.000003E+01, -2.432475E-11
1708628042.1934538, 0, 8.921873e-05, -7.850687e-07, 8.926485e-05, 1.769423, 0, 0, 0, 8.0, +7.999959E+00, -2.522987E-11
1708628046.8592587, 0, 0.0001001861, 2.869087e-06, 0.0001002272, 3.725341, 0, 0, 0, 6.0, +6.000268E+00, -2.704008E-11
1708628051.5182188, 0, 9.653031e-05, 2.869087e-06, 9.675047e-05, 3.866007, 0, 0, 0, 4.0, +4.000209E+00, -2.638640E-11
1708628056.1740026, 0, 0.0001001861, -7.850687e-07, 0.0001001892, 3.594539, 0, 0, 0, 2.0, +1.999986E+00, -2.673838E-11
1708628060.829874, 0, 0.0001001861, 6.523243e-06, 0.0001002272, 1.640364, 0, 0, 0, 0.0, +3.323493E-05, -2.874974E-11
1708628065.485829, 0, 0.0001001861, -7.850687e-07, 0.0001038449, 359.551, 0, 0, 0, 0.0, +2.991338E-05, -2.301740E-11
1708628070.1462717, 0, 0.0001148093, 2.869087e-06, 0.0001148451, 359.6082, 0, 0, 0, -2.0, -2.000015E+00, -3.171648E-11
1708628074.8003826, 0, 0.0001148093, 2.869087e-06, 0.0001148451, 1.478587, 0, 0, 0, -4.0, -4.000609E+00, -3.428101E-11
1708628079.4762836, 0, 0.0001148093, 2.869087e-06, 0.0001148451, 359.6082, 0, 0, 0, -6.0, -6.000733E+00, -3.106279E-11
1708628084.138672, 0, 0.0001148093, 2.869087e-06, 0.0001111905, 3.25194, 0, 0, 0, -8.0, -8.000852E+00, -3.091194E-11
1708628088.7844908, 0, 0.0001184651, -7.850687e-07, 0.0001040466, 359.5157, 0, 0, 0, -10.0, -1.000062E+01, -3.055996E-11
1708628093.4680521, 0, 0.0001148093, 2.869087e-06, 0.0001149944, 3.358654, 0, 0, 0, -12.0, -1.200073E+01, -3.247073E-11
1708628098.129227, 0, 9.653031e-05, 2.869087e-06, 8.945689e-05, 4.017694, 0, 0, 0, -14.0, -1.400072E+01, -3.226960E-11
1708628102.785029, 0, 9.287452e-05, 2.869087e-06, 8.945689e-05, 1.920516, 0, 0, 0, -16.0, -1.600041E+01, -3.553830E-11
1708628107.4408479, 0, 8.556294e-05, -7.850687e-07, 8.561103e-05, 2.006166, 0, 0, 0, -18.0, -1.800039E+01, -3.599092E-11
1708628112.0966396, 0, 8.190714e-05, 2.869087e-06, 8.195738e-05, 359.4508, 0, 0, 0, -20.0, -2.000040E+01, -3.382839E-11
1708628116.755572, 0, 8.556294e-05, -7.850687e-07, 8.561103e-05, 2.006166, 0, 0, 0, -20.0, -2.000039E+01, -3.101251E-11
1708628121.4113677, 0, 8.556294e-05, -7.850687e-07, 8.556655e-05, 359.4958, 0, 0, 0, -18.0, -1.800041E+01, -2.412365E-11
1708628126.1038446, 0, 8.556294e-05, 2.869087e-06, 8.581124e-05, 2.006166, 0, 0, 0, -16.0, -1.600039E+01, -2.201175E-11
1708628130.7796524, 0, 8.556294e-05, 2.869087e-06, 8.195738e-05, 4.553534, 0, 0, 0, -14.0, -1.400072E+01, -1.813992E-11
1708628135.4154427, 0, 8.190714e-05, -7.850687e-07, 8.195738e-05, 2.006166, 0, 0, 0, -12.0, -1.200074E+01, -1.829076E-11
1708628140.0777307, 0, 8.921873e-05, 2.869087e-06, 8.561103e-05, 2.006166, 0, 0, 0, -10.0, -1.000064E+01, -1.738566E-11
1708628144.7302372, 0, 8.556294e-05, 2.869087e-06, 8.561103e-05, 4.359745, 0, 0, 0, -8.0, -8.000878E+00, -1.542459E-11
1708628149.3861055, 0, 8.190714e-05, 6.523243e-06, 8.556655e-05, 2.006166, 0, 0, 0, -6.0, -6.000747E+00, -1.502234E-11
1708628154.062021, 0, 8.190714e-05, -7.850687e-07, 8.556655e-05, 359.4508, 0, 0, 0, -4.0, -4.000607E+00, -1.049680E-11
1708628158.7375982, 0, 8.190714e-05, 2.869087e-06, 8.561103e-05, 359.4252, 0, 0, 0, -2.0, -2.000016E+00, -1.648057E-11
1708628163.407785, 0, 8.556294e-05, -7.850687e-07, 8.561103e-05, 1.920516, 0, 0, 0, 0.0, -5.261807E-05, -1.567602E-11
1708628168.0623379, 0, 8.921873e-05, -7.850687e-07, 8.561103e-05, 1.920516, 0, 0, 0, 0.0, -5.171230E-05, -1.708397E-11
1708628172.7280917, 0, 8.556294e-05, -7.850687e-07, 8.195738e-05, 1.920516, 0, 0, 0, 2.0, +1.999981E+00, -1.029569E-11
1708628177.3806307, 0, 8.921873e-05, 2.869087e-06, 8.561103e-05, 1.841877, 0, 0, 0, 4.0, +4.000188E+00, -1.245788E-11
1708628182.0764852, 0, 8.921873e-05, -7.850687e-07, 9.291882e-05, 359.5668, 0, 0, 0, 6.0, +6.000229E+00, -1.240760E-11
1708628186.7398686, 0, 0.0001111535, -7.850687e-07, 0.0001184677, 3.151792, 0, 0, 0, 8.0, +7.999940E+00, -9.390594E-12
1708628191.4047909, 0, 0.0001148093, 2.869087e-06, 0.0001148451, 359.5953, 0, 0, 0, 10.0, +1.000001E+01, -9.088900E-12
1708628196.0571053, 0, 0.0001074977, -7.850687e-07, 0.0001038449, 1.582644, 0, 0, 0, 12.0, +1.200015E+01, -7.479814E-12
1708628200.7129116, 0, 0.0001074977, 2.869087e-06, 0.000107536, 359.5668, 0, 0, 0, 14.0, +1.399976E+01, -7.630672E-12
1708628205.358617, 0, 0.0001074977, -7.850687e-07, 0.0001038815, 1.582644, 0, 0, 0, 16.0, +1.599985E+01, -5.669630E-12
1708628210.0375004, 0, 0.0001001861, 2.869087e-06, 0.0001002272, 359.534, 0, 0, 0, 18.0, +1.799999E+01, -5.619321E-12
1708628214.6934683, 0, 0.0001001861, 2.869087e-06, 0.0001002272, 1.640364, 0, 0, 0, 20.0, +1.999976E+01, -5.367935E-12
1708628219.369124, 0, 0.0001038419, 2.869087e-06, 0.0001038449, 3.725341, 0, 0, 0, 20.0, +1.999977E+01, -1.653087E-11
1708628224.0149565, 0, 0.0001038419, 2.869087e-06, 0.0001002272, 1.528847, 0, 0, 0, 18.0, +1.799998E+01, -1.798910E-11
1708628228.6874828, 0, 0.0001074977, -7.850687e-07, 0.0001002272, 1.528847, 0, 0, 0, 16.0, +1.599986E+01, -2.150894E-11
1708628233.3496764, 0, 0.0001038419, -7.850687e-07, 0.0001148451, 359.5953, 0, 0, 0, 14.0, +1.399977E+01, -2.020157E-11
1708628238.0254776, 0, 0.0001038419, -7.850687e-07, 0.0001038815, 359.5668, 0, 0, 0, 12.0, +1.200012E+01, -2.658758E-11
1708628242.6979637, 0, 0.0001038419, 6.523243e-06, 0.0001038449, 1.582644, 0, 0, 0, 10.0, +1.000001E+01, -2.362085E-11
1708628247.383773, 0, 9.287452e-05, -7.850687e-07, 9.657294e-05, 359.5668, 0, 0, 0, 8.0, +7.999929E+00, -2.367113E-11
1708628252.0395768, 0, 0.0001001861, -7.850687e-07, 9.653351e-05, 359.551, 0, 0, 0, 6.0, +6.000242E+00, -2.905147E-11
1708628256.6997495, 0, 0.0001001861, 2.869087e-06, 0.0001002272, 1.582644, 0, 0, 0, 4.0, +4.000163E+00, -2.874977E-11
1708628261.3843338, 0, 0.0001038419, 2.869087e-06, 0.0001075006, 359.5816, 0, 0, 0, 2.0, +1.999979E+00, -2.492824E-11
1708628266.0702195, 0, 0.0001001861, 6.523243e-06, 9.291882e-05, 1.769423, 0, 0, 0, 0.0, +2.739600E-05, -2.789495E-11
1708628270.7258816, 0, 8.921873e-05, 2.869087e-06, 9.291882e-05, 1.769423, 0, 0, 0, 0.0, +2.669137E-05, -2.402314E-11
1708628275.4183576, 0, 9.287452e-05, 2.869087e-06, 9.287784e-05, 359.5157, 0, 0, 0, -2.0, -2.000015E+00, -3.387868E-11
1708628280.0882468, 0, 0.0001001861, 2.869087e-06, 9.657294e-05, 1.640364, 0, 0, 0, -4.0, -4.000624E+00, -3.221933E-11
1708628284.7612607, 0, 0.0001001861, -7.850687e-07, 9.657294e-05, 359.551, 0, 0, 0, -6.0, -6.000752E+00, -2.452597E-11
1708628289.4355667, 0, 0.0001038419, -7.850687e-07, 0.0001148451, 359.5953, 0, 0, 0, -8.0, -8.000884E+00, -3.267188E-11
1708628294.1014695, 0, 0.0001111535, 2.869087e-06, 0.0001111562, 3.4726, 0, 0, 0, -10.0, -1.000064E+01, -3.211876E-11
1708628298.7608593, 0, 0.0001111535, 2.869087e-06, 0.0001111905, 3.4726, 0, 0, 0, -12.0, -1.200077E+01, -3.468334E-11
1708628303.4062698, 0, 0.0001111535, -7.850687e-07, 0.0001111562, 1.431525, 0, 0, 0, -14.0, -1.400075E+01, -4.589828E-11
1708628308.0791633, 0, 0.0001148093, 6.523243e-06, 0.0001148119, 1.431525, 0, 0, 0, -16.0, -1.600044E+01, -4.604916E-11
1708628312.7341738, 0, 0.0001074977, -7.850687e-07, 0.0001111905, 359.5816, 0, 0, 0, -18.0, -1.800043E+01, -5.354256E-11
1708628317.4126608, 0, 0.0001074977, 2.869087e-06, 0.0001039367, 359.5816, 0, 0, 0, -20.0, -2.000042E+01, -4.031595E-11
1708628322.0738423, 0, 0.0001038419, -7.850687e-07, 0.0001038449, 3.725341, 0, 0, 0, -20.0, -2.000041E+01, -3.201819E-11
1708628326.765219, 0, 0.0001038419, 2.869087e-06, 0.0001038815, 359.551, 0, 0, 0, -18.0, -1.800042E+01, -2.135814E-11
1708628331.4345398, 0, 0.0001074977, -4.439225e-06, 0.000107536, 359.5816, 0, 0, 0, -16.0, -1.600042E+01, -2.392259E-11
1708628336.0720396, 0, 0.0001074977, -7.850687e-07, 0.000107536, 1.582644, 0, 0, 0, -14.0, -1.400074E+01, -2.206210E-11
1708628340.7358165, 0, 0.0001038419, 2.869087e-06, 0.0001002272, 1.640364, 0, 0, 0, -12.0, -1.200077E+01, -1.597784E-11
1708628345.408181, 0, 0.0001038419, 2.869087e-06, 0.0001002272, 3.866007, 0, 0, 0, -10.0, -1.000066E+01, -1.250827E-11
1708628350.0973647, 0, 9.653031e-05, 2.869087e-06, 9.310333e-05, 1.769423, 0, 0, 0, -8.0, -8.000910E+00, -1.456989E-11
1708628354.7578077, 0, 9.287452e-05, 6.523243e-06, 8.561103e-05, 1.841877, 0, 0, 0, -6.0, -6.000784E+00, -1.703380E-11
1708628359.4420981, 0, 8.921873e-05, 6.523243e-06, 8.922219e-05, 1.769423, 0, 0, 0, -4.0, -4.000646E+00, -6.826248E-12
