t,i,temp_desired,temp_tc,therm_res,therm_temp
1684273800.4086063,32,0.7799320182499998,30.4744606,0,0
1684273801.4028869,32,0.8582421769114492,30.4128017,0,0
1684273802.4005733,32,0.9349793100719187,30.3563594,0,0
1684273803.3915892,32,1.0138956237977301,30.3004703,0,0
1684273804.3734586,32,1.0927932656104886,30.2462043,0,0
1684273805.3545895,32,1.1608696296791463,30.2149715,0,0
1684273806.340833,32,1.2269712837819404,30.18964,0,0
1684273807.3208125,32,1.2723976232011005,30.2040157,0,0
1684273808.302615,32,1.3112579947133387,30.2320995,0,0
1684273809.2748384,32,1.3347273320790503,30.2828445,0,0
1684273810.260105,32,1.352139644827977,30.3455867,0,0
1684273811.2359953,32,1.3467529275510746,30.4472427,0,0
1684273812.2229366,32,1.3481688072473965,30.5314674,0,0
1684273813.202101,32,1.3022984914646403,30.6972408,0,0
1684273814.1784308,32,1.2728406393731102,30.8262538,0,0
1684273815.1783633,32,1.2139416510964585,31.0029621,0,0
1684273816.1734684,32,1.1448581976580618,31.1888294,0,0
1684273817.1486385,32,1.0722249773232861,31.3718948,0,0
1684273818.1276624,32,0.997412553487689,31.5478382,0,0
1684273819.1039357,32,0.8906465765706275,31.7734947,0,0
1684273820.1016815,32,0.7740240697610068,32.0063629,0,0
1684273821.0814118,32,0.6712338670298367,32.2007865,0,0
1684273822.0671241,32,0.549218738013447,32.4198532,0,0
1684273823.0675812,32,0.4165898897575338,32.6463279,0,0
1684273824.050985,32,0.29036438775753415,32.8483657,0,0
1684273825.020981,32,0.16767782844442325,33.0329818,0,0
1684273826.0040765,32,0.04997177777613109,33.2000198,0,0
1684273826.973586,32,0,33.3646659,0,0
1684273827.9801314,32,0,33.4958038,0,0
1684273828.9663265,32,0,33.6242408,0,0
1684273829.9544585,32,0,33.7262344,0,0
1684273830.920426,32,0,33.7445106,0,0
1684273831.9010487,32,0,33.8902244,0,0
1684273832.8855677,32,0,33.9429588,0,0
1684273833.8812518,32,0,33.95372,0,0
1684273834.8719492,32,0,33.9852828,0,0
1684273835.8585112,32,0,33.9862174,0,0
1684273836.8483355,32,0,33.9646606,0,0
1684273837.827927,32,0,33.8718795,0,0
1684273838.8077836,32,0,33.7408523,0,0
1684273839.7906587,32,0,33.6717872,0,0
1684273840.764193,32,0,33.5218582,0,0
1684273841.7565594,32,0,33.367443,0,0
1684273842.7407174,32,0,33.2137489,0,0
1684273843.734468,32,0,33.0491943,0,0
1684273844.7102022,32,0,32.9410324,0,0
1684273845.700025,32,0,32.7978668,0,0
1684273846.6920166,32,0,32.6527404,0,0
1684273847.6731634,32,0,32.4656562,0,0
1684273848.6528215,32,0,32.3308525,0,0
1684273849.6392,32,0,32.197998,0,0
1684273850.6290221,32,0,32.053112,0,0
1684273851.6200657,32,0.06768102094705775,31.8755912,0,0
1684273852.6087158,32,0.15491630577663973,31.7176151,0,0
1684273853.578682,32,0.24288687578394272,31.5668125,0,0
1684273854.55548,32,0.3283086295478602,31.4293422,0,0
1684273855.5514252,32,0.41511361525180984,31.2965755,0,0
1684273856.5312738,32,0.49531665086899945,31.1845932,0,0
1684273857.5154536,32,0.5667020602655086,31.0941181,0,0
1684273858.4909072,32,0.6469872657031125,30.9940395,0,0
1684273859.4907405,32,0.7287860395943737,30.8946895,0,0
1684273860.4665842,32,0.8035895472018483,30.8147048,0,0
1684273861.442961,32,0.8782301177909569,30.7408275,0,0
1684273862.433447,32,0.9456408820333153,30.6822719,0,0
1684273863.4196026,32,1.0119724838285167,30.6303958,0,0
1684273864.4098778,32,1.07158320491474,30.5951194,0,0
1684273865.3929758,32,1.1243785493202139,30.5734844,0,0
1684273866.3693879,32,1.165051367557009,30.5745525,0,0
1684273867.345024,32,1.2012124854820618,30.5855388,0,0
1684273868.3154204,32,1.2252449914033166,30.6174221,0,0
1684273869.3018775,32,1.252760495499282,30.6415328,0,0
1684273870.311569,32,1.2714892195507648,30.68507,0,0
1684273871.3072622,32,1.2732583952162841,30.7544994,0,0
1684273872.290255,32,1.2677776722981269,30.834156,0,0
1684273873.2713256,32,1.2507279411227643,30.9310169,0,0
1684273874.2374892,32,1.2368638731317947,31.0161571,0,0
1684273875.2243168,32,1.2038153354406445,31.1328372,0,0
1684273876.2171965,32,1.1800204229683917,31.2266025,0,0
1684273877.2028418,32,1.1293317072607565,31.3645935,0,0
1684273878.1899478,32,1.0752083160202068,31.5022354,0,0
1684273879.1734953,32,1.011527011816712,31.6504077,0,0
1684273880.1600513,32,0.9456544404837594,31.7943477,0,0
1684273881.141001,32,0.8763781549762305,31.9365749,0,0
1684273882.123524,32,0.803548524937983,32.0776863,0,0
1684273883.1115265,32,0.7353522141746937,32.2024154,0,0
1684273884.0923042,32,0.6617891871725695,32.3302383,0,0
1684273885.0684986,32,0.5893106828567681,32.4489173,0,0
1684273886.0422258,32,0.5064853505852979,32.580513,0,0
1684273887.02088,32,0.4286752215409608,32.6954536,0,0
1684273887.9981186,32,0.3560545440110312,32.7947731,0,0
1684273888.9782166,32,0.28941494575576604,32.8766784,0,0
1684273889.9540582,32,0.2220125118663596,32.9551086,0,0
1684273890.9311066,32,0.16793285338759828,33.0045471,0,0
1684273891.9038627,32,0.12171872477773649,33.0370178,0,0
1684273892.8850725,32,0.07114848221607864,33.0755043,0,0
1684273893.8706532,32,0.03249038781147342,33.0890426,0,0
1684273894.8603036,32,0.005390822161041684,33.0789794,0,0
1684273895.853173,32,0,33.0636863,0,0
1684273896.842703,32,0,33.0490875,0,0
1684273897.822475,32,0,33.0312271,0,0
1684273898.7965195,32,0,33.0088996,0,0
