t,i,temp_desired,temp_tc,temp_therm,res_therm
1684195436.1338553,0.27310749215797875,18.185080087755328,18.3327922,0,0
1684195441.1621237,0.26474686451816365,18.101438022230273,18.2261734,0,0
1684195446.1749806,0.27242566610024854,18.01780914125264,18.1512107,0,0
1684195451.186972,0.2841726316971265,17.934290989810435,18.0836925,0,0
1684195456.1977544,0.28686425102979884,17.850764509612528,17.9981575,0,0
1684195461.2083254,0.2919486457437829,17.767255624705758,17.9172916,0,0
1684195466.2046208,0.2897994850580671,17.68390073435923,17.8226985,0,0
1684195471.22344,0.2979376550355508,17.60025377727966,17.7479209,0,0
1684195476.244328,0.2972758688803363,17.516574597929125,17.6559295,0,0
1684195481.2455938,0.2999798201406819,17.43331096229375,17.5711803,0,0
1684195486.2539904,0.3060015606981288,17.349827186837004,17.4926013,0,0
1684195491.2702014,0.307521334134936,17.26622790552597,17.4050769,0,0
1684195496.2909174,0.31944783828065604,17.182623446558125,17.337532,0,0
1684195501.299094,0.324428868969596,17.099091466838328,17.2561111,0,0
1684195506.300699,0.3277039190694477,17.015633535955555,17.1713905,0,0
1684195511.315788,0.3222694459922147,16.932131211533353,17.0701198,0,0
1684195516.3117585,0.3260623716699892,16.848782476359812,16.9874248,0,0
1684195521.3245056,0.33038837523992676,16.76532022215347,16.9055805,0,0
1684195526.3400033,0.3364944632030522,16.681762163414763,16.8269519,0,0
1684195531.348028,0.33995821379165947,16.598336240226235,16.7432098,0,0
1684195536.3388083,0.3451838974771648,16.515052497957356,16.662981,0,0
1684195541.4070094,0.35007127566117,16.430629253957875,16.5807342,0,0
1684195546.362898,0.3513254472399381,16.34788188594004,16.4932708,0,0
1684195551.3796954,0.3585043814825705,16.264362486773933,16.4164791,0,0
1684195556.393405,0.369028877102394,16.18081397669932,16.3457336,0,0
1684195561.4110637,0.37041486012115654,16.097203461899564,16.2568626,0,0
1684195566.408008,0.3731149641470345,16.013853522712196,16.1710529,0,0
1684195571.4285576,0.3712117528775715,15.930327471667734,16.076416,0,0
1684195576.4411669,0.37423515987797756,15.846705262436675,15.9915533,0,0
1684195581.4615476,0.37618211917943073,15.763118494127399,15.9047775,0,0
1684195586.4623258,0.38121113429090436,15.679765499208575,15.8242359,0,0
1684195591.455384,0.3845239299723671,15.596327655091095,15.7402286,0,0
1684195596.4791992,0.38730608153336327,15.512841332529193,15.6551675,0,0
1684195601.4922848,0.3998170323119385,15.429220851832834,15.5885772,0,0
1684195606.5234976,0.39976458767647277,15.345415751709746,15.4970607,0,0
1684195611.4968839,0.4045415358320782,15.262363593354033,15.4159097,0,0
1684195616.523235,0.4149736559322792,15.178778315160876,15.3448581,0,0
1684195621.5266714,0.4138086058976583,15.095283194953408,15.251213,0,0
1684195626.5340528,0.41805561574922273,15.011861881190743,15.168456,0,0
1684195631.5565464,0.42339752926503954,14.928252908164469,15.0875167,0,0
1684195636.5525963,0.34328247584727345,15,14.9990797,0,0
1684195641.5610204,0.301895873347274,15,14.9202919,0,0
1684195646.575167,0.26765585499251043,15,14.8588886,0,0
1684195651.5757325,0.2481523724925106,15,14.8284587,0,0
1684195656.5833933,0.24709174999251005,15,14.8346071,0,0
1684195661.5871568,0.2676533999925104,15,14.881648,0,0
1684195666.5928109,0.2817679270283842,15,14.9141817,0,0
1684195671.6570127,0.3061024306143981,15,14.9646406,0,0
1684195676.5918581,0.3213058459384011,15,14.9952812,0,0
1684195681.6054726,0.33156040593840064,15,15.0150384,0,0
1684195686.6184218,0.3277221917184055,15,15.0070104,0,0
1684195697.6314342,0.3478621785423694,14.9964532,15.039051,0,0
1684195702.6457596,0.39454622472933104,15.079792473929595,15.2092838,0,0
1684195707.6449838,0.39578227070806743,15.163302705901335,15.2889642,0,0
1684195712.6567993,0.35378318132953834,15.246643152055613,15.2863225,0,0
1684195717.6728413,0.2945062818449307,15.330267379897307,15.2551603,0,0
1684195722.6769753,0.2187549579571441,15.413646088259886,15.1978273,0,0
1684195727.6794162,0.1688774175193698,15.49715885144221,15.1966581,0,0
1684195732.6818123,0.12306775336910625,15.580559994993083,15.2071123,0,0
1684195737.6940186,0.10412767229108594,15.664088561353555,15.2724037,0,0
1684195742.7106788,0.1043059516749481,15.747550521510314,15.3748569,0,0
1684195747.717603,0.11882609015557483,15.830970734573873,15.5037317,0,0
1684195752.7311678,0.1415802005390736,15.914632580893707,15.6463584,0,0
1684195757.767891,0.15779046506786615,15.998658762591552,15.7741346,0,0
1684195762.7508984,0.1770922506963657,16.081552722272747,15.9044332,0,0
1684195767.753235,0.18561387375954524,16.165083668845366,16.0126533,0,0
1684195772.7673664,0.17711354699398657,16.248671529906463,16.0873317,0,0
1684195777.784637,0.1676086968279703,16.332106457369996,16.160345,0,0
1684195782.782132,0.15763600865231092,16.415633819716643,16.2330837,0,0
1684195787.7975633,0.1488685794731181,16.499047821976216,16.3084907,0,0
1684195792.8022606,0.13857992704401131,16.582612870352936,16.3815631,0,0
1684195797.8234265,0.1242105905448447,16.666185377257538,16.4473705,0,0
1684195802.8229263,0.11988972059130815,16.74957854968058,16.5329532,0,0
1684195807.848884,0.11777557562409258,16.833168453194173,16.6228637,0,0
1684195812.8384585,0.12241202240619287,16.91654891393331,16.72509,0,0
1684195817.8603358,0.112014793226249,17.000096470333606,16.7979812,0,0
1684195822.9058886,0.10571220566305106,17.084044712997944,16.8796386,0,0
1684195827.8800328,0.10670254042025765,17.16722078146286,16.9744071,0,0
1684195832.8957233,0.10976248597600222,17.250624209858447,17.0728206,0,0
1684195837.9031272,0.10721213083141623,17.334169509229532,17.1599998,0,0
1684195842.9121144,0.11012177508088644,17.417564434029135,17.2572307,0,0
1684195847.916055,0.10210935808449584,17.50107815088577,17.3331432,0,0
1684195852.9251375,0.0918107650891394,17.584532116072843,17.4049777,0,0
1684195857.92893,0.08516851700231806,17.66800112547226,17.484373,0,0
