t,i,temp_desired,temp_tc,temp_therm,res_therm
1681789143.1379392,15.904020368252308,0.6445631920775474,16.1221523,10.980101276117022,993.377686
1681789148.1354315,15.82066970983556,0.6647922785400333,16.066946,10.889063560082523,993.109741
1681789153.1426723,15.737441173388671,0.66600270742876,15.9742956,10.798201099196735,992.842346
1681789158.1535072,15.653785096798451,0.6738281988801688,15.8942298,10.699734607105198,992.552612
1681789163.1485872,15.570594449037426,0.6877219015347459,15.8260536,10.608495462445783,992.28418
1681789168.170504,15.486772500668081,0.6987478870390585,15.7509908,10.508757746922099,991.990784
1681789173.1751575,15.40342107931188,0.7140237832343623,15.6841545,10.42394779216122,991.741333
1681789178.1794555,15.319876018359375,0.7223902263981661,15.6031341,10.331075015075239,991.468201
1681789183.1769633,15.236477402045441,0.7350171045039974,15.5302982,10.23341548628287,991.18103
1681789188.1859243,15.15322016397527,0.7414958547928138,15.4454345,10.1338952107596,990.888428
1681789193.1915402,15.069568974965922,0.7469296848937456,15.3581333,10.042811684625677,990.620667
1681789198.1945229,14.986308037434133,0.7549838872765737,15.276514,9.945652489844479,990.335083
1681789203.2213438,15,0.7217535728181586,15.2130279,9.852654916731018,990.061768
1681789208.228322,15,0.6868345958661607,15.1363506,9.758066060429838,989.783813
1681789213.2425542,15,0.6487769152686647,15.0573587,9.662592576831498,989.503296
1681789218.2465036,15,0.6147052377686644,14.9897289,9.564862225878464,989.216187
1681789223.2467568,15,0.5711251977686647,14.9072084,9.469029790920532,988.934692
1681789228.2732494,15,0.5323794031456975,14.8378734,9.376655570028479,988.663391
1681789233.2738798,15,0.48979549064569805,14.7644815,9.2870128150035,988.400146
1681789238.2924082,15,0.44432132064569785,14.6890792,9.206090159605777,988.162537
1681789243.300577,15,0.41135896798169236,14.6411542,9.12035539336953,987.910828
1681789248.306574,15,0.37998340870568537,14.5985403,9.047044361341166,987.695618
1681789253.3141322,15,0.34343793370568565,14.548047,8.975410181767646,987.485352
1681789265.5627031,14.5166406,0.559106067205685,14.4982738,8.831371110901031,987.062622
1681789270.5692532,14.5166406,0.5579699622056854,14.4969844,8.786631031840344,986.931335
1681789275.563516,14.5166406,0.5671286872056855,14.5153656,8.755138815302905,986.838928
1681789280.593945,14.5166406,0.5771181474456862,14.5344486,8.725454961673485,986.751831
1681789285.602051,14.600238494509634,0.5405250016725669,14.5475053,8.697163539240703,986.668823
1681789290.6160433,14.683659033411917,0.49965063138612786,14.555581,8.665376264605735,986.575562
1681789295.628221,14.767338530653891,0.45130578195397997,14.5533046,8.642782680194546,986.509277
1681789300.6358266,14.850683987571971,0.3952175913056404,14.5400075,8.611346456349603,986.417053
1681789305.653017,14.934251670473989,0.34263425213113774,14.5382709,8.58242631317539,986.332214
1681789310.6621604,15.017841895852662,0.28308879396590414,14.5273675,8.551320477580155,986.240967
1681789315.687056,15.101485916410065,0.23791610208362968,14.5484085,8.529118720982504,986.175842
1681789320.6813006,15.184827268554942,0.1827647092973172,14.5530366,8.510578826752887,986.12146
1681789325.7619143,15.269476028714752,0.12575614431990195,14.5598182,8.495825522031712,986.078186
1681789330.716064,15.351951802208202,0.07835508289325854,14.5853395,8.485629218322575,986.048279
1681789335.727101,15.435656218165335,0.03597503604962626,14.6250724,8.484068410974318,986.043701
1681789340.7230685,15.51884837988434,0,14.6647529,8.490186497007345,986.061646
1681789345.728214,15.602266888255055,0,14.7310218,8.51436580199098,986.132568
1681789350.7492254,15.685854344004568,0,14.7898569,8.529472590899687,986.17688
1681789355.7612026,15.769350099994915,0,14.8612232,8.557978653160248,986.260498
1681789360.7712975,15.852963118189749,0,14.9636249,8.60015303265305,986.384216
1681789365.8093235,15.936925669942475,0,15.0692386,8.645528988660233,986.517334
1681789370.7666435,16.01971328301646,0,15.1788778,8.704257291334738,986.689636
1681789375.7937949,16.10326442364273,0,15.2950315,8.766288215640147,986.871643
1681789380.7869818,16.186653523081716,0,15.396347,8.831995060459075,987.064453
1681789385.8059561,16.270328716868338,0,15.5294246,8.904475794893624,987.277161
1681789390.810032,16.353696962628938,0,15.6675624,8.980047104572735,987.498962
1681789395.822186,16.437321075234987,0,15.7839641,9.06259697534591,987.741272
1681789400.841928,16.520750213100687,0,15.9154472,9.150791843722025,988.000183
1681789405.8418615,16.604233797822573,0,16.0610923,9.240306036115019,988.263
1681789410.8408895,16.687518211637116,0,16.1863346,9.334049217627081,988.538269
1681789415.84715,16.770821321441904,0,16.318161,9.429733374901348,988.819275
1681789420.849675,16.854266639981844,0,16.4588985,9.520625569663371,989.086243
1681789425.8671017,16.937888296876526,0,16.5890216,9.622101548627887,989.384338
1681789430.9296129,17.022259962990063,0,16.7261161,9.720696665014696,989.674011
1681789435.868835,17.104747323626455,0,16.8475742,9.825903632074462,989.983154
1681789440.8990655,17.188427158628084,0,16.9741916,9.928644590175306,990.285095
1681789445.9124193,17.271962563628133,0.013884459369643665,17.0979385,10.03054027884832,990.584595
1681789450.9202402,17.355529280934906,0.029542119802407188,17.2196369,10.139438199634712,990.904724
1681789455.9387686,17.439210558368938,0.050624784605496034,17.3499603,10.245455188031043,991.216431
1681789460.9342062,17.52242959383545,0.07443807702635324,17.482788,10.35268051498285,991.531738
1681789465.9687169,17.60625611586787,0.07668303058648654,17.5727882,10.461591658128814,991.852051
1681789471.0262475,17.690475333168283,0.09361740077527667,17.6908569,10.563182545785567,992.150879
1681789475.9777977,17.77310538732427,0.11180921516820848,17.8081302,10.664385382034242,992.448608
1681789480.995748,17.856712965601858,0.1221952693144523,17.9098453,10.765076289570862,992.744873
1681789486.001213,17.940053908461508,0.12852869517309012,18.0027198,10.864550069309184,993.037598
1681789491.0156755,18.02369469049988,0.13311705478016667,18.0921058,10.9654406230379,993.334534
1681789496.0266416,18.107144888673403,0.1354141784765705,18.1766738,11.056986617758454,993.604004
