t,i,temp_desired,temp_tc
1681584472.5918818,18,0,17.5703639
1681584473.580898,18,0,17.5552635
1681584474.5716712,18,0,17.5320339
1681584475.5642805,18,0,17.5354843
1681584476.5508485,18,0,17.5184402
1681584477.5398452,18,0,17.5106372
1681584478.5699618,18,0,17.5095043
1681584479.5584984,18,0,17.5039672
1681584480.5418854,18,0,17.5061016
1681584481.5287755,18,0,17.498825
1681584482.5139334,18,0,17.5105648
1681584483.495237,18,0,17.496273
1681584484.48328,18,0,17.4962806
1681584485.470928,18,0,17.4943523
1681584486.4618907,18,0,17.4804687
1681584487.4519079,18,0,17.4897918
1681584488.4418974,18,0,17.4911632
1681584489.427738,18,0,17.4998321
1681584490.4187694,18,0,17.5090255
1681584491.4077423,18,0,17.51622
1681584492.3942387,18,0,17.5219192
1681584493.42988,18,0,17.53442
1681584494.420962,18,0,17.5501003
1681584495.4088738,18,0,17.5572757
1681584496.3961995,18,0,17.5536499
1681584497.395282,18,0,17.5685081
1681584498.3896918,18,0,17.5709533
1681584499.3787403,18,0,17.5760478
1681584500.366741,18,0,17.5917415
1681584501.3520937,18,0,17.5888652
1681584502.335158,18,0,17.5947856
1681584503.3222551,18,0,17.6069526
1681584504.3155346,18,0,17.6224441
1681584505.3068855,18,0,17.6286392
1681584506.2967348,18,0,17.6446647
1681584507.2828548,18,0,17.6532077
1681584508.2791338,18,0,17.6655578
1681584509.2641845,18,0,17.6731586
1681584510.3322525,18,0,17.687395
1681584511.311506,18,0,17.7038383
1681584512.288563,18,0,17.7220268
1681584513.271047,18,0,17.7355709
1681584514.2579823,18,0,17.7427005
1681584515.248805,18,0,17.7531661
1681584516.2377412,18,0,17.767374
1681584517.2309308,18,0,17.7782077
1681584518.2196882,18,0,17.7902812
1681584519.2077603,18,0,17.8031864
1681584520.2042916,18,0,17.819519
1681584521.1991978,18,0,17.8183231
1681584522.2021642,18,0,17.8346614
1681584523.1941648,18,0,17.8614444
1681584524.1777825,18,0,17.8672256
1681584525.159686,18,0,17.8842144
1681584526.1402874,18,0,17.9047775
1681584527.1222441,18,0,17.9231128
1681584528.1051168,18,0,17.9291362
1681584529.086748,18,0,17.9460659
1681584530.067701,18,0,17.9322528
1681584531.0493913,18,0,17.9775142
1681584532.0346873,18,0,17.9212303
1681584533.0154228,18,0.0021003386880001293,18.0040416
1681584533.9996877,18,0.00923136332799859,18.0176105
1681584534.98207,18,0.022068032398012097,18.0416431
1681584535.9677596,18,0.057759238525997215,18.1088123
1681584536.9628854,18,0.04143206452599653,18.0732288
1681584537.9479146,18,0.08938926852599767,18.1626377
1681584538.9418757,18,0.06691589361596623,18.1132297
1681584539.9290798,18,0.07471387254402888,18.1239471
1681584540.9108987,18,0.08666567268398917,18.1422462
1681584541.9035816,18,0.09830707268399014,18.1591625
1681584542.8935957,18,0.10601875887597803,18.1679744
1681584543.879556,18,0.08299890940397167,18.1173171
1681584544.8777373,18,0.12398264828402962,18.1917304
1681584545.868501,18,0.1350833722840296,18.2057037
1681584546.8587916,18,0.1499586342200152,18.2265377
1681584547.849185,18,0.16365579222001445,18.2441654
1681584548.8422232,18,0.17654921484399755,18.2597293
1681584549.826454,18,0.2260593968439984,18.3449516
1681584550.8118591,18,0.21102962216391324,18.3029556
1681584551.797965,18,0.22013985390807272,18.3090133
1681584552.8321042,18,0.23740099607399423,18.3299293
1681584553.818044,18,0.25265432614389743,18.3467731
1681584554.79632,18,0.26301545102408075,18.3535785
1681584555.780459,18,0.2814695396139756,18.3756847
1681584556.7646794,18,0.2997950549579497,18.3967208
1681584557.7461262,18,0.3123920470859225,18.4059371
1681584558.7278867,18,0.33005456294602464,18.424797
1681584559.7088652,18,0.3438028180179949,18.4351654
1681584560.6955087,18,0.36243670854786797,18.4545249
1681584561.6851757,18,0.37683044747610794,18.4650096
1681584562.6736763,18,0.3942933394761088,18.4807071
1681584563.6589434,18,0.4085619192959722,18.4899406
1681584564.647258,18,0.42668871369593875,18.5062675
1681584565.6284156,18,0.4351692031839063,18.5034141
1681584566.616515,18,0.44815139170406026,18.5093116
1681584567.5967395,18,0.4692009024240263,18.530529
1681584568.5796826,18,0.48637203685599084,18.5434799
1681584569.5676467,18,0.4946926481858396,18.5388889
1681584570.5587332,18,0.5093529928101229,18.5466918
1681584571.5431452,18,0.5207820087499684,18.5479602
1681584572.5267522,18,0.5352878656139333,18.5551223
1681584573.5096962,18,0.5577196349098956,18.5772647
1681584574.490908,18,0.5719178261300722,18.5827026
1681584575.4754386,18,0.5854956778740341,18.5867633
1681584576.456725,18,0.6007315044819944,18.5938606
1681584577.4382064,18,0.6163400535218271,18.6013832
1681584578.4239388,18,0.6275378873781366,18.6001567
1681584579.4132898,18,0.6332797048179717,18.5884552
1681584580.396032,18,0.6492337142899337,18.5968704
1681584581.380917,18,0.6596162236018952,18.5942459
1681584582.366753,18,0.6681934942820736,18.5882244
1681584583.3567386,18,0.6828907822820736,18.5938644
1681584584.3509107,18,0.6964870781540335,18.5975379
1681584585.3352568,18,0.7235717793539934,18.6270275
1681584586.3187964,18,0.7151059745638291,18.5869693
1681584587.3077614,18,0.7224280627401289,18.5788307
1681584588.2909114,18,0.7337784858599662,18.5787296
1681584589.2765899,18,0.7426273767399301,18.573841
1681584590.2567434,18,0.7506198720678914,18.5674896
1681584591.2432728,18,0.7421795988480517,18.5297374
1681584592.2320087,18,0.7635775622720168,18.5508518
1681584593.2193296,18,0.7324649782720173,18.4698333
1681584594.2088509,18,0.7724388327199823,18.5289611
1681584595.1967263,18,0.781072170059836,18.5255222
1681584596.1832886,18,0.7834893340598353,18.5099582
1681584597.1667547,18,0.8096831931859643,18.5413627
1681584598.1608992,18,0.7987578071859646,18.4995307
1681584599.14701,18,0.8322131202259289,18.5449905
1681584600.1416154,18,0.8015327942259292,18.4650287
1681584601.1248977,18,0.8046292476818988,18.4533767
1681584602.118759,18,0.8086342725220326,18.4438972
1681584603.111878,18,0.8137472605220328,18.4366569
1681584604.108769,18,0.8107346029060053,18.4143238
1681584605.0987825,18,0.7737831069060069,18.3273277
1681584606.0877857,18,0.8082196618979809,18.3811969
1681584607.0752425,18,0.8094427417478773,18.3691005
1681584608.065287,18,0.8140129557478782,18.3636932
1681584609.049686,18,0.8058998489960509,18.3343086
1681584610.0353816,18,0.803969872245963,18.3179225
1681584611.0187857,18,0.8374848943739388,18.3703746
1681584612.031874,18,0.8051836362299564,18.2938308
1681584613.0162272,18,0.804047570629938,18.2805175
1681584613.9962764,18,0.7985389863899216,18.2592945
1681584614.9792497,18,0.7954626687459792,18.2436962
1681584615.973981,18,0.7839036047779654,18.2122249
1681584616.971811,18,0.7772926347779653,18.191349
1681584617.9614785,18,0.7700339947779655,18.1700305
1681584618.9470003,18,0.7684382863379218,18.1605148
1681584619.9344888,18,0.7580255665299903,18.1343994
1681584620.922706,18,0.7492738665299911,18.1124
1681584621.9127407,18,0.7372825627899662,18.0850658
1681584622.9014688,18,0.7259652107899668,18.0600299
1681584623.888549,18,0.7184765140059612,18.0433731
1681584624.8724797,18,0.7079236530159669,18.0214233
1681584625.85986,18,0.695868063015967,17.9974155
1681584626.9114716,18,0.6865315741959702,17.979597
1681584627.8985343,18,0.6736120432839742,17.9555091
1681584628.896486,18,0.6677264292839747,17.9459018
1681584629.889268,18,0.6510728572839735,17.9159564
1681584630.879282,18,0.6379396677159817,17.8938674
1681584631.8742595,18,0.6223788637159813,17.8680248
1681584632.8517811,18,0.611469086497945,17.8519439
1681584633.8427687,18,0.5979341804979464,17.8316097
1681584634.8342783,18,0.5823589814419582,17.8080158
1681584635.821457,18,0.5711613453720152,17.7937469
1681584636.8124866,18,0.5488651433720162,17.7588024
1681584637.8017988,18,0.5378677674998843,17.7467746
1681584638.788681,18,0.5191811823999638,17.720417
1681584639.7779932,18,0.5092433122879828,17.7118816
1681584640.76933,18,0.48964104028798183,17.6852664
1681584641.76148,18,0.47466002179200306,17.6683578
1681584642.7570076,18,0.4617350737920035,17.6562576
1681584643.7588646,18,0.4402387617920027,17.6281394
1681584644.750494,18,0.4201846337920039,17.6038761
1681584645.7380302,18,0.4051151192318798,17.5898952
1681584646.7254813,18,0.39116537676790597,17.5785827
1681584647.7142704,18,0.37259900596793516,17.558815
1681584648.703726,18,0.3511116939679356,17.5344619
1681584649.6914914,18,0.3375691888180681,17.5260505
1681584650.6789322,18,0.31073509068980554,17.4923629
1681584651.6672454,18,0.29409131471995154,17.4795799
1681584652.6552682,18,0.2768871902559864,17.4661827
1681584653.6524928,18,0.2510518042559865,17.4370307
1681584654.6387818,18,0.2270733222559852,17.4125709
1681584655.633193,18,0.20692786380802586,17.3960514
1681584656.627952,18,0.1911880398080253,17.3890113
1681584657.621482,18,0.16926385415783385,17.3699855
1681584658.6387146,18,0.1521539659139866,17.3620738
1681584659.6237397,18,0.12974992735402957,17.3431205
1681584660.61009,18,0.11287911798382849,17.3355579
1681584661.597007,18,0.09690853969587221,17.3299884
1681584662.5842595,18,0.07381755863991674,17.3109283
