t,i,temp_desired,temp_tc,therm_res,therm_temp
1684516640.6562753,32,1.5,19.7100276,0,0
1684516641.6420493,32,1.5,19.6966743,0,0
1684516642.6423566,32,1.5,19.6983451,0,0
1684516643.6300957,32,1.5,19.7002105,0,0
1684516644.6166852,32,1.5,19.7084674,0,0
1684516645.6096406,32,1.5,19.7073593,0,0
1684516646.5986803,32,1.5,19.7182445,0,0
1684516647.581639,32,1.5,19.7140026,0,0
1684516648.562732,32,1.5,19.7131958,0,0
1684516649.550301,32,1.5,19.7221851,0,0
1684516650.5448384,32,1.5,19.7206039,0,0
1684516651.5228267,32,1.5,19.7189826,0,0
1684516652.5112033,32,1.5,19.7269115,0,0
1684516653.4917588,32,1.5,19.7367954,0,0
1684516654.5279155,32,1.5,19.7449874,0,0
1684516655.5363119,32,1.5,19.742649,0,0
1684516656.524113,32,1.5,19.7425365,0,0
1684516657.5105412,32,1.5,19.7383689,0,0
1684516658.481446,32,1.5,19.7356624,0,0
1684516659.4636662,32,1.5,19.7501068,0,0
1684516660.4530728,32,1.5,19.7549343,0,0
1684516661.4297535,32,1.5,19.7547893,0,0
1684516662.4194014,32,1.5,19.7584133,0,0
1684516663.4044557,32,1.5,19.7531051,0,0
1684516664.3812172,32,1.5,19.7535457,0,0
1684516665.363109,32,1.5,19.7570285,0,0
1684516666.3354316,32,1.5,19.769783,0,0
1684516667.3116152,32,1.5,19.7633113,0,0
1684516668.2912946,32,1.5,19.7713394,0,0
1684516669.2765863,32,1.5,19.7754402,0,0
1684516670.2614567,32,1.5,19.7781333,0,0
1684516671.2516336,32,1.5,19.7801895,0,0
1684516672.2439835,32,1.5,19.7724323,0,0
1684516673.2246535,32,1.5,19.7803153,0,0
1684516674.193904,32,1.5,19.784832,0,0
1684516675.1800454,32,1.5,19.7836647,0,0
1684516676.1628945,32,1.5,19.7843379,0,0
1684516677.1401498,32,1.5,19.796194,0,0
1684516678.1256654,32,1.5,19.7877578,0,0
1684516679.1027632,32,1.5,19.7914447,0,0
1684516680.0860882,32,1.5,19.7878932,0,0
1684516681.072502,32,1.5,19.7928886,0,0
1684516682.0513783,32,1.5,19.8021793,0,0
1684516683.0488982,32,1.5,19.8100109,0,0
1684516684.038152,32,1.5,19.8032779,0,0
1684516685.031267,32,1.5,19.8027687,0,0
1684516686.008253,32,1.5,19.7922649,0,0
1684516686.9968326,32,1.5,19.797266,0,0
1684516687.9841075,32,1.5,19.7975578,0,0
1684516688.98077,32,1.5,19.8065223,0,0
1684516689.9678676,32,1.5,19.7922878,0,0
1684516690.9674966,32,1.5,19.7968215,0,0
1684516691.9582405,32,1.5,19.7942886,0,0
1684516692.940344,32,1.5,19.8067417,0,0
1684516693.92667,32,1.5,19.7978038,0,0
1684516694.9034328,32,1.5,19.8043479,0,0
1684516695.8834035,32,1.5,19.7991962,0,0
1684516696.8794315,32,1.5,19.8079967,0,0
1684516697.8577085,32,1.5,19.8307285,0,0
1684516698.842172,32,1.5,19.8310527,0,0
1684516699.829409,32,1.5,19.8238906,0,0
1684516700.8146555,32,1.5,19.8320102,0,0
1684516701.85518,32,1.5,19.8241043,0,0
1684516702.82148,32,1.5,19.8326244,0,0
1684516703.8067899,32,1.5,19.8431186,0,0
1684516704.7982488,32,1.5,19.8308982,0,0
1684516705.7816813,32,1.5,19.8333835,0,0
1684516706.7575545,32,1.5,19.817873,0,0
1684516707.7372923,32,1.5,19.8330707,0,0
1684516708.7109077,32,1.5,19.8320331,0,0
1684516709.702834,32,1.5,19.8252658,0,0
1684516710.693103,32,1.5,19.8412551,0,0
1684516711.6847873,32,1.5,19.838869,0,0
1684516712.6710935,32,1.5,19.8428592,0,0
1684516713.6678169,32,1.5,19.8471221,0,0
1684516714.6479235,32,1.5,19.8466129,0,0
1684516715.6285496,32,1.5,19.8427352,0,0
1684516716.6386359,32,1.5,19.834011,0,0
1684516717.6187713,32,1.5,19.8466129,0,0
1684516718.6087809,32,1.5,19.8456649,0,0
1684516719.5937219,32,1.5,19.863039,0,0
1684516720.563713,32,1.5,19.8512668,0,0
1684516721.5483484,32,1.5,19.8608112,0,0
1684516722.534279,32,1.5,19.8544406,0,0
1684516723.5178366,32,1.5,19.8583202,0,0
1684516724.5063522,32,1.5,19.8541049,0,0
1684516725.487448,32,1.5,19.8713569,0,0
1684516726.4652026,32,1.5,19.87084,0,0
1684516727.4706547,32,1.5,19.8578872,0,0
1684516728.4556007,32,1.5,19.8605842,0,0
1684516729.4343748,32,1.5,19.8639717,0,0
1684516730.4134293,32,1.5,19.8617877,0,0
1684516731.3981192,32,1.5,19.8662109,0,0
1684516732.379286,32,1.5,19.8750534,0,0
1684516733.3638842,32,1.5,19.8670005,0,0
1684516734.348142,32,1.5,19.8636474,0,0
1684516735.3333545,32,1.5,19.8700542,0,0
1684516736.3253284,32,1.5,19.8735485,0,0
1684516737.315294,32,1.5,19.8691654,0,0
1684516738.30202,32,1.5,19.8705902,0,0
1684516739.2874446,32,1.5,19.8742904,0,0
1684516740.2777507,32,1.5,19.8663177,0,0
1684516741.2503612,32,1.5,19.8668098,0,0
1684516742.2270935,32,1.5,19.8810844,0,0
1684516743.2078567,32,1.5,19.8706474,0,0
1684516744.1797166,32,1.5,19.8737506,0,0
1684516745.1635828,32,1.5,19.8652801,0,0
