t,i,temp_desired,temp_tc,therm_res,therm_temp
1684264177.0927544,32,0.19523968705805722,31.8070182,0,0
1684264178.5508132,32,0.166653204382448,31.8424034,0,0
1684264179.6363602,32,0.16117012741862724,31.8527202,0,0
1684264180.718649,32,0.1581710904181136,31.8603,0,0
1684264181.8043878,32,0.14124625427887139,31.881071,0,0
1684264182.862776,32,0.13825845408814785,31.8876419,0,0
1684264183.9500601,32,0.1575520604123021,31.8725318,0,0
1684264185.0340912,32,0.16423014613731612,31.8700561,0,0
1684264186.1424804,32,0.17497618601101453,31.8638401,0,0
1684264187.2261481,32,0.1829239048171854,31.8604717,0,0
1684264188.344128,32,0.19094005121492472,31.8572063,0,0
1684264189.450787,32,0.2101922976271186,31.8431034,0,0
1684264190.5636003,32,0.2283589858771196,31.8306522,0,0
1684264191.6423066,32,0.23767734057222079,31.8269309,0,0
1684264192.742025,32,0.2510028152024428,31.8195285,0,0
1684264193.85061,32,0.26054863493082,31.816101,0,0
1684264194.9558952,32,0.2828158208628259,31.8004779,0,0
1684264196.0785787,32,0.2846125017378262,31.8052539,0,0
1684264197.1912284,32,0.3092092673169521,31.7877197,0,0
1684264198.3019168,32,0.3223734989030746,31.7818145,0,0
1684264199.4088185,32,0.330293361612218,31.7811813,0,0
1684264200.547612,32,0.350608590813122,31.768774,0,0
1684264201.6725578,32,0.3545933931222309,31.7723693,0,0
1684264202.7941144,32,0.3675287824831417,31.7673892,0,0
1684264203.96081,32,0.3757626557536583,31.7673358,0,0
1684264205.0892243,32,0.38160784012865856,31.7692775,0,0
1684264206.2373164,32,0.3477466768643396,31.8096542,0,0
1684264207.3756895,32,0.3405050929834287,31.822956,0,0
1684264208.5252013,32,0.3272918175840491,31.841587,0,0
1684264209.6633584,32,0.323087785156283,31.8508949,0,0
1684264210.830856,32,0.31848004846134237,31.8604106,0,0
1684264211.9948645,32,0.30351495735719686,31.8795528,0,0
1684264213.1552272,32,0.2814626138045917,31.9049472,0,0
1684264214.324458,32,0.26818357477649474,31.9209671,0,0
1684264215.5114584,32,0.24186827195261773,31.9490966,0,0
1684264216.6852014,32,0.22116678062654843,31.9708366,0,0
1684264217.8579922,32,0.21685566995051633,31.9759807,0,0
1684264219.0555382,32,0.19197879825750983,32.0008277,0,0
1684264220.2344272,32,0.17958769286147738,32.0127639,0,0
