t,i,temp_desired,temp_tc,therm_res,therm_temp
1682540747.6144981,25,1.5,10.0119295,976.545837,5.23846834837462
1682540749.3767898,25,1.5,10.0300941,976.557495,5.24246125569573
1682540750.8817618,25,1.5,10.0333585,976.551208,5.240307938178565
1682540752.3747692,25,1.5,10.0450277,976.566589,5.245575968026559
1682540753.8797455,25,1.5,10.0844364,976.594727,5.255213199595791
1682540755.3877118,25,1.5,10.1484193,976.63678,5.269616056862255
1682540756.8797219,25,1.5,10.2299375,976.701416,5.291752860114302
1682540758.3777142,25,1.5,10.361927,976.784424,5.320180763324071
1682540759.8737142,25,1.5,10.5473327,976.88269,5.353832622261375
1682540761.3757415,25,1.5,10.747919,977.024719,5.402468583051437
1682540762.872739,25,1.5,10.9822406,977.193909,5.460401098102804
1682540764.3707278,25,1.5,11.2398834,977.375366,5.522528686335537
1682540765.862702,25,1.5,11.5095548,977.5802,5.592653568390534
1682540767.3597393,25,1.5,11.8207483,977.821655,5.675306701921777
1682540768.8576903,25,1.5,12.1316585,978.099304,5.77033754974288
1682540770.3626666,25,1.5,12.496272,978.368347,5.862410629188882
1682540771.8716288,25,1.5,12.8513212,978.695374,5.974311092886166
1682540773.3676295,25,1.5,13.2201452,979.046753,6.094524455093012
1682540774.8636644,25,1.5,13.6133852,979.445557,6.230938030767932
1682540776.3735926,25,1.5,14.0003471,979.81073,6.355824811578458
1682540777.8915334,25,1.5,14.4073219,980.254395,6.507525665363164
1682540779.391519,25,1.5,14.8122577,980.712952,6.664284294630394
1682540780.8855257,25,1.5,15.2149372,981.201416,6.831228483539771
1682540782.3825219,25,1.5,15.6270723,981.665344,6.989750440982427
1682540783.883551,25,1.5,16.0318012,982.191528,7.169502001507655
1682540785.3815007,25,1.5,16.4368228,982.745911,7.358837347477692
1682540786.876548,25,1.5,16.8397998,983.33905,7.561352761454023
1682540788.3685136,25,1.5,17.2439517,983.873718,7.743854806011284
1682540789.8655097,25,1.5,17.6461467,984.48761,7.95334097265264
1682540791.3665378,25,1.5,18.0628509,985.134094,8.173881987085831
1682540792.862498,25,1.5,18.4727706,985.738953,8.380160963487407
1682540794.3724594,25,1.5,18.8893985,986.4151,8.610680725794772
1682540795.868498,25,1.5,19.3032875,987.115784,8.849486893248054
1682540797.3644564,25,1.5,19.7288475,987.824463,9.090936167991616
1682540798.858463,25,1.5,20.1544704,988.503662,9.322264443395138
1682540800.3514683,25,1.5,20.5754165,989.238159,9.572341851098235
1682540801.8455148,25,1.5,21.0055408,990.004822,9.833277060996625
1682540803.3405206,25,1.5,21.4346866,990.701782,10.070405584614287
1682540804.833488,25,1.5,21.8665218,991.517151,10.347720322689376
1682540806.3295243,25,1.5,22.3350391,992.32019,10.620735821536448
1682540807.827476,25,1.5,22.8190841,993.06488,10.873820327263502
1682540809.354393,25,1.5,23.3518333,993.909058,11.160607216768462
1682540810.8464038,25,0.9767856087608808,23.9264736,994.752563,11.447050102479036
1682540812.3444386,25,0.39699565000000153,24.5063571,995.612244,11.738867620411488
1682540813.8424325,25,0,25.0892238,996.397461,12.005304013255515
1682540815.3383923,25,0,25.6756343,997.279236,12.30438534650765
1682540816.86032,25,0,26.24654,998.16925,12.606134008949558
1682540818.3563194,25,0,26.7774868,999.058655,12.907548715159853
1682540819.850326,25,0,27.2855072,999.877441,13.18491848818622
1682540821.3413372,25,0,27.7502231,1000.74561,13.478899432819146
1682540822.8403301,25,0,28.2047061,1001.60675,13.770380689027194
1682540824.3433094,25,0,28.6164112,1002.47211,14.063170584446816
1682540825.842389,25,0,28.9832496,1003.22998,14.319493323480149
1682540827.3353546,25,0,29.3273315,1004.06702,14.602485756009584
1682540828.8413277,25,0,29.6394462,1004.88135,14.877692811933889
1682540830.3383663,25,0,29.9115142,1005.60638,15.122631416992038
1682540831.8313353,25,0,30.158823,1006.39471,15.388859724642774
1682540833.3452883,25,0,30.3981323,1007.15997,15.64720236624151
1682540834.8363366,25,0,30.5861778,1007.90247,15.897772468524686
1682540836.328347,25,0,30.7760353,1008.55518,16.117968953625525
1682540837.8253028,25,0,30.9321193,1009.26001,16.355672556617105
1682540839.3253324,25,0,31.0863685,1009.94995,16.5882782081885
1682540840.8212912,25,0,31.2107372,1010.56287,16.794854156656832
1682540842.3193285,25,0,31.3143119,1011.22144,17.01674951228247
1682540843.828251,25,0,31.4035606,1011.85773,17.231072802677254
1682540845.3222535,25,0,31.5076484,1012.47827,17.440029360990014
1682540846.822242,25,0,31.58708,1013.01459,17.6205772534248
1682540848.327221,25,0,31.6435165,1013.59869,17.817158287548022
1682540849.8321948,25,0,31.7027854,1014.17145,18.009870581768016
1682540851.328234,25,0,31.7509174,1014.71918,18.194112888250586
1682540852.8241913,25,0,31.7907047,1015.2052,18.357558000147808
1682540854.3102198,25,0,31.813198,1015.71497,18.528950154527987
1682540855.8142383,25,0,31.8349533,1016.21307,18.69637923618629
1682540857.3091977,25,0,31.8499412,1016.65509,18.844925209329407
1682540858.806194,25,0,31.8498268,1017.12134,19.001580724711907
1682540860.3052242,25,0,31.8626708,1017.58429,19.157093736601055
1682540861.8021836,25,0,31.8606719,1017.98413,19.29137995710711
1682540863.2991793,25,0,31.8620815,1018.41156,19.434904579805544
1682540864.797212,25,0,31.8529319,1018.81506,19.570367618895617
1682540866.3041441,25,0,31.8472461,1019.21326,19.704026365638907
1682540867.804132,25,0,31.8194255,1019.56647,19.82256313601688
1682540869.3031235,25,0,31.7943458,1019.93469,19.946116479696215
1682540870.806107,25,0,31.77532,1020.28424,20.063385651981886
1682540872.3090847,25,0,31.7543716,1020.63715,20.181762702157624
1682540873.8040867,25,0,31.7133865,1020.95251,20.287527861671798
1682540875.305115,25,0,31.6848011,1021.26221,20.391379675340225
1682540876.805062,25,0,31.6415462,1021.56506,20.492920011752148
1682540878.3050926,25,0,31.6025695,1021.86554,20.59365159933177
1682540879.8040903,25,0,31.5662631,1022.12732,20.681398103111302
1682540881.2961435,25,0,31.531702,1022.4071,20.775166259461795
1682540882.787114,25,0,31.4895935,1022.66492,20.861563740712207
1682540884.28411,25,0,31.4456768,1022.8952,20.938723607648452
1682540885.784097,25,0,31.4032173,1023.13678,21.01966089534147
1682540887.2800968,25,0,31.3534278,1023.37335,21.098910870761998
