t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1713468711.1532948, 3.2, 6.054687e-08, -1.200732e-08, 5.314713e-08, 341.9532, 0, 0, 0, +2.597649E-05, -1.778548E-10, 0.0, 0.0, -0.00283195, 0.0
1713468717.708482, -3.2, -3.889066e-08, -1.77569e-09, 4.327875e-08, 189.0856, 0, 0, 0, +2.597649E-05, -1.778548E-10, 0.0, 0.0, -0.00283195, 0.0
1713468724.1778245, 3.2, 3.422517e-08, -1.931564e-08, 4.343817e-08, 339.7617, 0, 0, 0, +2.597649E-05, -1.778548E-10, 0.0, 0.0, -0.00283195, 0.0
1713468730.6561203, -3.2, -5.497614e-08, -3.237352e-09, 3.66398e-08, 178.481, 0, 0, 0, +2.597649E-05, -1.778548E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713468737.1453526, 3.2, 5.908456e-08, 2.609297e-09, 6.578459e-08, 348.2815, 0, 0, 0, +2.597649E-05, -1.778548E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713468743.6699042, -3.2, -5.257375e-09, 1.147635e-09, 5.596818e-08, 185.1585, 0, 0, 0, +2.597649E-05, -1.778548E-10, 0.0, 0.0, -0.00283171, 0.0
1713468750.145615, 3.2, 3.276286e-08, -1.77569e-09, 7.158305e-08, 350.2475, 0, 0, 0, +2.597649E-05, -1.778548E-10, 0.0, -2.3842e-07, -0.00283171, -45.0
1713468756.6542807, -3.2, -3.889066e-08, -3.140275e-10, 4.106656e-08, 189.6687, 0, 0, 0, +2.597649E-05, -1.778548E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713468763.1332357, 3.2, 6.932078e-08, -2.370062e-08, 6.55541e-08, 3.866007, 0, 0, 0, +2.597649E-05, -1.778548E-10, 0.0, 0.0, -0.00283195, 0.0
1713468769.6182165, -3.2, -2.426749e-08, -4.699014e-09, 4.383915e-08, 187.4436, 0, 0, 0, +2.597649E-05, -1.778548E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713468792.2674172, 3.2, 2.184771e-07, -1.346899e-08, 2.423345e-07, 358.4955, 0, 0, 0, +5.000048E-01, -1.552626E-11, -2.3842e-07, 0.0, -0.00283171, 180.0
1713468798.7727559, -3.2, 1.497482e-07, -6.160676e-09, 1.490357e-07, 355.6317, 0, 0, 0, +5.000048E-01, -1.552626E-11, 0.0, 2.3842e-07, -0.00283171, 90.0
1713468805.268136, 3.2, 2.477234e-07, -9.084001e-09, 2.318778e-07, 357.0326, 0, 0, 0, +5.000048E-01, -1.552626E-11, 0.0, 0.0, -0.00283171, 45.0
1713468811.7402213, -3.2, 1.292757e-07, 1.868758e-08, 1.351863e-07, 2.450595, 0, 0, 0, +5.000048E-01, -1.552626E-11, -2.3842e-07, 0.0, -0.00283171, 180.0
1713468818.2057023, 3.2, 2.316379e-07, -1.200732e-08, 2.229944e-07, 356.4956, 0, 0, 0, +5.000048E-01, -1.552626E-11, 0.0, 0.0, -0.00283171, 90.0
1713468824.6844072, -3.2, 1.190395e-07, -3.237352e-09, 1.307501e-07, 356.6256, 0, 0, 0, +5.000048E-01, -1.552626E-11, 0.0, 0.0, -0.00283195, 0.0
1713468831.1497762, 3.2, 2.462611e-07, 1.284093e-08, 2.201921e-07, 358.0411, 0, 0, 0, +5.000048E-01, -1.552626E-11, -2.3842e-07, 0.0, -0.00283171, 135.0
1713468837.638627, -3.2, 1.278134e-07, -6.160676e-09, 1.357946e-07, 359.2552, 0, 0, 0, +5.000048E-01, -1.552626E-11, 0.0, 0.0, -0.00283195, 0.0
1713468844.127327, 3.2, 2.184771e-07, -1.346899e-08, 2.405326e-07, 357.8492, 0, 0, 0, +5.000048E-01, -1.552626E-11, -2.3842e-07, 0.0, -0.00283171, 180.0
1713468850.6226466, -3.2, 1.424366e-07, -9.084001e-09, 1.322008e-07, 359.8639, 0, 0, 0, +5.000048E-01, -1.552626E-11, 0.0, 0.0, -0.00283171, 0.0
1713468873.2882028, 3.2, 3.720203e-07, -1.346899e-08, 3.968814e-07, 0.1638672, 0, 0, 0, +9.999993E-01, +1.505507E-10, 0.0, 0.0, -0.00283171, 90.0
1713468879.7476008, -3.2, 2.886683e-07, -3.140275e-10, 2.918149e-07, 357.606, 0, 0, 0, +9.999993E-01, +1.505507E-10, 0.0, 0.0, -0.00283195, 0.0
1713468886.2224019, 3.2, 4.012667e-07, -1.77569e-09, 3.96127e-07, 356.3318, 0, 0, 0, +9.999993E-01, +1.505507E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713468892.7387164, -3.2, 2.623466e-07, -1.054566e-08, 2.875938e-07, 357.9078, 0, 0, 0, +9.999993E-01, +1.505507E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713468899.2298548, 3.2, 4.144275e-07, 4.070959e-09, 3.987419e-07, 358.862, 0, 0, 0, +9.999993E-01, +1.505507E-10, 0.0, 0.0, -0.00283195, 0.0
1713468905.7053423, -3.2, 3.237639e-07, -9.084001e-09, 2.785002e-07, 359.6307, 0, 0, 0, +9.999993E-01, +1.505507E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713468912.1706307, 3.2, 4.129652e-07, 8.455946e-09, 3.781644e-07, 359.0731, 0, 0, 0, +9.999993E-01, +1.505507E-10, 0.0, 0.0, -0.00283195, 0.0
1713468918.6292405, -3.2, 2.652712e-07, -1.639231e-08, 2.844768e-07, 357.9288, 0, 0, 0, +9.999993E-01, +1.505507E-10, 0.0, 0.0, -0.00283171, 90.0
1713468925.0987666, 3.2, 3.720203e-07, -3.140275e-10, 3.793409e-07, 3.576966, 0, 0, 0, +9.999993E-01, +1.505507E-10, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713468931.5673034, -3.2, 2.769697e-07, -1.785397e-08, 3.071319e-07, 357.1817, 0, 0, 0, +9.999993E-01, +1.505507E-10, 0.0, 0.0, -0.00283195, 0.0
1713468954.2092485, 3.2, 1.760699e-07, -3.393226e-08, 1.859847e-07, 352.9745, 0, 0, 0, +1.499962E+00, +2.796203E-10, 0.0, 0.0, -0.00283171, 0.0
1713468960.6779048, -3.2, 1.453612e-07, 2.609297e-09, 8.851772e-08, 338.3749, 0, 0, 0, +1.499962E+00, +2.796203E-10, 0.0, 0.0, -0.00283195, 0.0
1713468967.1438494, 3.2, 1.731453e-07, -2.808561e-08, 1.905553e-07, 0.3557262, 0, 0, 0, +1.499962E+00, +2.796203E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713468973.6422808, -3.2, 9.856711e-08, 1.147635e-09, 8.899013e-08, 355.8026, 0, 0, 0, +1.499962E+00, +2.796203E-10, 0.0, 0.0, -0.00283171, 45.0
1713468980.0974004, 3.2, 1.980046e-07, 8.455946e-09, 1.921826e-07, 4.654727, 0, 0, 0, +1.499962E+00, +2.796203E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713468986.5995538, -3.2, 6.347151e-08, 4.070959e-09, 8.540683e-08, 344.9804, 0, 0, 0, +1.499962E+00, +2.796203E-10, 0.0, 0.0, -0.00283195, 0.0
1713468993.055081, 3.2, 2.331003e-07, 1.147635e-09, 1.980819e-07, 358.3848, 0, 0, 0, +1.499962E+00, +2.796203E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713468999.540433, -3.2, 9.856711e-08, 6.994284e-09, 6.641989e-08, 339.9481, 0, 0, 0, +1.499962E+00, +2.796203E-10, 0.0, 0.0, -0.00283195, 0.0
1713469006.009199, 3.2, 2.053162e-07, 6.994284e-09, 2.01051e-07, 2.084595, 0, 0, 0, +1.499962E+00, +2.796203E-10, 0.0, 0.0, -0.00283195, 0.0
1713469012.4845283, -3.2, 4.446139e-08, -9.084001e-09, 8.624618e-08, 353.0783, 0, 0, 0, +1.499962E+00, +2.796203E-10, 0.0, 0.0, -0.00283195, 0.0
1713469035.110566, 3.2, 2.491857e-07, 4.070959e-09, 2.141288e-07, 3.796193, 0, 0, 0, +1.999971E+00, +3.647460E-10, 0.0, 0.0, -0.00283195, 0.0
1713469041.5689597, -3.2, 1.336627e-07, 9.917608e-09, 1.278408e-07, 17.13062, 0, 0, 0, +1.999971E+00, +3.647460E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713469048.0241475, 3.2, 2.038539e-07, -1.77569e-09, 2.375671e-07, 358.0789, 0, 0, 0, +1.999971E+00, +3.647460E-10, 0.0, 0.0, -0.00283171, 0.0
1713469054.5031116, -3.2, 1.205019e-07, 4.070959e-09, 1.409984e-07, 1.707184, 0, 0, 0, +1.999971E+00, +3.647460E-10, 0.0, 0.0, -0.00283171, 90.0
1713469060.9818168, 3.2, 2.389495e-07, -1.054566e-08, 2.467133e-07, 355.5415, 0, 0, 0, +1.999971E+00, +3.647460E-10, 0.0, 0.0, -0.00283171, 90.0
1713469067.4771667, -3.2, 1.365873e-07, 1.137927e-08, 1.135542e-07, 356.3362, 0, 0, 0, +1.999971E+00, +3.647460E-10, 0.0, 0.0, -0.00283195, 0.0
1713469073.9457343, 3.2, 2.389495e-07, 1.430259e-08, 2.303309e-07, 3.467759, 0, 0, 0, +1.999971E+00, +3.647460E-10, 0.0, 0.0, -0.00283195, 0.0
1713469080.4149432, -3.2, 1.687583e-07, 8.455946e-09, 1.365877e-07, 4.303652, 0, 0, 0, +1.999971E+00, +3.647460E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713469086.9036264, 3.2, 1.99467e-07, -2.223896e-08, 2.141115e-07, 0.2931178, 0, 0, 0, +1.999971E+00, +3.647460E-10, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713469093.358919, -3.2, 1.526728e-07, -1.346899e-08, 1.417629e-07, 343.8362, 0, 0, 0, +1.999971E+00, +3.647460E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713469116.0044708, 3.2, 2.959798e-07, 2.609297e-09, 2.78878e-07, 1.22867, 0, 0, 0, +2.500055E+00, +4.305131E-10, 0.0, 0.0, -0.00283195, 0.0
1713469122.4831853, -3.2, 1.599844e-07, -1.931564e-08, 1.570931e-07, 2.055727, 0, 0, 0, +2.500055E+00, +4.305131E-10, 0.0, 0.0, -0.00283195, 0.0
1713469128.9486728, 3.2, 2.725828e-07, 4.070959e-09, 2.564999e-07, 358.1015, 0, 0, 0, +2.500055E+00, +4.305131E-10, 0.0, 0.0, -0.00283171, 90.0
1713469135.4043636, -3.2, 1.848438e-07, 4.070959e-09, 1.781074e-07, 1.313609, 0, 0, 0, +2.500055E+00, +4.305131E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713469141.8861928, 3.2, 2.55035e-07, -1.346899e-08, 2.609266e-07, 357.6047, 0, 0, 0, +2.500055E+00, +4.305131E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713469148.38135, -3.2, 1.453612e-07, -2.370062e-08, 1.572446e-07, 0.4072768, 0, 0, 0, +2.500055E+00, +4.305131E-10, 0.0, 0.0, -0.00283171, 45.0
1713469154.8770778, 3.2, 2.564973e-07, -7.622339e-09, 2.496326e-07, 359.9252, 0, 0, 0, +2.500055E+00, +4.305131E-10, 2.3842e-07, 0.0, -0.00283171, 26.562
1713469161.3756573, -3.2, 1.746076e-07, -2.808561e-08, 1.679573e-07, 356.2628, 0, 0, 0, +2.500055E+00, +4.305131E-10, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713469167.843647, 3.2, 2.316379e-07, 1.147635e-09, 2.608868e-07, 355.8354, 0, 0, 0, +2.500055E+00, +4.305131E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713469174.3098657, -3.2, 1.380497e-07, -3.831725e-08, 1.540703e-07, 354.3062, 0, 0, 0, +2.500055E+00, +4.305131E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713469196.9626262, 3.2, 3.340001e-07, 1.430259e-08, 3.632768e-07, 359.9531, 0, 0, 0, +3.000050E+00, +5.032688E-10, 0.0, 0.0, -0.00283171, 45.0
1713469203.4541693, -3.2, 2.462611e-07, -1.785397e-08, 2.319489e-07, 355.5933, 0, 0, 0, +3.000050E+00, +5.032688E-10, 0.0, 0.0, -0.00283171, 90.0
1713469209.9196353, 3.2, 3.573971e-07, -2.07773e-08, 3.647105e-07, 359.9535, 0, 0, 0, +3.000050E+00, +5.032688E-10, 0.0, 0.0, -0.00283195, 0.0
1713469216.3658125, -3.2, 2.50648e-07, -1.639231e-08, 2.564999e-07, 355.9492, 0, 0, 0, +3.000050E+00, +5.032688E-10, 0.0, 0.0, -0.00283195, 0.0
1713469222.8437223, 3.2, 3.486232e-07, -6.160676e-09, 3.518648e-07, 359.0284, 0, 0, 0, +3.000050E+00, +5.032688E-10, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713469229.3359177, -3.2, 2.989045e-07, -1.493065e-08, 2.806645e-07, 355.7099, 0, 0, 0, +3.000050E+00, +5.032688E-10, 0.0, 0.0, -0.00283171, 90.0
1713469235.8015127, 3.2, 3.939551e-07, 1.147635e-09, 3.720295e-07, 0.1733427, 0, 0, 0, +3.000050E+00, +5.032688E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713469242.2866926, -3.2, 2.725828e-07, 1.147635e-09, 2.303548e-07, 2.265889, 0, 0, 0, +3.000050E+00, +5.032688E-10, 0.0, 0.0, -0.00283195, 0.0
1713469248.7555242, 3.2, 3.66171e-07, -1.054566e-08, 3.753031e-07, 356.0054, 0, 0, 0, +3.000050E+00, +5.032688E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713469255.26115, -3.2, 2.477234e-07, -7.622339e-09, 2.624573e-07, 356.2525, 0, 0, 0, +3.000050E+00, +5.032688E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
