t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1713460782.0578418, 3.2, 2.959457e-07, -8.878449e-07, 9.358699e-07, 332.0518, 0, 0, 0, +2.537305E-05, -2.435320E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713460788.542984, -3.2, 2.959457e-07, -8.878449e-07, 1.357649e-06, 351.3085, 0, 0, 0, +2.537305E-05, -2.435320E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713460795.0253236, 3.2, 2.959457e-07, -8.878449e-07, 9.358699e-07, 288.4348, 0, 0, 0, +2.537305E-05, -2.435320E-10, 0.0, 0.0, -0.00283171, 0.0
1713460801.5007234, -3.2, -4.352126e-07, -1.618676e-06, 1.357649e-06, 199.8382, 0, 0, 0, +2.537305E-05, -2.435320E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713460807.9665394, 3.2, 2.959457e-07, -1.570137e-07, 3.350182e-07, 351.3085, 0, 0, 0, +2.537305E-05, -2.435320E-10, 0.0, -2.3842e-07, -0.00283171, -45.0
1713460814.444844, -3.2, 1.027104e-06, -1.618676e-06, 1.645508e-06, 288.4348, 0, 0, 0, +2.537305E-05, -2.435320E-10, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713460820.9103196, 3.2, 2.959457e-07, -8.878449e-07, 1.039036e-06, 288.4348, 0, 0, 0, +2.537305E-05, -2.435320E-10, 0.0, 0.0, -0.00283195, 0.0
1713460827.368972, -3.2, -4.352126e-07, -1.618676e-06, 9.358699e-07, 332.0518, 0, 0, 0, +2.537305E-05, -2.435320E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713460833.8485389, 3.2, 2.959457e-07, -1.618676e-06, 1.676163e-06, 288.4348, 0, 0, 0, +2.537305E-05, -2.435320E-10, 0.0, 0.0, -0.00283171, 45.0
1713460840.313167, -3.2, 1.027104e-06, -8.878449e-07, 1.357649e-06, 243.8864, 0, 0, 0, +2.537305E-05, -2.435320E-10, 0.0, 2.3842e-07, -0.00283171, 90.0
1713460862.9988136, 3.2, 2.959457e-07, -8.878449e-07, 1.465841e-06, 332.0518, 0, 0, 0, +5.000036E-01, +5.029122E-11, 0.0, 0.0, -0.00283195, 0.0
1713460869.4875228, -3.2, -4.352126e-07, -8.878449e-07, 4.626697e-07, 280.3611, 0, 0, 0, +5.000036E-01, +5.029122E-11, -2.3842e-07, 0.0, -0.00283171, 135.0
1713460875.9530306, 3.2, -4.352126e-07, -8.878449e-07, 3.350182e-07, 280.3611, 0, 0, 0, +5.000036E-01, +5.029122E-11, 0.0, 0.0, -0.00283171, 0.0
1713460882.4416814, -3.2, -4.352126e-07, -8.878449e-07, 3.350182e-07, 243.8864, 0, 0, 0, +5.000036E-01, +5.029122E-11, 0.0, 0.0, -0.00283171, 45.0
1713460888.900482, 3.2, -4.352126e-07, -8.878449e-07, 9.887764e-07, 199.8382, 0, 0, 0, +5.000036E-01, +5.029122E-11, 0.0, 0.0, -0.00283195, 0.0
1713460895.3759322, -3.2, 2.959457e-07, -1.570137e-07, 9.358699e-07, 243.8864, 0, 0, 0, +5.000036E-01, +5.029122E-11, 0.0, 0.0, -0.00283195, 0.0
1713460901.854796, 3.2, 2.959457e-07, -8.878449e-07, 9.887764e-07, 243.8864, 0, 0, 0, +5.000036E-01, +5.029122E-11, 0.0, -2.3842e-07, -0.00283171, -90.0
1713460908.329972, -3.2, -4.352126e-07, -8.878449e-07, 4.626697e-07, 243.8864, 0, 0, 0, +5.000036E-01, +5.029122E-11, 0.0, 0.0, -0.00283171, 90.0
1713460914.7920413, 3.2, -4.352126e-07, -8.878449e-07, 1.917043e-06, 243.8864, 0, 0, 0, +5.000036E-01, +5.029122E-11, 0.0, 0.0, -0.00283171, 0.0
1713460921.2575274, -3.2, 2.959457e-07, -8.878449e-07, 9.887764e-07, 127.1785, 0, 0, 0, +5.000036E-01, +5.029122E-11, 0.0, 0.0, -0.00283195, 0.0
1713460943.902706, 3.2, -4.352126e-07, -8.878449e-07, 3.350182e-07, 288.4348, 0, 0, 0, +1.000001E+00, +3.268859E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713460950.381887, -3.2, -4.352126e-07, -1.570137e-07, 3.350182e-07, 280.3611, 0, 0, 0, +1.000001E+00, +3.268859E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713460956.8678544, 3.2, 1.758262e-06, -1.570137e-07, 1.357649e-06, 319.1594, 0, 0, 0, +1.000001E+00, +3.268859E-10, 0.0, 0.0, -0.00283171, 90.0
1713460963.3534975, -3.2, 1.758262e-06, -1.618676e-06, 1.969709e-06, 18.07434, 0, 0, 0, +1.000001E+00, +3.268859E-10, 0.0, 0.0, -0.00283195, 0.0
1713460969.8379872, 3.2, 2.489421e-06, 5.738174e-07, 3.340718e-06, 340.3714, 0, 0, 0, +1.000001E+00, +3.268859E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713460976.300462, -3.2, 2.489421e-06, -8.878449e-07, 3.604475e-06, 333.3157, 0, 0, 0, +1.000001E+00, +3.268859E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713460982.7857904, 3.2, 3.220579e-06, -8.878449e-07, 3.224404e-06, 12.9801, 0, 0, 0, +1.000001E+00, +3.268859E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713460989.2634525, -3.2, 3.220579e-06, -8.878449e-07, 3.954855e-06, 333.3157, 0, 0, 0, +1.000001E+00, +3.268859E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713460995.7498999, 3.2, 3.951737e-06, -8.878449e-07, 3.340718e-06, 340.3714, 0, 0, 0, +1.000001E+00, +3.268859E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713461002.22139, -3.2, 2.489421e-06, -8.878449e-07, 2.643007e-06, 333.3157, 0, 0, 0, +1.000001E+00, +3.268859E-10, 0.0, -2.3842e-07, -0.00283171, -45.0
1713461024.8907888, 3.2, 1.027104e-06, -8.878449e-07, 3.350182e-07, 332.0518, 0, 0, 0, +1.499968E+00, +5.550093E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713461031.382341, -3.2, -4.352126e-07, -8.878449e-07, 9.358699e-07, 288.4348, 0, 0, 0, +1.499968E+00, +5.550093E-10, 0.0, 0.0, -0.00283195, 0.0
1713461037.8815606, 3.2, 2.959457e-07, -8.878449e-07, 1.645508e-06, 319.1594, 0, 0, 0, +1.499968E+00, +5.550093E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713461044.3868082, -3.2, 2.959457e-07, -1.570137e-07, 3.350182e-07, 302.3965, 0, 0, 0, +1.499968E+00, +5.550093E-10, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713461050.892399, 3.2, 2.959457e-07, 5.738174e-07, 1.917043e-06, 302.3965, 0, 0, 0, +1.499968E+00, +5.550093E-10, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713461057.3643982, -3.2, 2.959457e-07, -8.878449e-07, 1.357649e-06, 333.2083, 0, 0, 0, +1.499968E+00, +5.550093E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713461063.8498635, 3.2, 1.027104e-06, -8.878449e-07, 1.357649e-06, 319.1594, 0, 0, 0, +1.499968E+00, +5.550093E-10, 0.0, 2.3842e-07, -0.00283171, 90.0
1713461070.3453665, -3.2, 1.027104e-06, -8.878449e-07, 1.357649e-06, 302.3965, 0, 0, 0, +1.499968E+00, +5.550093E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713461076.833928, 3.2, 1.027104e-06, -8.878449e-07, 1.917043e-06, 333.2083, 0, 0, 0, +1.499968E+00, +5.550093E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713461083.292615, -3.2, 1.027104e-06, -1.570137e-07, 3.350182e-07, 302.3965, 0, 0, 0, +1.499968E+00, +5.550093E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713461105.9652004, 3.2, 1.027104e-06, -1.618676e-06, 9.358699e-07, 351.3085, 0, 0, 0, +1.999971E+00, +7.156567E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713461112.4532993, -3.2, 1.027104e-06, -1.618676e-06, 1.357649e-06, 332.0518, 0, 0, 0, +1.999971E+00, +7.156567E-10, 0.0, 0.0, -0.00283195, 0.0
