t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1713334927.3471105, 3.2, 5.13552e-08, 2.869087e-08, 9.247638e-08, 77.21934, 0, 0, 0, +5.000102E-01, +1.468883E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713334933.8161318, -3.2, -9.487647e-08, 2.869087e-08, 1.345294e-07, 167.686, 0, 0, 0, +5.000102E-01, +1.468883E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713334940.3017087, 3.2, 5.13552e-08, -7.850687e-09, 6.688968e-08, 77.21934, 0, 0, 0, +5.000102E-01, +1.468883E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713334946.81992, -3.2, -9.487647e-08, 6.523243e-08, 8.750041e-08, 145.4895, 0, 0, 0, +5.000102E-01, +1.468883E-10, 0.0, -2.3842e-07, -0.00283171, -45.0
1713334953.298998, 3.2, 5.13552e-08, 1.01774e-07, 9.247638e-08, 18.07434, 0, 0, 0, +5.000102E-01, +1.468883E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713334959.7647667, -3.2, -1.314344e-07, 2.869087e-08, 8.750041e-08, 131.7971, 0, 0, 0, +5.000102E-01, +1.468883E-10, 0.0, 0.0, -0.00283171, 0.0
1713334982.4332078, 3.2, -1.314344e-07, 2.869087e-08, 1.681756e-07, 162.3122, 0, 0, 0, +1.000005E+00, +5.409039E-10, 0.0, 0.0, -0.00283171, 90.0
1713334988.9183826, -3.2, -4.238977e-07, 2.869087e-08, 3.155311e-07, 168.272, 0, 0, 0, +1.000005E+00, +5.409039E-10, 0.0, 0.0, -0.00283171, 90.0
1713334995.3941772, 3.2, -1.679923e-07, -7.850687e-09, 1.681756e-07, 164.8609, 0, 0, 0, +1.000005E+00, +5.409039E-10, -4.76841e-07, 0.0, -0.00283171, 180.0
1713335001.872165, -3.2, -3.142239e-07, 6.523243e-08, 3.519532e-07, 169.4654, 0, 0, 0, +1.000005E+00, +5.409039E-10, 0.0, 0.0, -0.00283171, 90.0
1713335008.34137, 3.2, -1.679923e-07, 1.383155e-07, 1.467319e-07, 163.1745, 0, 0, 0, +1.000005E+00, +5.409039E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713335014.8071706, -3.2, -3.507819e-07, 6.523243e-08, 3.519532e-07, 169.4654, 0, 0, 0, +1.000005E+00, +5.409039E-10, 0.0, 0.0, -0.00283195, 0.0
1713335021.2757678, 3.2, -1.314344e-07, 2.869087e-08, 1.704247e-07, 158.7785, 0, 0, 0, +1.000005E+00, +5.409039E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713335027.7512226, -3.2, -3.142239e-07, 2.869087e-08, 3.519532e-07, 181.6196, 0, 0, 0, +1.000005E+00, +5.409039E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335034.2397656, 3.2, -9.487647e-08, 6.523243e-08, 1.802129e-07, 153.8043, 0, 0, 0, +1.000005E+00, +5.409039E-10, 0.0, 0.0, -0.00283195, 0.0
1713335040.6984174, -3.2, -2.045502e-07, 6.523243e-08, 2.497767e-07, 157.1149, 0, 0, 0, +1.000005E+00, +5.409039E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713335063.3343508, 3.2, 2.341448e-07, 6.523243e-08, 2.35896e-07, 358.5364, 0, 0, 0, +1.499973E+00, +2.702710E-09, 0.0, 0.0, -0.00283195, 0.0
1713335069.7895505, -3.2, 1.975869e-07, 1.01774e-07, 1.99659e-07, 27.658, 0, 0, 0, +1.499973E+00, +2.702710E-09, 0.0, 0.0, -0.00283195, 0.0
1713335076.2780912, 3.2, 3.803765e-07, 6.523243e-08, 3.81457e-07, 358.8176, 0, 0, 0, +1.499973E+00, +2.702710E-09, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713335082.7841392, -3.2, 1.61029e-07, 6.523243e-08, 1.612202e-07, 18.07434, 0, 0, 0, +1.499973E+00, +2.702710E-09, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713335089.2426794, 3.2, 3.072606e-07, 2.869087e-08, 1.99659e-07, 358.3388, 0, 0, 0, +1.499973E+00, +2.702710E-09, 0.0, 0.0, -0.00283195, 0.0
1713335095.7409585, -3.2, -2.176063e-08, 6.523243e-08, 3.228197e-08, 127.1785, 0, 0, 0, +1.499973E+00, +2.702710E-09, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713335102.186601, 3.2, 1.61029e-07, 2.869087e-08, 2.080765e-07, 18.27041, 0, 0, 0, +1.499973E+00, +2.702710E-09, 0.0, 0.0, -0.00283195, 0.0
1713335108.652098, -3.2, 2.707027e-07, 6.523243e-08, 2.35896e-07, 358.0797, 0, 0, 0, +1.499973E+00, +2.702710E-09, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713335115.1208162, 3.2, 3.438185e-07, 2.869087e-08, 4.047437e-07, 11.98611, 0, 0, 0, +1.499973E+00, +2.702710E-09, 0.0, 0.0, -0.00283195, 0.0
1713335121.5925965, -3.2, 1.24471e-07, -7.850687e-09, 1.7374e-07, 22.05275, 0, 0, 0, +1.499973E+00, +2.702710E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335144.2850633, 3.2, -1.314344e-07, 2.869087e-08, 1.345294e-07, 153.6042, 0, 0, 0, +1.999978E+00, +2.340708E-08, 0.0, 0.0, -0.00283171, 90.0
1713335150.7640483, -3.2, -3.142239e-07, 1.01774e-07, 2.852257e-07, 166.7792, 0, 0, 0, +1.999978E+00, +2.340708E-08, 0.0, 0.0, -0.00283195, 0.0
1713335157.2292187, 3.2, -2.77666e-07, 6.523243e-08, 3.567957e-07, 175.3241, 0, 0, 0, +1.999978E+00, +2.340708E-08, 0.0, 0.0, -0.00283171, 90.0
1713335163.7082977, -3.2, -4.238977e-07, 6.523243e-08, 4.970755e-07, 171.2515, 0, 0, 0, +1.999978E+00, +2.340708E-08, 0.0, 0.0, -0.00283195, 0.0
1713335170.1634178, 3.2, -2.045502e-07, 6.523243e-08, 1.802129e-07, 162.3122, 0, 0, 0, +1.999978E+00, +2.340708E-08, 0.0, 0.0, -0.00283171, 0.0
1713335176.6385648, -3.2, -3.873398e-07, 2.869087e-08, 3.567957e-07, 181.1611, 0, 0, 0, +1.999978E+00, +2.340708E-08, 0.0, 0.0, -0.00283195, 0.0
1713335183.0911694, 3.2, -2.045502e-07, 1.01774e-07, 2.047008e-07, 167.686, 0, 0, 0, +1.999978E+00, +2.340708E-08, 0.0, 0.0, -0.00283195, 0.0
1713335189.5563068, -3.2, -3.507819e-07, 2.869087e-08, 4.248676e-07, 176.1279, 0, 0, 0, +1.999978E+00, +2.340708E-08, 0.0, -2.3842e-07, -0.00283171, -90.0
1713335196.04546, 3.2, -2.411081e-07, 6.523243e-08, 2.428092e-07, 173.2139, 0, 0, 0, +1.999978E+00, +2.340708E-08, 0.0, 0.0, -0.00283195, 0.0
1713335202.5310974, -3.2, -2.411081e-07, 6.523243e-08, 3.209236e-07, 164.8609, 0, 0, 0, +1.999978E+00, +2.340708E-08, -2.3842e-07, 0.0, -0.00283171, 135.0
1713335225.1460755, 3.2, -2.045502e-07, -7.850687e-09, 1.316686e-07, 148.7914, 0, 0, 0, +2.500121E+00, +8.704806E-08, 0.0, 0.0, -0.00283171, 0.0
1713335231.6255503, -3.2, -3.507819e-07, 2.869087e-08, 3.519532e-07, 175.3241, 0, 0, 0, +2.500121E+00, +8.704806E-08, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335238.1003754, 3.2, -1.314344e-07, 2.869087e-08, 1.704247e-07, 170.3081, 0, 0, 0, +2.500121E+00, +8.704806E-08, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335244.5686393, -3.2, -2.411081e-07, 6.523243e-08, 3.209236e-07, 168.272, 0, 0, 0, +2.500121E+00, +8.704806E-08, 0.0, 0.0, -0.00283195, 0.0
1713335251.0579402, 3.2, -1.314344e-07, 6.523243e-08, 3.302948e-07, 168.272, 0, 0, 0, +2.500121E+00, +8.704806E-08, 0.0, 0.0, -0.00283171, 0.0
1713335257.5330908, -3.2, -3.142239e-07, 1.383155e-07, 3.770665e-07, 162.0534, 0, 0, 0, +2.500121E+00, +8.704806E-08, 0.0, 0.0, -0.00283195, 0.0
1713335263.988308, 3.2, -2.045502e-07, 2.869087e-08, 2.065526e-07, 158.7785, 0, 0, 0, +2.500121E+00, +8.704806E-08, 0.0, 2.3842e-07, -0.00283171, 63.438
1713335270.4479804, -3.2, -2.411081e-07, 6.523243e-08, 3.433189e-07, 164.8609, 0, 0, 0, +2.500121E+00, +8.704806E-08, 0.0, -2.3842e-07, -0.00283171, -90.0
1713335276.9357717, 3.2, -2.045502e-07, 6.523243e-08, 1.704247e-07, 158.7785, 0, 0, 0, +2.500121E+00, +8.704806E-08, -2.3842e-07, -4.76841e-07, -0.00283171, -116.562
1713335283.4047596, -3.2, -2.045502e-07, 6.523243e-08, 2.146999e-07, 153.6042, 0, 0, 0, +2.500121E+00, +8.704806E-08, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335306.0603461, 3.2, -1.314344e-07, 6.523243e-08, 1.802129e-07, 170.3081, 0, 0, 0, +3.000233E+00, +3.258631E-07, 0.0, 0.0, -0.00283171, 90.0
1713335312.5254953, -3.2, -9.487647e-08, 2.869087e-08, 1.802129e-07, 172.0156, 0, 0, 0, +3.000233E+00, +3.258631E-07, 0.0, 0.0, -0.00283195, 0.0
1713335319.014616, 3.2, -9.487647e-08, 6.523243e-08, 1.151382e-07, 119.8136, 0, 0, 0, +3.000233E+00, +3.258631E-07, 0.0, 0.0, -0.00283195, 0.0
1713335325.489932, -3.2, -2.411081e-07, 6.523243e-08, 3.14322e-07, 166.7792, 0, 0, 0, +3.000233E+00, +3.258631E-07, 0.0, -2.3842e-07, -0.00283171, -45.0
1713335331.9653654, 3.2, -1.679923e-07, 2.869087e-08, 8.750041e-08, 167.686, 0, 0, 0, +3.000233E+00, +3.258631E-07, 0.0, 0.0, -0.00283195, 0.0
1713335338.4373636, -3.2, -5.831854e-08, -7.850687e-09, 7.329205e-08, 187.6669, 0, 0, 0, +3.000233E+00, +3.258631E-07, 0.0, 0.0, -0.00283195, 0.0
1713335344.912906, 3.2, 8.791312e-08, 2.869087e-08, 8.302185e-08, 36.57579, 0, 0, 0, +3.000233E+00, +3.258631E-07, -4.76841e-07, -2.3842e-07, -0.00283171, -153.438
1713335351.3883708, -3.2, -1.314344e-07, 2.869087e-08, 5.884459e-08, 119.8136, 0, 0, 0, +3.000233E+00, +3.258631E-07, 0.0, 0.0, -0.00283195, 0.0
1713335357.8669891, 3.2, 5.13552e-08, 2.869087e-08, 5.195181e-08, 12.9801, 0, 0, 0, +3.000233E+00, +3.258631E-07, 0.0, 0.0, -0.00283195, 0.0
1713335364.3452735, -3.2, -2.176063e-08, 2.869087e-08, 8.750041e-08, 127.1785, 0, 0, 0, +3.000233E+00, +3.258631E-07, 0.0, 0.0, -0.00283195, 0.0
1713335387.0180078, 3.2, 3.438185e-07, -7.850687e-09, 3.141088e-07, 10.74299, 0, 0, 0, +3.500497E+00, +9.279485E-07, 0.0, 0.0, -0.00283171, 90.0
1713335393.5000412, -3.2, 2.341448e-07, 6.523243e-08, 1.7374e-07, 15.56777, 0, 0, 0, +3.500497E+00, +9.279485E-07, 0.0, 0.0, -0.00283195, 0.0
1713335399.9662297, 3.2, 3.438185e-07, 1.01774e-07, 3.937565e-07, 10.74299, 0, 0, 0, +3.500497E+00, +9.279485E-07, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335406.4444041, -3.2, 1.975869e-07, 6.523243e-08, 2.080765e-07, 15.56777, 0, 0, 0, +3.500497E+00, +9.279485E-07, -2.3842e-07, 0.0, -0.00283171, 135.0
1713335412.9297106, 3.2, 3.438185e-07, 6.523243e-08, 4.047437e-07, 20.60436, 0, 0, 0, +3.500497E+00, +9.279485E-07, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335419.4387333, -3.2, 2.341448e-07, 6.523243e-08, 1.635649e-07, 10.1025, 0, 0, 0, +3.500497E+00, +9.279485E-07, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335425.9063036, 3.2, 3.438185e-07, 1.01774e-07, 3.937565e-07, 4.770149, 0, 0, 0, +3.500497E+00, +9.279485E-07, 0.0, 0.0, -0.00283195, 0.0
1713335432.372822, -3.2, 1.975869e-07, 1.01774e-07, 1.99659e-07, 6.985898, 0, 0, 0, +3.500497E+00, +9.279485E-07, 0.0, 0.0, -0.00283171, 45.0
1713335438.8180697, 3.2, 3.438185e-07, -7.850687e-09, 3.450135e-07, 358.5364, 0, 0, 0, +3.500497E+00, +9.279485E-07, 0.0, 0.0, -0.00283171, 0.0
1713335445.2966518, -3.2, 1.975869e-07, 6.523243e-08, 1.635649e-07, 32.29382, 0, 0, 0, +3.500497E+00, +9.279485E-07, 0.0, 0.0, -0.00283171, 90.0
1713335467.9524508, 3.2, 2.707027e-07, 1.01774e-07, 1.7374e-07, 11.98611, 0, 0, 0, +4.000215E+00, +1.154953E-06, 0.0, 0.0, -0.00283195, 0.0
1713335474.407859, -3.2, 1.975869e-07, -7.850687e-09, 1.612202e-07, 10.1025, 0, 0, 0, +4.000215E+00, +1.154953E-06, 0.0, 0.0, -0.00283171, 90.0
1713335480.8865356, 3.2, 3.438185e-07, 2.869087e-08, 3.450135e-07, 358.8176, 0, 0, 0, +4.000215E+00, +1.154953E-06, 0.0, 0.0, -0.00283195, 0.0
1713335487.3551846, -3.2, 2.341448e-07, 6.523243e-08, 2.722189e-07, 358.0797, 0, 0, 0, +4.000215E+00, +1.154953E-06, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335493.8408968, 3.2, 3.072606e-07, -7.850687e-09, 3.073609e-07, 353.3434, 0, 0, 0, +4.000215E+00, +1.154953E-06, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335500.3294687, -3.2, 1.975869e-07, 6.523243e-08, 2.638477e-07, 8.261965, 0, 0, 0, +4.000215E+00, +1.154953E-06, 0.0, 0.0, -0.00283171, 90.0
1713335506.7750325, 3.2, 2.341448e-07, 1.01774e-07, 1.99659e-07, 358.0797, 0, 0, 0, +4.000215E+00, +1.154953E-06, 0.0, 0.0, -0.00283171, 0.0
1713335513.2646606, -3.2, 1.975869e-07, -7.850687e-09, 2.080765e-07, 27.658, 0, 0, 0, +4.000215E+00, +1.154953E-06, 0.0, 0.0, -0.00283195, 0.0
1713335519.722219, 3.2, 2.341448e-07, -7.850687e-09, 2.342764e-07, 13.54851, 0, 0, 0, +4.000215E+00, +1.154953E-06, 0.0, 0.0, -0.00283171, 90.0
1713335526.1776452, -3.2, 1.975869e-07, 1.01774e-07, 1.904948e-07, 22.05275, 0, 0, 0, +4.000215E+00, +1.154953E-06, -2.3842e-07, 0.0, -0.00283171, 135.0
1713335548.8569613, 3.2, -1.679923e-07, 1.01774e-07, 1.802129e-07, 148.7914, 0, 0, 0, +4.500192E+00, +1.828527E-06, 0.0, 0.0, -0.00283171, 0.0
1713335555.32244, -3.2, -3.873398e-07, 6.523243e-08, 4.248676e-07, 171.2515, 0, 0, 0, +4.500192E+00, +1.828527E-06, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335561.7981954, 3.2, -2.77666e-07, 6.523243e-08, 3.155311e-07, 168.272, 0, 0, 0, +4.500192E+00, +1.828527E-06, 0.0, 0.0, -0.00283171, 45.0
1713335568.286089, -3.2, -4.604557e-07, 2.869087e-08, 4.650534e-07, 167.5363, 0, 0, 0, +4.500192E+00, +1.828527E-06, 0.0, 0.0, -0.00283195, 0.0
1713335574.7749314, 3.2, -3.507819e-07, 6.523243e-08, 2.852257e-07, 181.6196, 0, 0, 0, +4.500192E+00, +1.828527E-06, 0.0, 0.0, -0.00283171, 90.0
1713335581.2338479, -3.2, -4.604557e-07, 2.869087e-08, 4.288875e-07, 171.2515, 0, 0, 0, +4.500192E+00, +1.828527E-06, 0.0, 0.0, -0.00283195, 0.0
1713335587.7190294, 3.2, -2.77666e-07, 6.523243e-08, 3.155311e-07, 166.7792, 0, 0, 0, +4.500192E+00, +1.828527E-06, 0.0, -2.3842e-07, -0.00283171, -90.0
1713335594.225202, -3.2, -4.970136e-07, -7.850687e-09, 5.343423e-07, 172.5227, 0, 0, 0, +4.500192E+00, +1.828527E-06, 0.0, 0.0, -0.00283171, 90.0
1713335600.7136235, 3.2, -3.142239e-07, 1.01774e-07, 2.957302e-07, 181.865, 0, 0, 0, +4.500192E+00, +1.828527E-06, 0.0, 0.0, -0.00283195, 0.0
1713335607.172124, -3.2, -4.604557e-07, -7.850687e-09, 4.613486e-07, 176.6962, 0, 0, 0, +4.500192E+00, +1.828527E-06, 0.0, 0.0, -0.00283195, 0.0
1713335629.8148987, 3.2, 3.438185e-07, -7.850687e-09, 3.141088e-07, 11.98611, 0, 0, 0, +5.000364E+00, +2.842276E-06, 0.0, 0.0, -0.00283195, 0.0
1713335636.2865646, -3.2, 1.24471e-07, 1.01774e-07, 1.904948e-07, 27.658, 0, 0, 0, +5.000364E+00, +2.842276E-06, 0.0, 0.0, -0.00283171, 90.0
1713335642.7317667, 3.2, 3.438185e-07, 1.383155e-07, 3.81457e-07, 4.770149, 0, 0, 0, +5.000364E+00, +2.842276E-06, 0.0, 0.0, -0.00283171, 90.0
1713335649.1972027, -3.2, 2.341448e-07, 2.869087e-08, 1.977428e-07, 358.0797, 0, 0, 0, +5.000364E+00, +2.842276E-06, 0.0, 0.0, -0.00283195, 0.0
1713335655.6758459, 3.2, 3.072606e-07, 6.523243e-08, 3.085972e-07, 5.3346, 0, 0, 0, +5.000364E+00, +2.842276E-06, -4.76841e-07, 0.0, -0.00283171, 180.0
1713335662.1615808, -3.2, 1.61029e-07, 2.869087e-08, 1.99659e-07, 8.261965, 0, 0, 0, +5.000364E+00, +2.842276E-06, 0.0, 0.0, -0.00283171, 90.0
1713335668.6306386, 3.2, 3.803765e-07, 2.869087e-08, 4.220066e-07, 5.3346, 0, 0, 0, +5.000364E+00, +2.842276E-06, 0.0, 0.0, -0.00283195, 0.0
1713335675.098831, -3.2, 2.707027e-07, 6.523243e-08, 2.080765e-07, 15.56777, 0, 0, 0, +5.000364E+00, +2.842276E-06, 0.0, -2.3842e-07, -0.00283171, -90.0
1713335681.584862, 3.2, 3.072606e-07, 6.523243e-08, 3.49952e-07, 16.48932, 0, 0, 0, +5.000364E+00, +2.842276E-06, -2.3842e-07, 0.0, -0.00283171, 135.0
1713335688.059387, -3.2, 2.341448e-07, -7.850687e-09, 1.99659e-07, 18.27041, 0, 0, 0, +5.000364E+00, +2.842276E-06, -2.3842e-07, 0.0, -0.00283171, 135.0
1713335710.7085397, 3.2, -9.487647e-08, 1.01774e-07, 6.499399e-08, 187.6669, 0, 0, 0, +5.500453E+00, +3.038374E-06, 0.0, -2.3842e-07, -0.00283171, -90.0
1713335717.203907, -3.2, -2.411081e-07, 6.523243e-08, 1.964163e-07, 153.5473, 0, 0, 0, +5.500453E+00, +3.038374E-06, 0.0, -2.3842e-07, -0.00283171, -90.0
1713335723.692284, 3.2, -9.487647e-08, 6.523243e-08, 1.172988e-07, 119.8136, 0, 0, 0, +5.500453E+00, +3.038374E-06, -2.3842e-07, 0.0, -0.00283171, 135.0
1713335730.1722171, -3.2, -2.045502e-07, -7.850687e-09, 2.412359e-07, 174.1006, 0, 0, 0, +5.500453E+00, +3.038374E-06, 0.0, -2.3842e-07, -0.00283171, -90.0
1713335736.6668599, 3.2, -9.487647e-08, 2.869087e-08, 1.151382e-07, 132.9912, 0, 0, 0, +5.500453E+00, +3.038374E-06, 0.0, 0.0, -0.00283195, 0.0
1713335743.1454377, -3.2, -2.411081e-07, 2.869087e-08, 2.497767e-07, 170.3081, 0, 0, 0, +5.500453E+00, +3.038374E-06, 0.0, 0.0, -0.00283195, 0.0
1713335749.6105795, 3.2, 1.479729e-08, 2.869087e-08, 3.600959e-08, 81.72752, 0, 0, 0, +5.500453E+00, +3.038374E-06, 0.0, 0.0, -0.00283171, 0.0
1713335756.0831163, -3.2, -2.176063e-08, 2.869087e-08, 9.911967e-08, 145.4895, 0, 0, 0, +5.500453E+00, +3.038374E-06, 0.0, -2.3842e-07, -0.00283171, -90.0
1713335762.5485156, 3.2, 8.791312e-08, 6.523243e-08, 5.882621e-08, 51.78788, 0, 0, 0, +5.500453E+00, +3.038374E-06, 0.0, 0.0, -0.00283195, 0.0
1713335769.0141864, -3.2, -5.831854e-08, 2.869087e-08, 9.520073e-08, 153.6042, 0, 0, 0, +5.500453E+00, +3.038374E-06, 0.0, 0.0, -0.00283195, 0.0
1713335791.6594007, 3.2, 1.479729e-08, 6.523243e-08, 1.405287e-07, 57.56003, 0, 0, 0, +6.000517E+00, +3.562278E-06, 0.0, 0.0, -0.00283171, 90.0
1713335798.1382844, -3.2, -5.831854e-08, 2.869087e-08, 3.600959e-08, 199.8382, 0, 0, 0, +6.000517E+00, +3.562278E-06, 0.0, 0.0, -0.00283195, 0.0
1713335804.6038861, 3.2, 8.791312e-08, 2.869087e-08, 1.094714e-07, 18.07434, 0, 0, 0, +6.000517E+00, +3.562278E-06, 0.0, 0.0, -0.00283195, 0.0
1713335811.0791318, -3.2, 5.13552e-08, 6.523243e-08, 1.400168e-07, 51.78788, 0, 0, 0, +6.000517E+00, +3.562278E-06, 0.0, 0.0, -0.00283171, 0.0
1713335817.5613081, 3.2, 1.24471e-07, -7.850687e-09, 1.977428e-07, 22.05275, 0, 0, 0, +6.000517E+00, +3.562278E-06, 0.0, 0.0, -0.00283171, 90.0
1713335824.0265622, -3.2, -2.176063e-08, 6.523243e-08, 3.600959e-08, 77.21934, 0, 0, 0, +6.000517E+00, +3.562278E-06, 0.0, 0.0, -0.00283195, 0.0
1713335830.4819562, 3.2, 5.13552e-08, 2.869087e-08, 5.882621e-08, 62.71762, 0, 0, 0, +6.000517E+00, +3.562278E-06, 0.0, -2.3842e-07, -0.00283171, -90.0
1713335836.9507394, -3.2, -1.679923e-07, 1.383155e-07, 1.90804e-07, 153.6042, 0, 0, 0, +6.000517E+00, +3.562278E-06, 0.0, 0.0, -0.00283171, 45.0
1713335843.4294093, 3.2, -2.176063e-08, 2.869087e-08, 1.151382e-07, 145.4895, 0, 0, 0, +6.000517E+00, +3.562278E-06, 0.0, 0.0, -0.00283195, 0.0
1713335849.908173, -3.2, -2.411081e-07, 2.869087e-08, 1.964163e-07, 162.3122, 0, 0, 0, +6.000517E+00, +3.562278E-06, 0.0, 0.0, -0.00283195, 0.0
1713335872.5201607, 3.2, 1.479729e-08, -4.439224e-08, 6.688968e-08, 332.0518, 0, 0, 0, +6.500636E+00, +4.999189E-06, -4.76841e-07, 0.0, -0.00283171, 180.0
1713335879.0092592, -3.2, -1.679923e-07, 6.523243e-08, 1.662316e-07, 142.2482, 0, 0, 0, +6.500636E+00, +4.999189E-06, 0.0, -2.3842e-07, -0.00283171, -90.0
1713335885.487942, 3.2, 1.479729e-08, 2.869087e-08, 5.882621e-08, 77.21934, 0, 0, 0, +6.500636E+00, +4.999189E-06, 0.0, 0.0, -0.00283195, 0.0
1713335891.9233866, -3.2, -5.831854e-08, 2.869087e-08, 8.750041e-08, 199.8382, 0, 0, 0, +6.500636E+00, +4.999189E-06, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335898.3988776, 3.2, 8.791312e-08, 6.523243e-08, 9.247638e-08, 351.3085, 0, 0, 0, +6.500636E+00, +4.999189E-06, 0.0, 0.0, -0.00283195, 0.0
1713335904.858054, -3.2, -9.487647e-08, -7.850687e-09, 8.750041e-08, 131.7971, 0, 0, 0, +6.500636E+00, +4.999189E-06, 0.0, -2.3842e-07, -0.00283171, -90.0
1713335911.3362544, 3.2, 1.61029e-07, 1.01774e-07, 1.094714e-07, 39.27121, 0, 0, 0, +6.500636E+00, +4.999189E-06, 0.0, 0.0, -0.00283195, 0.0
1713335917.8057263, -3.2, 1.479729e-08, 2.869087e-08, 9.247638e-08, 29.191, 0, 0, 0, +6.500636E+00, +4.999189E-06, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335924.300465, 3.2, 1.24471e-07, 6.523243e-08, 1.607824e-07, 15.56777, 0, 0, 0, +6.500636E+00, +4.999189E-06, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335930.7860203, -3.2, 5.13552e-08, 6.523243e-08, 9.247638e-08, 49.1793, 0, 0, 0, +6.500636E+00, +4.999189E-06, -2.3842e-07, 0.0, -0.00283171, 180.0
1713335953.4250126, 3.2, -2.176063e-08, 2.869087e-08, 9.911967e-08, 153.8043, 0, 0, 0, +7.000510E+00, +9.425370E-06, 0.0, 0.0, -0.00283171, 90.0
1713335959.9101293, -3.2, -1.679923e-07, -7.850687e-09, 1.345294e-07, 183.4183, 0, 0, 0, +7.000510E+00, +9.425370E-06, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
