t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1713411929.9589612, 3.2, 5.414054e-08, 3.497142e-08, 3.721517e-08, 22.05275, 0, 0, 0, +2.275682E-05, -6.145128E-10, 0.0, 0.0, -0.00283171, 0.0
1713411936.437896, -3.2, -5.553321e-08, 2.766311e-08, 5.382037e-08, 145.9337, 0, 0, 0, +2.275682E-05, -6.145128E-10, 0.0, 0.0, -0.00283195, 0.0
1713411942.9139678, 3.2, 1.758262e-08, 4.227973e-08, 2.689733e-08, 358.3388, 0, 0, 0, +2.275682E-05, -6.145128E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713411949.385916, -3.2, -4.822163e-08, 2.03548e-08, 4.569408e-08, 153.5473, 0, 0, 0, +2.275682E-05, -6.145128E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713411955.891344, 3.2, 3.951737e-08, 4.958804e-08, 9.562424e-08, 67.9064, 0, 0, 0, +2.275682E-05, -6.145128E-10, 0.0, 0.0, -0.00283195, 0.0
1713411962.366707, -3.2, -4.091004e-08, 2.03548e-08, 3.928326e-08, 142.2482, 0, 0, 0, +2.275682E-05, -6.145128E-10, 2.3842e-07, 0.0, -0.00283171, 0.0
1713411968.8553567, 3.2, 8.338687e-08, 1.304649e-08, 5.106142e-08, 20.60436, 0, 0, 0, +2.275682E-05, -6.145128E-10, 0.0, 0.0, -0.00283171, 0.0
1713411975.3142595, -3.2, -3.359846e-08, 2.766311e-08, 4.849595e-08, 140.5338, 0, 0, 0, +2.275682E-05, -6.145128E-10, 0.0, 0.0, -0.00283171, 45.0
1713411981.7929583, 3.2, 6.87637e-08, 2.766311e-08, 5.438932e-08, 23.49278, 0, 0, 0, +2.275682E-05, -6.145128E-10, 0.0, 0.0, -0.00283195, 0.0
1713411988.2586014, -3.2, -5.553321e-08, 2.03548e-08, 3.324632e-08, 140.5338, 0, 0, 0, +2.275682E-05, -6.145128E-10, 0.0, 0.0, -0.00283195, 0.0
1713412010.8642201, 3.2, 5.220818e-07, 3.497142e-08, 4.907623e-07, 3.942294, 0, 0, 0, +5.000044E-01, +3.663072E-10, 0.0, 0.0, -0.00283171, 45.0
1713412017.3427517, -3.2, 4.48966e-07, 1.304649e-08, 4.425199e-07, 2.638758, 0, 0, 0, +5.000044E-01, +3.663072E-10, 0.0, 0.0, -0.00283171, 0.0
1713412023.8081605, 3.2, 5.440166e-07, 1.304649e-08, 5.224784e-07, 2.201896, 0, 0, 0, +5.000044E-01, +3.663072E-10, 0.0, 0.0, -0.00283195, 0.0
1713412030.2837713, -3.2, 4.48966e-07, 2.03548e-08, 4.494272e-07, 1.664487, 0, 0, 0, +5.000044E-01, +3.663072E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713412036.7551365, 3.2, 5.951977e-07, 3.497142e-08, 5.378432e-07, 2.872429, 0, 0, 0, +5.000044E-01, +3.663072E-10, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713412043.2510548, -3.2, 4.416544e-07, 2.766311e-08, 4.421232e-07, 3.52583, 0, 0, 0, +5.000044E-01, +3.663072E-10, 0.0, 0.0, -0.00283171, 45.0
1713412049.7164886, 3.2, 5.293934e-07, -3.811169e-08, 4.880496e-07, 2.365051, 0, 0, 0, +5.000044E-01, +3.663072E-10, 0.0, 0.0, -0.00283171, 0.0
1713412056.1952667, -3.2, 4.416544e-07, 1.304649e-08, 4.571154e-07, 3.52583, 0, 0, 0, +5.000044E-01, +3.663072E-10, 0.0, 0.0, -0.00283171, 0.0
1713412062.690831, 3.2, 5.220818e-07, -1.618676e-08, 5.805767e-07, 5.67257, 0, 0, 0, +5.000044E-01, +3.663072E-10, 0.0, 0.0, -0.00283195, 0.0
1713412069.1626728, -3.2, 4.709008e-07, 2.03548e-08, 4.494272e-07, 2.554303, 0, 0, 0, +5.000044E-01, +3.663072E-10, 0.0, 0.0, -0.00283195, 0.0
1713412091.7950017, 3.2, -3.553081e-07, 3.497142e-08, 3.436993e-07, 185.7835, 0, 0, 0, +1.000002E+00, +1.106895E-09, 0.0, -2.3842e-07, -0.00283171, -90.0
1713412098.263837, -3.2, -3.91866e-07, 2.766311e-08, 4.143011e-07, 176.3056, 0, 0, 0, +1.000002E+00, +1.106895E-09, 0.0, 0.0, -0.00283195, 0.0
1713412104.7491338, 3.2, -3.406849e-07, 2.03548e-08, 3.266965e-07, 172.7721, 0, 0, 0, +1.000002E+00, +1.106895E-09, 0.0, -2.3842e-07, -0.00283171, -90.0
1713412111.2376971, -3.2, -4.064892e-07, 2.766311e-08, 4.21604e-07, 178.2557, 0, 0, 0, +1.000002E+00, +1.106895E-09, 0.0, 0.0, -0.00283195, 0.0
1713412117.7033057, 3.2, -3.333734e-07, 4.227973e-08, 3.345191e-07, 177.8069, 0, 0, 0, +1.000002E+00, +1.106895E-09, 0.0, 0.0, -0.00283171, 90.0
1713412124.1730552, -3.2, -4.284239e-07, 2.03548e-08, 4.2202e-07, 176.2416, 0, 0, 0, +1.000002E+00, +1.106895E-09, 0.0, 0.0, -0.00283195, 0.0
1713412130.6407444, 3.2, -4.211124e-07, 3.497142e-08, 3.275136e-07, 190.9526, 0, 0, 0, +1.000002E+00, +1.106895E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713412137.1261137, -3.2, -4.211124e-07, 2.766311e-08, 4.066985e-07, 177.1839, 0, 0, 0, +1.000002E+00, +1.106895E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713412143.6156178, 3.2, -3.187502e-07, 6.420466e-08, 2.902186e-07, 181.7133, 0, 0, 0, +1.000002E+00, +1.106895E-09, 0.0, 0.0, -0.00283171, 45.0
1713412150.1300788, -3.2, -4.064892e-07, 2.03548e-08, 3.923943e-07, 177.1333, 0, 0, 0, +1.000002E+00, +1.106895E-09, 0.0, 0.0, -0.00283171, 45.0
1713412172.7559543, 3.2, 4.416544e-07, -6.003663e-08, 5.207698e-07, 358.5151, 0, 0, 0, +1.499965E+00, +1.712628E-09, 0.0, 0.0, -0.00283171, 0.0
1713412179.2341318, -3.2, 3.100459e-07, 2.03548e-08, 2.888293e-07, 4.146043, 0, 0, 0, +1.499965E+00, +1.712628E-09, 0.0, 0.0, -0.00283195, 0.0
1713412185.6931043, 3.2, 3.246691e-07, 6.420466e-08, 3.338176e-07, 3.433169, 0, 0, 0, +1.499965E+00, +1.712628E-09, 0.0, 0.0, -0.00283171, 0.0
1713412192.188805, -3.2, 2.588649e-07, 1.304649e-08, 2.66496e-07, 4.256484, 0, 0, 0, +1.499965E+00, +1.712628E-09, 0.0, 0.0, -0.00283195, 0.0
1713412198.6774542, 3.2, 3.61227e-07, -8.878449e-09, 3.320303e-07, 7.515945, 0, 0, 0, +1.499965E+00, +1.712628E-09, 0.0, -2.3842e-07, -0.00283171, -90.0
1713412205.1328857, -3.2, 2.881112e-07, 5.738173e-09, 2.669536e-07, 4.256484, 0, 0, 0, +1.499965E+00, +1.712628E-09, 0.0, 0.0, -0.00283195, 0.0
1713412211.6185987, 3.2, 3.539155e-07, 4.227973e-08, 3.564319e-07, 5.643243, 0, 0, 0, +1.499965E+00, +1.712628E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713412218.110142, -3.2, 2.807996e-07, 1.304649e-08, 2.742445e-07, 4.256484, 0, 0, 0, +1.499965E+00, +1.712628E-09, 0.0, 0.0, -0.00283171, 45.0
1713412224.5758948, 3.2, 2.807996e-07, 1.153628e-07, 3.820609e-07, 3.433169, 0, 0, 0, +1.499965E+00, +1.712628E-09, 0.0, 0.0, -0.00283171, 90.0
1713412231.0649898, -3.2, 2.954228e-07, 2.766311e-08, 2.742445e-07, 1.201972, 0, 0, 0, +1.499965E+00, +1.712628E-09, -2.3842e-07, 0.0, -0.00283171, 135.0
1713412253.7501817, 3.2, -5.161629e-07, -8.196156e-08, 4.709366e-07, 181.6556, 0, 0, 0, +1.999974E+00, +2.272256E-09, 0.0, 0.0, -0.00283171, 45.0
1713412260.2459655, -3.2, -6.185251e-07, 2.03548e-08, 6.115524e-07, 178.0695, 0, 0, 0, +1.999974E+00, +2.272256E-09, 0.0, 0.0, -0.00283171, 90.0
1713412266.714422, 3.2, -4.942282e-07, 4.958804e-08, 5.24552e-07, 175.1297, 0, 0, 0, +1.999974E+00, +2.272256E-09, 0.0, 2.3842e-07, -0.00283171, 63.438
1713412273.1933749, -3.2, -5.892788e-07, 5.738173e-09, 6.040428e-07, 178.1151, 0, 0, 0, +1.999974E+00, +2.272256E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713412279.668436, 3.2, -5.746556e-07, 1.304649e-08, 5.015726e-07, 178.0931, 0, 0, 0, +1.999974E+00, +2.272256E-09, 0.0, 0.0, -0.00283171, 90.0
1713412286.1472933, -3.2, -6.258367e-07, 2.03548e-08, 5.969375e-07, 178.7472, 0, 0, 0, +1.999974E+00, +2.272256E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713412292.6325638, 3.2, -5.234745e-07, 1.304649e-08, 5.015726e-07, 181.2292, 0, 0, 0, +1.999974E+00, +2.272256E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713412299.1149302, -3.2, -5.67344e-07, 1.304649e-08, 5.82323e-07, 177.9714, 0, 0, 0, +1.999974E+00, +2.272256E-09, 0.0, 0.0, -0.00283195, 0.0
1713412305.5801034, 3.2, -4.869166e-07, 2.766311e-08, 4.944004e-07, 177.6759, 0, 0, 0, +1.999974E+00, +2.272256E-09, 0.0, 0.0, -0.00283195, 0.0
1713412312.0654569, -3.2, -5.965903e-07, 1.304649e-08, 5.894231e-07, 178.7317, 0, 0, 0, +1.999974E+00, +2.272256E-09, 0.0, 0.0, -0.00283195, 0.0
1713412334.721254, 3.2, 5.805745e-07, -1.570137e-09, 6.098228e-07, 358.698, 0, 0, 0, +2.500023E+00, +2.676765E-09, 0.0, -2.3842e-07, -0.00283171, -45.0
1713412341.2098787, -3.2, 5.586398e-07, 2.03548e-08, 5.374174e-07, 2.171929, 0, 0, 0, +2.500023E+00, +2.676765E-09, 0.0, 0.0, -0.00283195, 0.0
1713412347.6953166, 3.2, 6.610019e-07, 2.03548e-08, 6.469704e-07, 359.8654, 0, 0, 0, +2.500023E+00, +2.676765E-09, 0.0, 0.0, -0.00283195, 0.0
1713412354.1606886, -3.2, 5.36705e-07, 2.03548e-08, 5.517038e-07, 2.059791, 0, 0, 0, +2.500023E+00, +2.676765E-09, 0.0, 0.0, -0.00283195, 0.0
1713412360.6231081, 3.2, 6.610019e-07, -8.878449e-09, 7.343999e-07, 2.931408, 0, 0, 0, +2.500023E+00, +2.676765E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713412367.0822046, -3.2, 5.732629e-07, 1.304649e-08, 5.955456e-07, 1.958659, 0, 0, 0, +2.500023E+00, +2.676765E-09, 0.0, -2.3842e-07, -0.00283171, -90.0
1713412373.5768235, 3.2, 6.463787e-07, 1.304649e-08, 6.393913e-07, 359.2552, 0, 0, 0, +2.500023E+00, +2.676765E-09, -2.3842e-07, -4.76841e-07, -0.00283171, -116.562
1713412380.0625482, -3.2, 5.659513e-07, 1.304649e-08, 5.736242e-07, 0.5734927, 0, 0, 0, +2.500023E+00, +2.676765E-09, 0.0, -2.3842e-07, -0.00283171, -45.0
1713412386.5213876, 3.2, 6.463787e-07, 2.766311e-08, 6.975834e-07, 2.319561, 0, 0, 0, +2.500023E+00, +2.676765E-09, 0.0, -2.3842e-07, -0.00283171, -90.0
1713412392.999988, -3.2, 5.951977e-07, 3.497142e-08, 6.108228e-07, 3.282148, 0, 0, 0, +2.500023E+00, +2.676765E-09, 0.0, 0.0, -0.00283171, 90.0
1713412415.6840823, 3.2, -3.359846e-08, -1.570137e-09, 5.382037e-08, 92.47356, 0, 0, 0, +3.000027E+00, +3.018573E-09, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713412422.1443262, -3.2, -1.432722e-07, 1.304649e-08, 1.531036e-07, 169.0717, 0, 0, 0, +3.000027E+00, +3.018573E-09, 0.0, 0.0, -0.00283195, 0.0
1713412428.599506, 3.2, 1.758262e-08, 2.766311e-08, 2.690588e-08, 198.6625, 0, 0, 0, +3.000027E+00, +3.018573E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713412435.075438, -3.2, -1.505838e-07, 2.03548e-08, 1.67507e-07, 170.0627, 0, 0, 0, +3.000027E+00, +3.018573E-09, 0.0, 0.0, -0.00283195, 0.0
1713412441.5604823, 3.2, -2.628688e-08, 2.766311e-08, 6.204179e-08, 158.4803, 0, 0, 0, +3.000027E+00, +3.018573E-09, 0.0, 0.0, -0.00283195, 0.0
1713412448.0420728, -3.2, -1.944533e-07, 5.738173e-09, 1.948905e-07, 176.0121, 0, 0, 0, +3.000027E+00, +3.018573E-09, 0.0, 0.0, -0.00283195, 0.0
1713412454.5379379, 3.2, -2.628688e-08, 3.497142e-08, 8.005274e-08, 97.7121, 0, 0, 0, +3.000027E+00, +3.018573E-09, 0.0, 0.0, -0.00283195, 0.0
1713412461.006655, -3.2, -9.940271e-08, 5.738173e-09, 9.43138e-08, 167.5363, 0, 0, 0, +3.000027E+00, +3.018573E-09, 0.0, -2.3842e-07, -0.00283171, -45.0
1713412467.5121775, 3.2, 2.959457e-09, 1.304649e-08, 4.292694e-08, 63.22446, 0, 0, 0, +3.000027E+00, +3.018573E-09, 0.0, 0.0, -0.00283171, 90.0
1713412473.9912508, -3.2, -9.209113e-08, 5.738173e-09, 9.95682e-08, 177.1191, 0, 0, 0, +3.000027E+00, +3.018573E-09, 0.0, 0.0, -0.00283195, 0.0
1713412496.6363525, 3.2, 3.100459e-07, 3.497142e-08, 2.936754e-07, 14.28813, 0, 0, 0, +3.500110E+00, +3.274704E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713412503.1354954, -3.2, 1.565027e-07, 1.304649e-08, 1.570455e-07, 2.006166, 0, 0, 0, +3.500110E+00, +3.274704E-09, 0.0, 0.0, -0.00283171, 45.0
1713412509.6041884, 3.2, 2.515533e-07, 1.304649e-08, 2.735482e-07, 2.660157, 0, 0, 0, +3.500110E+00, +3.274704E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713412516.0791395, -3.2, 1.711259e-07, 2.03548e-08, 1.862067e-07, 4.181749, 0, 0, 0, +3.500110E+00, +3.274704E-09, 0.0, -2.3842e-07, -0.00283171, -90.0
1713412522.5748324, 3.2, 2.881112e-07, 1.304649e-08, 2.881683e-07, 1.140982, 0, 0, 0, +3.500110E+00, +3.274704E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713412529.0435812, -3.2, 1.711259e-07, -1.570137e-09, 1.857557e-07, 359.5157, 0, 0, 0, +3.500110E+00, +3.274704E-09, 0.0, 0.0, -0.00283195, 0.0
1713412535.512097, 3.2, 3.466039e-07, -8.878449e-09, 3.173614e-07, 356.6128, 0, 0, 0, +3.500110E+00, +3.274704E-09, 0.0, 0.0, -0.00283171, 90.0
1713412541.9976108, -3.2, 2.003722e-07, 5.738173e-09, 1.785297e-07, 4.181749, 0, 0, 0, +3.500110E+00, +3.274704E-09, 0.0, 0.0, -0.00283195, 0.0
1713412548.4670331, 3.2, 3.246691e-07, 2.03548e-08, 3.030154e-07, 1.085882, 0, 0, 0, +3.500110E+00, +3.274704E-09, 0.0, 0.0, -0.00283171, 45.0
1713412554.952079, -3.2, 2.22307e-07, 1.304649e-08, 2.077631e-07, 3.725341, 0, 0, 0, +3.500110E+00, +3.274704E-09, -2.3842e-07, 2.3842e-07, -0.00283171, 116.562
1713412577.5976996, 3.2, 9.801004e-08, -1.570137e-09, 9.163199e-08, 3.936538, 0, 0, 0, +4.000131E+00, +3.427711E-09, 0.0, 0.0, -0.00283195, 0.0
1713412584.0759814, -3.2, -9.209113e-08, -8.878449e-09, 7.071593e-08, 181.2821, 0, 0, 0, +4.000131E+00, +3.427711E-09, 0.0, 0.0, -0.00283195, 0.0
1713412590.5712652, 3.2, 5.414054e-08, 5.738173e-09, 3.224404e-08, 350.687, 0, 0, 0, +4.000131E+00, +3.427711E-09, 0.0, 0.0, -0.00283171, 0.0
1713412597.0637841, -3.2, -3.359846e-08, -1.570137e-09, 7.135914e-08, 188.0413, 0, 0, 0, +4.000131E+00, +3.427711E-09, 0.0, 0.0, -0.00283171, 0.0
1713412603.5294318, 3.2, 1.758262e-08, -8.878449e-09, 5.416331e-08, 15.56777, 0, 0, 0, +4.000131E+00, +3.427711E-09, 0.0, -2.3842e-07, -0.00283171, -45.0
1713412610.0345435, -3.2, -7.015637e-08, 5.738173e-09, 5.55554e-08, 181.4312, 0, 0, 0, +4.000131E+00, +3.427711E-09, 0.0, 0.0, -0.00283171, 0.0
1713412616.493131, 3.2, 1.758262e-08, -1.570137e-09, 7.60915e-08, 13.54851, 0, 0, 0, +4.000131E+00, +3.427711E-09, 0.0, 0.0, -0.00283195, 0.0
1713412622.9618998, -3.2, -1.897529e-08, -1.570137e-09, 2.302765e-08, 163.1745, 0, 0, 0, +4.000131E+00, +3.427711E-09, 0.0, 0.0, -0.00283195, 0.0
1713412629.4310074, 3.2, 1.272564e-07, 5.738173e-09, 1.206522e-07, 2.91645, 0, 0, 0, +4.000131E+00, +3.427711E-09, 0.0, 0.0, -0.00283171, 0.0
1713412635.8967862, -3.2, 1.758262e-08, -8.878449e-09, 4.626697e-09, 332.0518, 0, 0, 0, +4.000131E+00, +3.427711E-09, 0.0, 0.0, -0.00283195, 0.0
1713412658.5619254, 3.2, 5.414054e-08, -1.618676e-08, 9.802261e-08, 312.3804, 0, 0, 0, +4.500074E+00, +3.624913E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713412665.0504801, -3.2, -2.628688e-08, 5.738173e-09, 1.904015e-08, 29.191, 0, 0, 0, +4.500074E+00, +3.624913E-09, 0.0, 0.0, -0.00283171, 90.0
1713412671.5359104, 3.2, 9.069846e-08, 1.304649e-08, 7.718588e-08, 4.313512, 0, 0, 0, +4.500074E+00, +3.624913E-09, 0.0, -2.3842e-07, -0.00283171, -90.0
1713412678.0219018, -3.2, -3.359846e-08, 5.738173e-09, 1.29988e-08, 153.8043, 0, 0, 0, +4.500074E+00, +3.624913E-09, 0.0, 0.0, -0.00283195, 0.0
1713412684.493277, 3.2, 1.34568e-07, 2.766311e-08, 1.433322e-07, 2.5818, 0, 0, 0, +4.500074E+00, +3.624913E-09, 0.0, 0.0, -0.00283195, 0.0
1713412690.948701, -3.2, 2.489421e-08, -1.570137e-09, 5.416331e-08, 358.0797, 0, 0, 0, +4.500074E+00, +3.624913E-09, 0.0, 0.0, -0.00283171, 90.0
1713412697.4142845, 3.2, 1.34568e-07, -1.570137e-09, 1.20082e-07, 2.5818, 0, 0, 0, +4.500074E+00, +3.624913E-09, 0.0, 0.0, -0.00283195, 0.0
1713412703.9129465, -3.2, 4.682895e-08, -8.878449e-09, 6.209018e-08, 358.3388, 0, 0, 0, +4.500074E+00, +3.624913E-09, 0.0, 0.0, -0.00283171, 0.0
1713412710.376797, 3.2, 1.053216e-07, -1.570137e-09, 7.8619e-08, 11.73245, 0, 0, 0, +4.500074E+00, +3.624913E-09, 0.0, 0.0, -0.00283195, 0.0
1713412716.8370228, -3.2, -1.897529e-08, 5.738173e-09, 1.660437e-08, 29.191, 0, 0, 0, +4.500074E+00, +3.624913E-09, 0.0, 0.0, -0.00283171, 90.0
1713412739.489586, 3.2, 2.661765e-07, -8.878449e-09, 2.517099e-07, 1.306745, 0, 0, 0, +5.000154E+00, +3.697367E-09, -2.3842e-07, 0.0, -0.00283171, 135.0
1713412745.9713633, -3.2, 1.34568e-07, -1.570137e-09, 1.639147e-07, 359.397, 0, 0, 0, +5.000154E+00, +3.697367E-09, 0.0, 0.0, -0.00283171, 0.0
