t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1713554084.545242, 3.2, -1.26473e-06, 4.30648e-07, 1.289855e-06, 162.6923, 0, 0, 0, +7.000132E+00, +2.743408E-10, 0.0, 0.0, -0.00283195, 0.0
1713554091.0302193, -3.2, -1.118498e-06, 3.941064e-07, 1.232726e-06, 159.5527, 0, 0, 0, +7.000132E+00, +2.743408E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713554113.6861036, 3.2, -1.301288e-06, 4.671896e-07, 1.324712e-06, 161.6885, 0, 0, 0, +7.999891E+00, +2.626255E-10, 0.0, 0.0, -0.00283171, 0.0
1713554120.1845975, -3.2, -1.118498e-06, 3.941064e-07, 1.22044e-06, 159.5527, 0, 0, 0, +7.999891E+00, +2.626255E-10, 0.0, 0.0, -0.00283171, 45.0
1713554126.6734922, 3.2, -1.26473e-06, 4.671896e-07, 1.370696e-06, 159.7258, 0, 0, 0, +7.999891E+00, +2.626255E-10, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713554133.1829376, -3.2, -1.155056e-06, 3.575649e-07, 1.22044e-06, 161.1603, 0, 0, 0, +7.999891E+00, +2.626255E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713554155.7978516, 3.2, -1.301288e-06, 4.30648e-07, 1.382612e-06, 161.196, 0, 0, 0, +8.999914E+00, +3.082802E-10, 0.0, 0.0, -0.00283171, 45.0
1713554162.27313, -3.2, -1.118498e-06, 4.30648e-07, 1.267044e-06, 162.7993, 0, 0, 0, +8.999914E+00, +3.082802E-10, -2.3842e-07, -4.76841e-07, -0.00283171, -116.562
1713554168.7287812, 3.2, -1.26473e-06, 4.30648e-07, 1.336039e-06, 161.6885, 0, 0, 0, +8.999914E+00, +3.082802E-10, 0.0, -2.3842e-07, -0.00283171, -45.0
1713554175.197285, -3.2, -1.155056e-06, 4.30648e-07, 1.1859e-06, 162.7993, 0, 0, 0, +8.999914E+00, +3.082802E-10, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713554197.8334262, 3.2, -1.301288e-06, 4.671896e-07, 1.370696e-06, 159.7258, 0, 0, 0, +9.999951E+00, +3.413148E-10, 0.0, 0.0, -0.00283195, 0.0
1713554204.3018212, -3.2, -1.155056e-06, 4.671896e-07, 1.1859e-06, 158.9421, 0, 0, 0, +9.999951E+00, +3.413148E-10, 0.0, 0.0, -0.00283171, 90.0
1713554210.7775326, 3.2, -1.337846e-06, 4.30648e-07, 1.348261e-06, 161.196, 0, 0, 0, +9.999951E+00, +3.413148E-10, 0.0, 0.0, -0.00283195, 0.0
1713554217.255661, -3.2, -1.155056e-06, 3.575649e-07, 1.22044e-06, 159.5527, 0, 0, 0, +9.999951E+00, +3.413148E-10, 0.0, 0.0, -0.00283171, 90.0
1713554239.8883827, 3.2, -1.26473e-06, 3.941064e-07, 1.336039e-06, 160.2508, 0, 0, 0, +1.099998E+01, +4.439872E-10, 0.0, 0.0, -0.00283171, 90.0
1713554246.3573217, -3.2, -1.118498e-06, 3.941064e-07, 1.1859e-06, 158.9421, 0, 0, 0, +1.099998E+01, +4.439872E-10, 0.0, 0.0, -0.00283171, 0.0
1713554252.8356295, 3.2, -1.301288e-06, 4.30648e-07, 1.336039e-06, 159.7258, 0, 0, 0, +1.099998E+01, +4.439872E-10, 0.0, 0.0, -0.00283171, 90.0
1713554259.3211546, -3.2, -1.191614e-06, 3.941064e-07, 1.232726e-06, 161.6992, 0, 0, 0, +1.099998E+01, +4.439872E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713554281.9300091, 3.2, -1.26473e-06, 4.30648e-07, 1.348261e-06, 161.6885, 0, 0, 0, +1.200008E+01, +4.526862E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713554288.4155622, -3.2, -1.118498e-06, 3.941064e-07, 1.22044e-06, 159.5527, 0, 0, 0, +1.200008E+01, +4.526862E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713554294.9142814, 3.2, -1.301288e-06, 4.30648e-07, 1.382612e-06, 160.2508, 0, 0, 0, +1.200008E+01, +4.526862E-10, 0.0, 0.0, -0.00283195, 0.0
1713554301.3899784, -3.2, -1.155056e-06, 3.575649e-07, 1.22044e-06, 160.5899, 0, 0, 0, +1.200008E+01, +4.526862E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713554324.025809, 3.2, -1.301288e-06, 4.671896e-07, 1.370696e-06, 160.2508, 0, 0, 0, +1.299974E+01, +5.661688E-10, 0.0, 0.0, -0.00283195, 0.0
1713554330.5140169, -3.2, -1.118498e-06, 3.941064e-07, 1.209135e-06, 162.7993, 0, 0, 0, +1.299974E+01, +5.661688E-10, 0.0, 0.0, -0.00283171, 90.0
1713554336.9802406, 3.2, -1.301288e-06, 4.671896e-07, 1.382612e-06, 159.7258, 0, 0, 0, +1.299974E+01, +5.661688E-10, 0.0, 0.0, -0.00283195, 0.0
1713554343.481281, -3.2, -1.155056e-06, 3.941064e-07, 1.22044e-06, 161.1603, 0, 0, 0, +1.299974E+01, +5.661688E-10, -4.76841e-07, 0.0, -0.00283171, 153.438
1713554366.144239, 3.2, -1.301288e-06, 4.30648e-07, 1.382612e-06, 160.7502, 0, 0, 0, +1.399971E+01, +5.939244E-10, 0.0, 0.0, -0.00283195, 0.0
1713554372.6132302, -3.2, -1.118498e-06, 3.941064e-07, 1.22044e-06, 164.4678, 0, 0, 0, +1.399971E+01, +5.939244E-10, 0.0, 0.0, -0.00283195, 0.0
1713554379.081635, 3.2, -1.26473e-06, 4.671896e-07, 1.370696e-06, 160.2508, 0, 0, 0, +1.399971E+01, +5.939244E-10, 0.0, 0.0, -0.00283195, 0.0
1713554385.5667698, -3.2, -1.155056e-06, 4.30648e-07, 1.255095e-06, 159.5527, 0, 0, 0, +1.399971E+01, +5.939244E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713554408.2123551, 3.2, -1.301288e-06, 4.671896e-07, 1.40545e-06, 161.6885, 0, 0, 0, +1.499979E+01, +6.378698E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713554414.6777027, -3.2, -1.155056e-06, 3.941064e-07, 1.22044e-06, 159.5527, 0, 0, 0, +1.499979E+01, +6.378698E-10, 0.0, 0.0, -0.00283195, 0.0
1713554421.1463437, 3.2, -1.374403e-06, 4.671896e-07, 1.40545e-06, 161.6885, 0, 0, 0, +1.499979E+01, +6.378698E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713554427.611949, -3.2, -1.118498e-06, 3.941064e-07, 1.22044e-06, 161.1603, 0, 0, 0, +1.499979E+01, +6.378698E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713554450.317501, 3.2, -1.337846e-06, 4.671896e-07, 1.370696e-06, 163.5859, 0, 0, 0, +1.599979E+01, +6.903624E-10, 0.0, -2.3842e-07, -0.00283171, -45.0
1713554456.8194964, -3.2, -1.228172e-06, 4.30648e-07, 1.267044e-06, 161.1603, 0, 0, 0, +1.599979E+01, +6.903624E-10, 0.0, 0.0, -0.00283195, 0.0
1713554463.3056235, 3.2, -1.337846e-06, 4.30648e-07, 1.382612e-06, 161.6885, 0, 0, 0, +1.599979E+01, +6.903624E-10, 0.0, 0.0, -0.00283195, 0.0
1713554469.7903721, -3.2, -1.118498e-06, 3.941064e-07, 1.232726e-06, 159.5527, 0, 0, 0, +1.599979E+01, +6.903624E-10, 0.0, 0.0, -0.00283195, 0.0
1713554492.439272, 3.2, -1.26473e-06, 3.941064e-07, 1.336039e-06, 161.196, 0, 0, 0, +1.699985E+01, +7.878053E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713554498.9249482, -3.2, -1.155056e-06, 3.941064e-07, 1.279926e-06, 161.1603, 0, 0, 0, +1.699985E+01, +7.878053E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713554505.433516, 3.2, -1.374403e-06, 4.30648e-07, 1.382612e-06, 162.1568, 0, 0, 0, +1.699985E+01, +7.878053E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713554511.9020376, -3.2, -1.155056e-06, 3.575649e-07, 1.1859e-06, 160.1302, 0, 0, 0, +1.699985E+01, +7.878053E-10, 0.0, 0.0, -0.00283195, 0.0
1713554534.5452156, 3.2, -1.301288e-06, 4.30648e-07, 1.370696e-06, 160.2508, 0, 0, 0, +1.799989E+01, +8.203373E-10, 0.0, 0.0, -0.00283195, 0.0
1713554541.0131392, -3.2, -1.191614e-06, 3.941064e-07, 1.255095e-06, 161.1603, 0, 0, 0, +1.799989E+01, +8.203373E-10, 0.0, 0.0, -0.00283171, 90.0
1713554547.4718804, 3.2, -1.301288e-06, 4.671896e-07, 1.408987e-06, 160.2508, 0, 0, 0, +1.799989E+01, +8.203373E-10, 0.0, 0.0, -0.00283195, 0.0
1713554553.9472084, -3.2, -1.191614e-06, 3.941064e-07, 1.255095e-06, 162.7993, 0, 0, 0, +1.799989E+01, +8.203373E-10, 0.0, 0.0, -0.00283195, 0.0
1713554576.6161664, 3.2, -1.301288e-06, 4.671896e-07, 1.370696e-06, 159.7258, 0, 0, 0, +1.899970E+01, +9.612731E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713554583.1222456, -3.2, -1.191614e-06, 3.941064e-07, 1.232726e-06, 161.6992, 0, 0, 0, +1.899970E+01, +9.612731E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713554589.5971267, 3.2, -1.301288e-06, 4.30648e-07, 1.395383e-06, 161.6885, 0, 0, 0, +1.899970E+01, +9.612731E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713554596.0860949, -3.2, -1.155056e-06, 3.941064e-07, 1.1859e-06, 159.5527, 0, 0, 0, +1.899970E+01, +9.612731E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713554618.752236, 3.2, -1.301288e-06, 3.941064e-07, 1.370696e-06, 160.2508, 0, 0, 0, +1.999965E+01, +1.041723E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713554625.2464948, -3.2, -1.155056e-06, 4.30648e-07, 1.232726e-06, 161.1603, 0, 0, 0, +1.999965E+01, +1.041723E-09, 0.0, 0.0, -0.00283171, 0.0
1713554631.7288885, 3.2, -1.26473e-06, 4.30648e-07, 1.382612e-06, 161.6885, 0, 0, 0, +1.999965E+01, +1.041723E-09, 0.0, 0.0, -0.00283171, 0.0
1713554638.214292, -3.2, -1.118498e-06, 4.30648e-07, 1.267044e-06, 161.1603, 0, 0, 0, +1.999965E+01, +1.041723E-09, 0.0, 0.0, -0.00283171, 45.0
1713554660.8696356, 3.2, -1.26473e-06, 4.30648e-07, 1.382612e-06, 160.2508, 0, 0, 0, +2.099977E+01, +1.035488E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713554667.328443, -3.2, -1.228172e-06, 3.941064e-07, 1.22044e-06, 161.6992, 0, 0, 0, +2.099977E+01, +1.035488E-09, -2.3842e-07, 0.0, -0.00283171, 135.0
1713554673.8040621, 3.2, -1.301288e-06, 4.30648e-07, 1.382612e-06, 158.283, 0, 0, 0, +2.099977E+01, +1.035488E-09, -2.3842e-07, 0.0, -0.00283171, 135.0
1713554680.2595072, -3.2, -1.155056e-06, 4.30648e-07, 1.22044e-06, 161.6992, 0, 0, 0, +2.099977E+01, +1.035488E-09, 0.0, 0.0, -0.00283171, 90.0
1713554702.9284427, 3.2, -1.301288e-06, 4.30648e-07, 1.417073e-06, 160.2508, 0, 0, 0, +2.200361E+01, +1.191255E-09, -2.3842e-07, 0.0, -0.00283171, 135.0
1713554709.4041183, -3.2, -1.191614e-06, 3.575649e-07, 1.234099e-06, 160.5899, 0, 0, 0, +2.200361E+01, +1.191255E-09, 0.0, 0.0, -0.00283195, 0.0
1713554715.8926075, 3.2, -1.301288e-06, 4.30648e-07, 1.382612e-06, 162.1568, 0, 0, 0, +2.200361E+01, +1.191255E-09, -4.76841e-07, 0.0, -0.00283171, 180.0
1713554722.3913238, -3.2, -1.118498e-06, 3.941064e-07, 1.160418e-06, 151.8288, 0, 0, 0, +2.200361E+01, +1.191255E-09, 0.0, 0.0, -0.00283171, 90.0
1713554745.023374, 3.2, -1.301288e-06, 4.30648e-07, 1.359658e-06, 160.2508, 0, 0, 0, +2.300166E+01, +1.217554E-09, 0.0, -2.3842e-07, -0.00283171, -45.0
1713554751.5424771, -3.2, -1.301288e-06, 3.575649e-07, 1.198539e-06, 166.1638, 0, 0, 0, +2.300166E+01, +1.217554E-09, 0.0, 0.0, -0.00283171, 0.0
1713554758.0411832, 3.2, -1.301288e-06, 4.30648e-07, 1.417073e-06, 160.2508, 0, 0, 0, +2.300166E+01, +1.217554E-09, 0.0, 0.0, -0.00283195, 0.0
1713554764.5265079, -3.2, -1.191614e-06, 3.575649e-07, 1.289855e-06, 159.5527, 0, 0, 0, +2.300166E+01, +1.217554E-09, 0.0, 0.0, -0.00283195, 0.0
1713554787.1754916, 3.2, -1.337846e-06, 4.30648e-07, 1.370696e-06, 162.1568, 0, 0, 0, +2.400045E+01, +1.239225E-09, 0.0, 0.0, -0.00283195, 0.0
1713554793.6508157, -3.2, -1.191614e-06, 5.037311e-07, 1.163655e-06, 166.1638, 0, 0, 0, +2.400045E+01, +1.239225E-09, 0.0, 0.0, -0.00283195, 0.0
1713554800.1463687, 3.2, -1.374403e-06, 4.671896e-07, 1.417073e-06, 162.1568, 0, 0, 0, +2.400045E+01, +1.239225E-09, 0.0, 0.0, -0.00283171, 0.0
1713554806.607979, -3.2, -1.191614e-06, 4.30648e-07, 1.209135e-06, 161.1603, 0, 0, 0, +2.400045E+01, +1.239225E-09, 0.0, -2.3842e-07, -0.00283171, -45.0
1713554829.2306066, 3.2, -1.301288e-06, 4.30648e-07, 1.324712e-06, 161.6885, 0, 0, 0, +2.500230E+01, +1.429384E-09, 0.0, 0.0, -0.00283171, 90.0
1713554835.6859365, -3.2, -1.155056e-06, 3.941064e-07, 1.232726e-06, 161.1603, 0, 0, 0, +2.500230E+01, +1.429384E-09, 0.0, 0.0, -0.00283195, 0.0
1713554842.158077, 3.2, -1.26473e-06, 4.671896e-07, 1.370696e-06, 160.2508, 0, 0, 0, +2.500230E+01, +1.429384E-09, 0.0, 0.0, -0.00283195, 0.0
1713554848.623925, -3.2, -1.191614e-06, 5.037311e-07, 1.362665e-06, 161.196, 0, 0, 0, +2.500230E+01, +1.429384E-09, 0.0, 0.0, -0.00283195, 0.0
1713554871.2723231, 3.2, -1.26473e-06, 4.671896e-07, 1.370696e-06, 161.196, 0, 0, 0, +2.600088E+01, +1.467043E-09, 0.0, 0.0, -0.00283171, 0.0
1713554877.7479374, -3.2, -1.118498e-06, 3.575649e-07, 1.232726e-06, 158.9421, 0, 0, 0, +2.600088E+01, +1.467043E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713554884.2334895, 3.2, -1.301288e-06, 4.671896e-07, 1.40545e-06, 162.1568, 0, 0, 0, +2.600088E+01, +1.467043E-09, 0.0, 0.0, -0.00283171, 90.0
1713554890.698448, -3.2, -1.228172e-06, 3.941064e-07, 1.22044e-06, 157.978, 0, 0, 0, +2.600088E+01, +1.467043E-09, 0.0, 0.0, -0.00283171, 45.0
1713554913.3280044, 3.2, -1.301288e-06, 3.941064e-07, 1.417073e-06, 161.6885, 0, 0, 0, +2.700248E+01, +1.490727E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713554919.8332078, -3.2, -1.191614e-06, 3.941064e-07, 1.22044e-06, 161.1603, 0, 0, 0, +2.700248E+01, +1.490727E-09, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713554926.3017619, 3.2, -1.301288e-06, 4.30648e-07, 1.382612e-06, 160.2508, 0, 0, 0, +2.700248E+01, +1.490727E-09, 0.0, -2.3842e-07, -0.00283171, -90.0
1713554932.780516, -3.2, -1.191614e-06, 4.30648e-07, 1.22044e-06, 161.1603, 0, 0, 0, +2.700248E+01, +1.490727E-09, 0.0, 0.0, -0.00283195, 0.0
1713554955.4228477, 3.2, -1.301288e-06, 4.671896e-07, 1.382612e-06, 160.2508, 0, 0, 0, +2.800117E+01, +1.643728E-09, 0.0, 0.0, -0.00283195, 0.0
1713554961.9050822, -3.2, -1.191614e-06, 3.941064e-07, 1.244105e-06, 162.7993, 0, 0, 0, +2.800117E+01, +1.643728E-09, 0.0, 0.0, -0.00283195, 0.0
1713554968.3806043, 3.2, -1.301288e-06, 4.671896e-07, 1.394687e-06, 162.1568, 0, 0, 0, +2.800117E+01, +1.643728E-09, 0.0, 0.0, -0.00283171, 90.0
1713554974.866413, -3.2, -1.191614e-06, 3.941064e-07, 1.255095e-06, 161.6992, 0, 0, 0, +2.800117E+01, +1.643728E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713554997.545144, 3.2, -1.337846e-06, 4.671896e-07, 1.370696e-06, 160.2508, 0, 0, 0, +2.900015E+01, +1.792715E-09, 0.0, 0.0, -0.00283171, 0.0
1713555004.00006, -3.2, -1.155056e-06, 3.941064e-07, 1.22044e-06, 162.7993, 0, 0, 0, +2.900015E+01, +1.792715E-09, 0.0, -2.3842e-07, -0.00283171, -90.0
1713555010.4655197, 3.2, -1.337846e-06, 4.671896e-07, 1.382612e-06, 162.1568, 0, 0, 0, +2.900015E+01, +1.792715E-09, 0.0, 0.0, -0.00283195, 0.0
1713555016.954214, -3.2, -1.155056e-06, 3.575649e-07, 1.22044e-06, 161.1603, 0, 0, 0, +2.900015E+01, +1.792715E-09, 0.0, 0.0, -0.00283195, 0.0
1713555039.5697372, 3.2, -1.337846e-06, 4.671896e-07, 1.382612e-06, 162.1568, 0, 0, 0, +3.000146E+01, +1.781951E-09, 0.0, -4.76841e-07, -0.00283171, -90.0
1713555046.0458221, -3.2, -1.155056e-06, 3.575649e-07, 1.209135e-06, 159.9854, 0, 0, 0, +3.000146E+01, +1.781951E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713555052.526834, 3.2, -1.337846e-06, 3.941064e-07, 1.359658e-06, 162.1568, 0, 0, 0, +3.000146E+01, +1.781951E-09, -4.76841e-07, 0.0, -0.00283171, 180.0
1713555059.0130923, -3.2, -1.155056e-06, 4.30648e-07, 1.255095e-06, 162.7993, 0, 0, 0, +3.000146E+01, +1.781951E-09, 0.0, 0.0, -0.00283171, 90.0
1713555081.6655326, 3.2, -1.337846e-06, 4.30648e-07, 1.394687e-06, 161.6885, 0, 0, 0, +3.100036E+01, +1.851740E-09, 0.0, 0.0, -0.00283195, 0.0
1713555088.1272674, -3.2, -1.155056e-06, 4.30648e-07, 1.22044e-06, 161.1603, 0, 0, 0, +3.100036E+01, +1.851740E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713555094.6024497, 3.2, -1.301288e-06, 4.30648e-07, 1.361355e-06, 162.1568, 0, 0, 0, +3.100036E+01, +1.851740E-09, -2.3842e-07, 0.0, -0.00283171, 180.0
1713555101.0714962, -3.2, -1.155056e-06, 3.941064e-07, 1.232726e-06, 159.5527, 0, 0, 0, +3.100036E+01, +1.851740E-09, 0.0, 0.0, -0.00283171, 45.0
1713555123.7074404, 3.2, -1.301288e-06, 3.941064e-07, 1.359658e-06, 161.6885, 0, 0, 0, +3.200233E+01, +1.990264E-09, 0.0, -2.3842e-07, -0.00283171, -90.0
1713555130.20226, -3.2, -1.191614e-06, 3.575649e-07, 1.267044e-06, 162.7993, 0, 0, 0, +3.200233E+01, +1.990264E-09, 0.0, 0.0, -0.00283195, 0.0
1713555136.6777608, 3.2, -1.301288e-06, 4.671896e-07, 1.417073e-06, 162.1568, 0, 0, 0, +3.200233E+01, +1.990264E-09, 0.0, 0.0, -0.00283195, 0.0
1713555143.169664, -3.2, -1.155056e-06, 3.941064e-07, 1.174262e-06, 159.5527, 0, 0, 0, +3.200233E+01, +1.990264E-09, 0.0, 2.3842e-07, -0.00283171, 63.438
1713555165.8119757, 3.2, -1.301288e-06, 4.671896e-07, 1.40545e-06, 161.6885, 0, 0, 0, +3.300144E+01, +2.189627E-09, 0.0, 0.0, -0.00283195, 0.0
1713555172.3015795, -3.2, -1.118498e-06, 3.941064e-07, 1.174262e-06, 161.1603, 0, 0, 0, +3.300144E+01, +2.189627E-09, 0.0, 0.0, -0.00283171, 0.0
1713555178.7394462, 3.2, -1.337846e-06, 3.941064e-07, 1.348261e-06, 163.5859, 0, 0, 0, +3.300144E+01, +2.189627E-09, 0.0, 0.0, -0.00283195, 0.0
1713555185.2051454, -3.2, -1.118498e-06, 3.941064e-07, 1.22044e-06, 159.9854, 0, 0, 0, +3.300144E+01, +2.189627E-09, 0.0, 0.0, -0.00283171, 0.0
1713555207.853761, 3.2, -1.301288e-06, 4.30648e-07, 1.382612e-06, 160.7502, 0, 0, 0, +3.400044E+01, +2.193498E-09, 0.0, 0.0, -0.00283195, 0.0
1713555214.3099318, -3.2, -1.155056e-06, 3.941064e-07, 1.22044e-06, 161.6992, 0, 0, 0, +3.400044E+01, +2.193498E-09, 0.0, 0.0, -0.00283195, 0.0
1713555220.7948859, 3.2, -1.301288e-06, 4.30648e-07, 1.382612e-06, 160.2508, 0, 0, 0, +3.400044E+01, +2.193498E-09, 0.0, 0.0, -0.00283195, 0.0
1713555227.283549, -3.2, -1.191614e-06, 3.941064e-07, 1.232726e-06, 160.5899, 0, 0, 0, +3.400044E+01, +2.193498E-09, 0.0, 0.0, -0.00283171, 90.0
1713555249.9392734, 3.2, -1.301288e-06, 4.671896e-07, 1.348261e-06, 158.283, 0, 0, 0, +3.500224E+01, +2.366563E-09, 0.0, 0.0, -0.00283171, 90.0
1713555256.4346097, -3.2, -1.118498e-06, 3.575649e-07, 1.1859e-06, 161.1603, 0, 0, 0, +3.500224E+01, +2.366563E-09, 0.0, -2.3842e-07, -0.00283171, -90.0
