t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1712255997.3523536, 3.2, 7.607529e-06, -1.570137e-07, 6.90027e-06, 3.936538, 0, 0, 0, +4.219747E-05, -6.328159E-10, 0.0, 0.0, -0.00283195, 0.0
1712256003.7977855, -3.2, 7.607529e-06, -1.570137e-07, 8.340166e-06, 358.9213, 0, 0, 0, +4.219747E-05, -6.328159E-10, 0.0, 0.0, -0.00283195, 0.0
1712256010.254325, 3.2, 6.87637e-06, -1.570137e-07, 7.60915e-06, 358.692, 0, 0, 0, +4.219747E-05, -6.328159E-10, 0.0, 0.0, -0.00283171, 0.0
1712256016.7053497, -3.2, 6.87637e-06, -1.570137e-07, 7.60915e-06, 358.8176, 0, 0, 0, +4.219747E-05, -6.328159E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1712256023.1540687, 3.2, 7.607529e-06, -1.570137e-07, 7.60915e-06, 358.8176, 0, 0, 0, +4.219747E-05, -6.328159E-10, 0.0, 0.0, -0.00283171, 90.0
1712256029.599503, -3.2, 8.338688e-06, -1.570137e-07, 8.358408e-06, 358.9213, 0, 0, 0, +4.219747E-05, -6.328159E-10, 0.0, 0.0, -0.00283195, 0.0
1712256036.0448637, 3.2, 8.338688e-06, -8.878449e-07, 7.659162e-06, 358.8176, 0, 0, 0, +4.219747E-05, -6.328159E-10, 0.0, -2.3842e-07, -0.00283171, -45.0
1712256042.4936888, -3.2, 7.607529e-06, -1.570137e-07, 8.340166e-06, 358.8176, 0, 0, 0, +4.219747E-05, -6.328159E-10, 0.0, 0.0, -0.00283195, 0.0
1712256048.946872, 3.2, 7.607529e-06, -8.878449e-07, 7.60915e-06, 9.73124, 0, 0, 0, +4.219747E-05, -6.328159E-10, 0.0, 0.0, -0.00283195, 0.0
1712256055.3979325, -3.2, 7.607529e-06, -1.570137e-07, 7.62914e-06, 358.8176, 0, 0, 0, +4.219747E-05, -6.328159E-10, 0.0, 0.0, -0.00283195, 0.0
1712256078.0034263, 3.2, 8.338688e-06, 5.738174e-07, 8.38582e-06, 353.9225, 0, 0, 0, +5.000256E-01, +9.173830E-08, -2.3842e-07, 0.0, -0.00283171, 180.0
1712256084.4577634, -3.2, 8.338688e-06, -1.570137e-07, 7.60915e-06, 358.9213, 0, 0, 0, +5.000256E-01, +9.173830E-08, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1712256090.9078643, 3.2, 8.338688e-06, -8.878449e-07, 7.60915e-06, 358.8176, 0, 0, 0, +5.000256E-01, +9.173830E-08, 0.0, 0.0, -0.00283195, 0.0
1712256097.3564782, -3.2, 7.607529e-06, 5.738174e-07, 7.62914e-06, 352.6429, 0, 0, 0, +5.000256E-01, +9.173830E-08, -2.3842e-07, 0.0, -0.00283171, 135.0
1712256103.8018844, 3.2, 7.607529e-06, -1.570137e-07, 8.340166e-06, 358.9213, 0, 0, 0, +5.000256E-01, +9.173830E-08, -2.3842e-07, 0.0, -0.00283171, 135.0
1712256110.2474105, -3.2, 8.338688e-06, 5.738174e-07, 7.62914e-06, 353.9225, 0, 0, 0, +5.000256E-01, +9.173830E-08, -2.3842e-07, 0.0, -0.00283171, 180.0
1712256116.6963525, 3.2, 7.607529e-06, -1.570137e-07, 7.60915e-06, 358.8176, 0, 0, 0, +5.000256E-01, +9.173830E-08, 0.0, 0.0, -0.00283171, 45.0
1712256123.1649134, -3.2, 7.607529e-06, 5.738174e-07, 7.60915e-06, 358.692, 0, 0, 0, +5.000256E-01, +9.173830E-08, -2.3842e-07, 0.0, -0.00283171, 180.0
1712256129.613878, 3.2, 7.607529e-06, -8.878449e-07, 7.60915e-06, 358.9213, 0, 0, 0, +5.000256E-01, +9.173830E-08, 0.0, 0.0, -0.00283195, 0.0
1712256136.068999, -3.2, 6.87637e-06, 5.738174e-07, 7.718589e-06, 358.8176, 0, 0, 0, +5.000256E-01, +9.173830E-08, 0.0, 0.0, -0.00283195, 0.0
1712256158.6747444, 3.2, 6.87637e-06, 1.304649e-06, 6.878162e-06, 358.692, 0, 0, 0, +1.000038E+00, +6.040516E-07, 0.0, -2.3842e-07, -0.00283171, -90.0
1712256165.1234765, -3.2, 6.87637e-06, 5.738174e-07, 6.878162e-06, 346.7539, 0, 0, 0, +1.000038E+00, +6.040516E-07, -2.3842e-07, 0.0, -0.00283171, 180.0
1712256171.5688686, 3.2, 7.607529e-06, -1.570137e-07, 6.90027e-06, 358.692, 0, 0, 0, +1.000038E+00, +6.040516E-07, 0.0, 0.0, -0.00283195, 0.0
1712256178.0242243, -3.2, 7.607529e-06, -1.570137e-07, 6.933451e-06, 358.8176, 0, 0, 0, +1.000038E+00, +6.040516E-07, 0.0, 0.0, -0.00283171, 90.0
1712256184.4596672, 3.2, 7.607529e-06, -8.878449e-07, 7.62914e-06, 358.692, 0, 0, 0, +1.000038E+00, +6.040516E-07, 0.0, 0.0, -0.00283171, 90.0
1712256190.8983552, -3.2, 8.338688e-06, -1.570137e-07, 7.60915e-06, 358.8176, 0, 0, 0, +1.000038E+00, +6.040516E-07, 0.0, 0.0, -0.00283195, 0.0
1712256197.3507776, 3.2, 7.607529e-06, 5.738174e-07, 6.878162e-06, 9.73124, 0, 0, 0, +1.000038E+00, +6.040516E-07, 0.0, -2.3842e-07, -0.00283171, -90.0
1712256203.7959883, -3.2, 7.607529e-06, -1.570137e-07, 7.62914e-06, 4.313512, 0, 0, 0, +1.000038E+00, +6.040516E-07, -2.3842e-07, 0.0, -0.00283171, 135.0
1712256210.2514527, 3.2, 6.87637e-06, -1.570137e-07, 6.878162e-06, 358.8176, 0, 0, 0, +1.000038E+00, +6.040516E-07, 0.0, 0.0, -0.00283195, 0.0
1712256216.706776, -3.2, 6.87637e-06, -1.570137e-07, 7.62914e-06, 352.6429, 0, 0, 0, +1.000038E+00, +6.040516E-07, 0.0, -2.3842e-07, -0.00283171, -90.0
1712256239.335837, 3.2, 7.607529e-06, -1.570137e-07, 6.147218e-06, 4.770149, 0, 0, 0, +1.499998E+00, +2.648371E-06, 0.0, -2.3842e-07, -0.00283171, -90.0
