t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1713377362.2353497, 3.2, 5.918914e-08, 2.609297e-07, 3.320874e-07, 63.22446, 0, 0, 0, +1.852958E-05, -1.593993E-10, 0.0, -2.3842e-07, -0.00283171, -45.0
1713377368.7246668, -3.2, 5.918914e-08, 4.070959e-07, 2.675587e-07, 63.22446, 0, 0, 0, +1.852958E-05, -1.593993E-10, 0.0, -2.3842e-07, -0.00283171, -45.0
1713377375.1895468, 3.2, 5.918914e-08, 5.532622e-07, 3.320874e-07, 77.21934, 0, 0, 0, +1.852958E-05, -1.593993E-10, 0.0, 0.0, -0.00283195, 0.0
1713377381.641535, -3.2, 5.918914e-08, 2.609297e-07, 2.750649e-07, 108.448, 0, 0, 0, +1.852958E-05, -1.593993E-10, 0.0, 0.0, -0.00283195, 0.0
1713377388.1867592, 3.2, 3.516525e-07, 2.609297e-07, 6.431296e-07, 49.1793, 0, 0, 0, +1.852958E-05, -1.593993E-10, -4.76841e-07, 0.0, -0.00283171, 180.0
1713377394.6824162, -3.2, 4.978842e-07, 2.609297e-07, 6.542598e-07, 22.05275, 0, 0, 0, +1.852958E-05, -1.593993E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713377401.1711113, 3.2, 6.441158e-07, 2.609297e-07, 9.722473e-07, 8.261965, 0, 0, 0, +1.852958E-05, -1.593993E-10, 2.3842e-07, 0.0, -0.00283171, 0.0
1713377407.6598508, -3.2, 4.978842e-07, 1.147635e-07, 6.542598e-07, 10.1025, 0, 0, 0, +1.852958E-05, -1.593993E-10, 0.0, 0.0, -0.00283195, 0.0
1713377414.1382306, 3.2, 4.978842e-07, 2.609297e-07, 8.323061e-07, 18.27041, 0, 0, 0, +1.852958E-05, -1.593993E-10, 0.0, 0.0, -0.00283171, 45.0
1713377420.6182466, -3.2, 7.903475e-07, 2.609297e-07, 8.89031e-07, 22.05275, 0, 0, 0, +1.852958E-05, -1.593993E-10, 0.0, 0.0, -0.00283195, 0.0
1713377443.3029482, 3.2, 4.978842e-07, 1.147635e-07, 4.378856e-07, 39.27121, 0, 0, 0, +4.999959E-01, +1.228464E-10, 0.0, 0.0, -0.00283195, 0.0
1713377449.791758, -3.2, 3.516525e-07, 2.609297e-07, 3.320874e-07, 18.07434, 0, 0, 0, +4.999959E-01, +1.228464E-10, 0.0, 0.0, -0.00283195, 0.0
1713377456.270869, 3.2, 4.978842e-07, 2.609297e-07, 5.621147e-07, 27.658, 0, 0, 0, +4.999959E-01, +1.228464E-10, 0.0, 0.0, -0.00283171, 90.0
1713377462.7358859, -3.2, 9.365791e-07, 2.609297e-07, 1.113806e-06, 23.49278, 0, 0, 0, +4.999959E-01, +1.228464E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713377469.2047246, 3.2, 3.516525e-07, 1.147635e-07, 6.431296e-07, 49.1793, 0, 0, 0, +4.999959E-01, +1.228464E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713377475.6738865, -3.2, -5.257375e-07, 4.070959e-07, 7.856651e-07, 142.2482, 0, 0, 0, +4.999959E-01, +1.228464E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713377482.1619766, 3.2, 6.441158e-07, 2.609297e-07, 5.109396e-07, 22.05275, 0, 0, 0, +4.999959E-01, +1.228464E-10, 0.0, 0.0, -0.00283171, 90.0
1713377488.652925, -3.2, 9.365791e-07, 2.609297e-07, 1.021228e-06, 15.56777, 0, 0, 0, +4.999959E-01, +1.228464E-10, 0.0, 0.0, -0.00283195, 0.0
1713377495.1392891, 3.2, 9.365791e-07, 1.147635e-07, 1.113806e-06, 23.49278, 0, 0, 0, +4.999959E-01, +1.228464E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
