t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1713463598.45515, 3.2, 6.87637e-08, 1.304649e-08, 5.784043e-08, 20.60436, 0, 0, 0, +2.386332E-05, -1.539176E-10, 0.0, 0.0, -0.00283195, 0.0
1713463604.9442687, -3.2, -4.822163e-08, 1.304649e-08, 4.131051e-08, 164.8609, 0, 0, 0, +2.386332E-05, -1.539176E-10, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713463611.412287, 3.2, 1.758262e-08, 5.738173e-09, 3.993181e-08, 358.0797, 0, 0, 0, +2.386332E-05, -1.539176E-10, 0.0, 0.0, -0.00283195, 0.0
1713463617.887772, -3.2, -2.628688e-08, 5.738173e-09, 4.131051e-08, 162.3122, 0, 0, 0, +2.386332E-05, -1.539176E-10, 0.0, 0.0, -0.00283195, 0.0
1713463624.373135, 3.2, 4.682895e-08, -1.570137e-09, 5.416331e-08, 6.985898, 0, 0, 0, +2.386332E-05, -1.539176E-10, 0.0, 0.0, -0.00283171, 45.0
1713463630.861622, -3.2, -2.628688e-08, 5.738173e-09, 3.604258e-08, 162.3122, 0, 0, 0, +2.386332E-05, -1.539176E-10, 0.0, 0.0, -0.00283195, 0.0
1713463637.3239324, 3.2, 7.60753e-08, 2.03548e-08, 5.56903e-08, 13.54851, 0, 0, 0, +2.386332E-05, -1.539176E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713463643.8200862, -3.2, -4.091004e-08, 5.738173e-09, 4.856183e-08, 181.6196, 0, 0, 0, +2.386332E-05, -1.539176E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1713463650.3049803, 3.2, 6.145213e-08, 2.03548e-08, 5.444378e-08, 13.54851, 0, 0, 0, +2.386332E-05, -1.539176E-10, 0.0, 0.0, -0.00283171, 45.0
1713463656.7701645, -3.2, -7.746796e-08, 1.304649e-08, 5.704514e-08, 173.2139, 0, 0, 0, +2.386332E-05, -1.539176E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
