t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1713544997.3778694, 3.2, 2.176676e-05, -7.425787e-06, 2.292938e-05, 341.1038, 0, 0, 0, +2.859418E-05, -8.638018E-11, 0.0, -2.3842e-07, -0.00283171, -90.0
1713545003.8968992, -3.2, 2.187643e-05, -7.425787e-06, 2.311416e-05, 341.1921, 0, 0, 0, +2.859418E-05, -8.638018E-11, 0.0, 0.0, -0.00283171, 0.0
1713545010.3652992, 3.2, 2.165708e-05, -7.389245e-06, 2.288297e-05, 341.1607, 0, 0, 0, +2.859418E-05, -8.638018E-11, 0.0, 0.0, -0.00283195, 0.0
1713545016.8105385, -3.2, 2.180331e-05, -7.462328e-06, 2.303317e-05, 341.1355, 0, 0, 0, +2.859418E-05, -8.638018E-11, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1713545039.4596233, 3.2, 2.183987e-05, -7.425787e-06, 2.296397e-05, 341.1355, 0, 0, 0, +1.000003E+00, +9.413286E-12, 0.0, 0.0, -0.00283171, 0.0
1713545045.9452848, -3.2, 2.194955e-05, -7.425787e-06, 2.314877e-05, 341.1377, 0, 0, 0, +1.000003E+00, +9.413286E-12, 0.0, 0.0, -0.00283171, 90.0
1713545052.4203668, 3.2, 2.183987e-05, -7.425787e-06, 2.306778e-05, 341.0767, 0, 0, 0, +1.000003E+00, +9.413286E-12, 0.0, 0.0, -0.00283171, 90.0
1713545058.8891704, -3.2, 2.187643e-05, -7.462328e-06, 2.316057e-05, 341.2232, 0, 0, 0, +1.000003E+00, +9.413286E-12, 0.0, 0.0, -0.00283171, 0.0
1713545081.5555432, 3.2, 2.194955e-05, -7.49887e-06, 2.314877e-05, 341.1941, 0, 0, 0, +1.999976E+00, +1.053495E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1713545088.0498908, -3.2, 2.19861e-05, -7.535411e-06, 2.327617e-05, 341.1669, 0, 0, 0, +1.999976E+00, +1.053495E-10, 0.0, 0.0, -0.00283171, 90.0
1713545094.5225737, 3.2, 2.187643e-05, -7.49887e-06, 2.312599e-05, 341.1649, 0, 0, 0, +1.999976E+00, +1.053495E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1713545101.0078948, -3.2, 2.194955e-05, -7.535411e-06, 2.322976e-05, 341.1108, 0, 0, 0, +1.999976E+00, +1.053495E-10, 0.0, 0.0, -0.00283195, 0.0
1713545123.6694129, 3.2, 2.194955e-05, -7.49887e-06, 2.326437e-05, 341.1669, 0, 0, 0, +3.000102E+00, +1.849946E-10, 0.0, 0.0, -0.00283171, 0.0
