t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1709838253.387678, 3.2, -4.420548e-05, 5.738174e-08, 4.420548e-05, 179.9256, 0, 0, 0, +1.239385E-05, -9.452801E-11, 0.0, 0.0, -0.00283195, 0.0
1709838259.8905885, -3.2, -4.420548e-05, -1.570137e-08, 4.420552e-05, 179.9257, 0, 0, 0, +1.239385E-05, -9.452801E-11, -2.3842e-07, 0.0, -0.00283171, 135.0
1709838266.3785741, 3.2, -4.413236e-05, 5.738174e-08, 4.420548e-05, 180.0204, 0, 0, 0, +1.239385E-05, -9.452801E-11, 0.0, 0.0, -0.00283195, 0.0
1709838272.8750641, -3.2, -4.42786e-05, -1.570137e-08, 4.427864e-05, 180.0203, 0, 0, 0, +1.239385E-05, -9.452801E-11, 0.0, 0.0, -0.00283195, 0.0
1709838279.3546183, 3.2, -4.413236e-05, 5.738174e-08, 4.420558e-05, 180.1151, 0, 0, 0, +1.239385E-05, -9.452801E-11, -2.3842e-07, 0.0, -0.00283171, 180.0
1709838285.8464663, -3.2, -4.42786e-05, 5.738174e-08, 4.427864e-05, 180.0204, 0, 0, 0, +1.239385E-05, -9.452801E-11, 0.0, 0.0, -0.00283171, 0.0
1709838292.333662, 3.2, -4.398614e-05, -1.570137e-08, 4.405929e-05, 179.9255, 0, 0, 0, +1.239385E-05, -9.452801E-11, 0.0, -2.3842e-07, -0.00283171, -90.0
1709838298.8094075, -3.2, -4.420548e-05, -1.570137e-08, 4.420548e-05, 180.0204, 0, 0, 0, +1.239385E-05, -9.452801E-11, 0.0, 0.0, -0.00283195, 0.0
1709838305.2845783, 3.2, -4.413236e-05, 5.738174e-08, 4.41324e-05, 180.0204, 0, 0, 0, +1.239385E-05, -9.452801E-11, 0.0, 0.0, -0.00283195, 0.0
1709838311.7757394, -3.2, -4.413236e-05, -1.570137e-08, 4.413237e-05, 179.9255, 0, 0, 0, +1.239385E-05, -9.452801E-11, 0.0, 0.0, -0.00283171, 90.0
1709838334.4485638, 3.2, -4.405925e-05, -1.570137e-08, 4.391306e-05, 179.9251, 0, 0, 0, +2.000299E-01, +4.040228E-06, -2.3842e-07, -2.3842e-07, -0.00283171, -135.0
1709838340.961237, -3.2, -4.413236e-05, -1.570137e-08, 4.405929e-05, 180.0204, 0, 0, 0, +2.000299E-01, +4.040228E-06, 0.0, 0.0, -0.00283171, 90.0
1709838347.4388273, 3.2, -4.398614e-05, -1.570137e-08, 4.391306e-05, 180.0205, 0, 0, 0, +2.000299E-01, +4.040228E-06, -2.3842e-07, 0.0, -0.00283171, 180.0
1709838353.9156578, -3.2, -4.413236e-05, 5.738174e-08, 4.413237e-05, 180.0204, 0, 0, 0, +2.000299E-01, +4.040228E-06, 0.0, 0.0, -0.00283195, 0.0
1709838360.3943713, 3.2, -4.457106e-05, 5.738174e-08, 4.464418e-05, 180.0202, 0, 0, 0, +2.000299E-01, +4.040228E-06, 0.0, -2.3842e-07, -0.00283171, -45.0
1709838366.8969543, -3.2, -4.464418e-05, -1.570137e-08, 4.486353e-05, 179.8328, 0, 0, 0, +2.000299E-01, +4.040228E-06, 0.0, 0.0, -0.00283195, 0.0
1709838373.3905213, 3.2, -4.464418e-05, -1.570137e-08, 4.464418e-05, 180.0201, 0, 0, 0, +2.000299E-01, +4.040228E-06, 0.0, 0.0, -0.00283171, 90.0
1709838379.8827899, -3.2, -4.479041e-05, 5.738174e-08, 4.479042e-05, 180.0201, 0, 0, 0, +2.000299E-01, +4.040228E-06, 0.0, 0.0, -0.00283195, 0.0
1709838386.358758, 3.2, -4.464418e-05, -1.570137e-08, 4.464422e-05, 179.9263, 0, 0, 0, +2.000299E-01, +4.040228E-06, 0.0, 0.0, -0.00283195, 0.0
1709838392.8546312, -3.2, -4.471729e-05, -1.570137e-08, 4.479042e-05, 179.9266, 0, 0, 0, +2.000299E-01, +4.040228E-06, -2.3842e-07, 0.0, -0.00283171, 135.0
1709838415.5541499, 3.2, -4.493664e-05, -1.570137e-08, 4.479042e-05, 180.0201, 0, 0, 0, +4.000396E-01, +9.340467E-06, 0.0, -2.3842e-07, -0.00283171, -90.0
1709838422.038083, -3.2, -4.500976e-05, -1.570137e-08, 4.508287e-05, 180.02, 0, 0, 0, +4.000396E-01, +9.340467E-06, 0.0, -2.3842e-07, -0.00283171, -90.0
1709838428.5381289, 3.2, -4.500976e-05, -1.570137e-08, 4.500979e-05, 180.1129, 0, 0, 0, +4.000396E-01, +9.340467E-06, 0.0, -2.3842e-07, -0.00283171, -90.0
1709838435.0260127, -3.2, -4.515599e-05, -1.570137e-08, 4.515599e-05, 180.1127, 0, 0, 0, +4.000396E-01, +9.340467E-06, 0.0, 0.0, -0.00283171, 90.0
1709838441.5083296, 3.2, -4.500976e-05, -8.878449e-08, 4.508291e-05, 180.02, 0, 0, 0, +4.000396E-01, +9.340467E-06, 0.0, 0.0, -0.00283195, 0.0
1709838447.9955008, -3.2, -4.515599e-05, -1.570137e-08, 4.522911e-05, 180.0199, 0, 0, 0, +4.000396E-01, +9.340467E-06, -2.3842e-07, 0.0, -0.00283171, 180.0
