t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1709846868.1777368, 3.2, 6.145212e-07, -8.878449e-08, 5.48637e-07, 350.687, 0, 0, 0, +7.862356E-06, -8.686246E-10, 0.0, 0.0, -0.00283171, 90.0
1709846874.6487718, -3.2, 6.145212e-07, -8.878449e-08, 6.209018e-07, 350.687, 0, 0, 0, +7.862356E-06, -8.686246E-10, 0.0, 0.0, -0.00283171, 90.0
1709846881.1211464, 3.2, 6.145212e-07, -1.618676e-07, 6.209018e-07, 350.687, 0, 0, 0, +7.862356E-06, -8.686246E-10, 0.0, 0.0, -0.00283195, 0.0
1709846887.5996966, -3.2, 6.145212e-07, -8.878449e-08, 6.93345e-07, 358.5364, 0, 0, 0, +7.862356E-06, -8.686246E-10, 0.0, -2.3842e-07, -0.00283171, -90.0
1709846894.0793576, 3.2, 6.145212e-07, -8.878449e-08, 6.209018e-07, 345.2432, 0, 0, 0, +7.862356E-06, -8.686246E-10, 0.0, 0.0, -0.00283195, 0.0
1709846900.5753772, -3.2, 6.145212e-07, -8.878449e-08, 5.48637e-07, 351.7789, 0, 0, 0, +7.862356E-06, -8.686246E-10, 0.0, 0.0, -0.00283171, 90.0
1709846907.0859466, 3.2, 6.145212e-07, -8.878449e-08, 6.209018e-07, 351.7789, 0, 0, 0, +7.862356E-06, -8.686246E-10, 0.0, 0.0, -0.00283195, 0.0
1709846913.586875, -3.2, 6.145212e-07, -8.878449e-08, 6.209018e-07, 351.7789, 0, 0, 0, +7.862356E-06, -8.686246E-10, 0.0, 0.0, -0.00283195, 0.0
1709846920.0887897, 3.2, 6.876371e-07, -1.618676e-07, 6.147218e-07, 351.7789, 0, 0, 0, +7.862356E-06, -8.686246E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1709846926.5619526, -3.2, 5.414054e-07, -1.618676e-07, 6.209018e-07, 350.687, 0, 0, 0, +7.862356E-06, -8.686246E-10, 0.0, 0.0, -0.00283171, 45.0
1709846949.2231758, 3.2, 6.145212e-07, -8.878449e-08, 6.209018e-07, 351.7789, 0, 0, 0, +4.999866E-01, -3.628177E-10, -2.3842e-07, 0.0, -0.00283171, 180.0
1709846955.6927264, -3.2, 6.876371e-07, -1.618676e-07, 6.209018e-07, 345.2432, 0, 0, 0, +4.999866E-01, -3.628177E-10, 0.0, 0.0, -0.00283171, 0.0
1709846962.1829011, 3.2, 6.145212e-07, 5.738174e-08, 6.354821e-07, 345.2432, 0, 0, 0, +4.999866E-01, -3.628177E-10, 0.0, 0.0, -0.00283171, 0.0
1709846968.6741161, -3.2, 6.145212e-07, -1.618676e-07, 5.650849e-07, 336.5409, 0, 0, 0, +4.999866E-01, -3.628177E-10, 0.0, 0.0, -0.00283171, 90.0
1709846975.1725137, 3.2, 6.145212e-07, -1.618676e-07, 6.209018e-07, 352.6429, 0, 0, 0, +4.999866E-01, -3.628177E-10, -2.3842e-07, 2.3842e-07, -0.00283171, 116.562
1709846981.6433718, -3.2, 6.145212e-07, -8.878449e-08, 5.48637e-07, 350.687, 0, 0, 0, +4.999866E-01, -3.628177E-10, 0.0, 0.0, -0.00283195, 0.0
1709846988.1277792, 3.2, 5.414054e-07, -1.618676e-07, 5.48637e-07, 343.3546, 0, 0, 0, +4.999866E-01, -3.628177E-10, -2.3842e-07, 0.0, -0.00283171, 135.0
1709846994.6252155, -3.2, 6.145212e-07, -8.878449e-08, 5.48637e-07, 345.2432, 0, 0, 0, +4.999866E-01, -3.628177E-10, 0.0, 0.0, -0.00283195, 0.0
1709847001.1069133, 3.2, 5.414054e-07, -8.878449e-08, 6.354821e-07, 350.687, 0, 0, 0, +4.999866E-01, -3.628177E-10, 0.0, 0.0, -0.00283195, 0.0
1709847007.609592, -3.2, 6.145212e-07, -1.570137e-08, 5.48637e-07, 351.7789, 0, 0, 0, +4.999866E-01, -3.628177E-10, 0.0, 0.0, -0.00283195, 0.0
1709847030.2708237, 3.2, 5.414054e-07, -1.618676e-07, 6.209018e-07, 358.5364, 0, 0, 0, +9.999825E-01, +3.050148E-10, 0.0, 0.0, -0.00283195, 0.0
1709847036.7562244, -3.2, 6.876371e-07, -1.618676e-07, 6.209018e-07, 351.7789, 0, 0, 0, +9.999825E-01, +3.050148E-10, 0.0, -2.3842e-07, -0.00283171, -45.0
1709847043.3024871, 3.2, 6.145212e-07, -8.878449e-08, 6.209018e-07, 345.2432, 0, 0, 0, +9.999825E-01, +3.050148E-10, 0.0, 0.0, -0.00283195, 0.0
